# query,time in ms,distance, total
0.0,53.468642055555556,1712.9738470295124,1924.956115
1.0,53.468642055555556,2.5065032967636967,1924.956115
2.0,53.468642055555556,1555.4846050911729,1924.956115
3.0,53.468642055555556,13.927506301189169,1924.956115
4.0,53.468642055555556,990.6455122756452,1924.956115
5.0,53.468642055555556,939.8709201219172,1924.956115
6.0,53.468642055555556,21.16758914317893,1924.956115
7.0,53.468642055555556,13.256905542426978,1924.956115
8.0,53.468642055555556,5.310362498716131,1924.956115
9.0,53.468642055555556,1301.7643299812917,1924.956115
10.0,53.468642055555556,9.260185534174127,1924.956115
11.0,53.468642055555556,0.7765662019999731,1924.956115
12.0,53.468642055555556,1631.258374063531,1924.956115
13.0,53.468642055555556,18.15854432305082,1924.956115
14.0,53.468642055555556,34.48992397179609,1924.956115
15.0,53.468642055555556,24.62337841996691,1924.956115
16.0,53.468642055555556,542.4947761652911,1924.956115
17.0,53.468642055555556,66.31866343099682,1924.956115
18.0,53.468642055555556,1315.254491154934,1924.956115
19.0,53.468642055555556,32.65114456186802,1924.956115
20.0,53.468642055555556,12.17339940926854,1924.956115
21.0,53.468642055555556,762.7667789655388,1924.956115
22.0,53.468642055555556,1717.5865009218833,1924.956115
23.0,53.468642055555556,10.652332241887962,1924.956115
24.0,53.468642055555556,553.9359008020256,1924.956115
25.0,53.468642055555556,5.0502293645195095,1924.956115
26.0,53.468642055555556,32.58234937039765,1924.956115
27.0,53.468642055555556,1.8780264141651202,1924.956115
28.0,53.468642055555556,2.8899851656150446,1924.956115
29.0,53.468642055555556,1685.037921532421,1924.956115
30.0,53.468642055555556,186.9245209053488,1924.956115
31.0,53.468642055555556,607.1908556465642,1924.956115
32.0,53.468642055555556,590.9052263971862,1924.956115
33.0,53.468642055555556,97.54035701189514,1924.956115
34.0,53.468642055555556,484.0924879384838,1924.956115
35.0,53.468642055555556,91.54598220229673,1924.956115
36.0,54.075429194444446,7.960773809291425,3877.431612
37.0,54.075429194444446,342.16002674223637,3877.431612
38.0,54.075429194444446,8.92061365007271,3877.431612
39.0,54.075429194444446,133.91439608975725,3877.431612
40.0,54.075429194444446,1758.9058894565242,3877.431612
41.0,54.075429194444446,278.65506559552523,3877.431612
42.0,54.075429194444446,636.2020166838192,3877.431612
43.0,54.075429194444446,172.59961446236503,3877.431612
44.0,54.075429194444446,1568.506736693962,3877.431612
45.0,54.075429194444446,1659.6678565852926,3877.431612
46.0,54.075429194444446,1232.5784803270508,3877.431612
47.0,54.075429194444446,1037.6801530355588,3877.431612
48.0,54.075429194444446,1667.9261771020392,3877.431612
49.0,54.075429194444446,1511.1686407390662,3877.431612
50.0,54.075429194444446,1760.6120713884593,3877.431612
51.0,54.075429194444446,1576.6865014359937,3877.431612
52.0,54.075429194444446,1632.6339034134435,3877.431612
53.0,54.075429194444446,1493.6810807702714,3877.431612
54.0,54.075429194444446,7.630301370083771,3877.431612
55.0,54.075429194444446,859.3293342321558,3877.431612
56.0,54.075429194444446,998.6570647366025,3877.431612
57.0,54.075429194444446,567.519423362115,3877.431612
58.0,54.075429194444446,1485.0549947575346,3877.431612
59.0,54.075429194444446,730.1937064924314,3877.431612
60.0,54.075429194444446,1243.9925758468453,3877.431612
61.0,54.075429194444446,17.461652995098348,3877.431612
62.0,54.075429194444446,1.2468832291063023,3877.431612
63.0,54.075429194444446,768.0810587358574,3877.431612
64.0,54.075429194444446,3.2282084275727954,3877.431612
65.0,54.075429194444446,17.778355903639977,3877.431612
66.0,54.075429194444446,18.183907704951707,3877.431612
67.0,54.075429194444446,2.4016108000651,3877.431612
68.0,54.075429194444446,1.5343122074967965,3877.431612
69.0,54.075429194444446,1.81131765274678,3877.431612
70.0,54.075429194444446,1670.4612717963755,3877.431612
71.0,54.075429194444446,3.0860008903278526,3877.431612
72.0,66.22234617857143,1731.5556460952066,5736.980495
73.0,66.22234617857143,354.1630259477861,5736.980495
74.0,66.22234617857143,135.71938024406336,5736.980495
75.0,66.22234617857143,213.6891591726453,5736.980495
76.0,66.22234617857143,200.05257564553995,5736.980495
77.0,66.22234617857143,175.3058771179676,5736.980495
78.0,66.22234617857143,6.490027820710168,5736.980495
79.0,66.22234617857143,3.8559142535010693,5736.980495
80.0,66.22234617857143,4.175748793703008,5736.980495
81.0,66.22234617857143,20.45851897035027,5736.980495
82.0,66.22234617857143,545.7954087906728,5736.980495
83.0,66.22234617857143,7.224477376085417,5736.980495
84.0,66.22234617857143,240.19392054739092,5736.980495
85.0,66.22234617857143,6.58672250735458,5736.980495
86.0,66.22234617857143,1526.509886632106,5736.980495
87.0,66.22234617857143,13.021478758375679,5736.980495
88.0,66.22234617857143,35.55360232645057,5736.980495
89.0,66.22234617857143,1430.4501949027326,5736.980495
90.0,66.22234617857143,1309.9758309053723,5736.980495
91.0,66.22234617857143,2.3746655955507237,5736.980495
92.0,66.22234617857143,73.74888423862649,5736.980495
93.0,66.22234617857143,1415.8464516109234,5736.980495
94.0,66.22234617857143,1671.6133448836044,5736.980495
95.0,66.22234617857143,79.40516065160045,5736.980495
96.0,66.22234617857143,37.15487600627603,5736.980495
97.0,66.22234617857143,94.5174347195425,5736.980495
98.0,66.22234617857143,460.72477859124774,5736.980495
99.0,66.22234617857143,8.22465835424373,5736.980495
