query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
0,exact,1,160.474457,11054746,231.147538,527894,493255,
1,exact,1,140.200012,36700050,286.031694,656275,615580,
2,exact,1,8.13440895,31579800,84.277721,567185,169650,
3,exact,1,6.32807064,10445604,95.401424,655365,187803,
4,exact,1,107.638672,36629541,292.835682,680859,638405,
5,exact,1,29.8429813,10445631,22.039699,516523,26536,
6,exact,1,11.7163944,10445752,78.7794,511574,155931,
7,exact,1,9.95446205,10445573,21.224308,596380,23409,
8,exact,1,64.0745697,13520887,265.634727,597589,572171,
9,exact,1,10.2718372,1880674,54.001477,634160,94546,
10,exact,1,25.0186882,1880782,42.92003,647945,70460,
11,exact,1,102.36908,36630561,86.605703,1000717,160335,
12,exact,1,121.175713,5547768,310.07397,704615,680796,
13,exact,1,73.8488312,5608708,73.265089,587921,144088,
14,exact,1,127.825333,8867346,232.08038,537549,507518,
15,exact,1,7.55645657,31579810,18.08773,480382,20779,
16,exact,1,1.75037086,10445258,18.76563,574459,19595,
17,exact,1,145.661301,2206488,186.698626,433898,398581,
18,exact,1,105.415878,8231227,262.056636,614817,572270,
19,exact,1,158.617157,10445918,257.580292,651974,551127,
20,exact,1,133.687012,36243481,94.718621,559311,188620,
21,exact,1,101.880646,13520887,192.84859,445654,411060,
22,exact,1,125.038986,36430105,220.71756,494858,454059,
23,exact,1,142.428589,28916747,207.581716,494704,450866,
24,exact,1,108.611481,36758823,299.86344,691514,638062,
25,exact,1,102.284164,8867326,84.133823,519113,165761,
26,exact,1,3.00771499,11184528,56.981025,632988,102862,
27,exact,1,135.470566,32479589,238.598537,549026,524532,
28,exact,1,34.0158348,13121549,191.524841,645322,406917,
29,exact,1,74.7862396,5365202,236.289773,569694,508708,
30,exact,1,84.7537689,13121435,24.472877,629001,28907,
31,exact,1,12.0218115,13121303,21.5957,659552,22424,
32,exact,1,1.86139917,36559788,36.017685,684860,53052,
33,exact,1,30.4881744,5608086,32.703903,635314,47410,
34,exact,1,30.0156307,5608269,55.569169,523225,103800,
35,exact,1,133.739029,28917134,253.933674,586990,555489,
36,exact,1,40.502655,36559277,248.674718,652399,604520,
37,exact,1,81.87043,5365271,44.848313,595521,64977,
38,exact,1,76.5763779,5608832,227.298111,541208,488807,
39,exact,1,62.8295212,5574828,54.142335,632513,99924,
40,exact,1,69.9488525,36226655,253.076867,593854,559011,
41,exact,1,206.932312,36680815,272.923494,616571,596555,
42,exact,1,6.08022881,31579774,65.004099,511237,128696,
43,exact,1,118.657875,5365093,305.820398,673799,649210,
44,exact,1,109.988228,36855853,62.881091,445804,123786,
45,exact,1,205.662201,11185153,256.199631,560352,576178,
46,exact,1,26.8284435,36558907,88.187816,662194,166891,
47,exact,1,7.39257383,1880656,61.988956,574449,116231,
48,exact,1,7.95271587,11184540,62.868927,582980,117222,
49,exact,1,168.719711,5581741,230.90281,531028,501958,
50,exact,1,2.91215754,36559132,298.808577,749094,645124,
51,exact,1,21.4972248,31579792,63.610937,552094,120811,
52,exact,1,50.4639931,10446568,143.385624,650488,297172,
53,exact,1,4.1951828,5608358,31.361903,580760,47665,
54,exact,1,5.61819744,10445709,23.54945,626985,25307,
55,exact,1,7.48767567,10445737,25.81713,578985,35434,
56,exact,1,79.0158539,31579829,72.418613,546360,141490,
57,exact,1,5.44931507,36559091,305.331947,753113,701534,
58,exact,1,2.09931159,10445090,21.138286,569464,19649,
59,exact,1,2.96032023,10445807,57.03853,528580,82401,
60,exact,1,221.596924,36253208,224.688267,516078,488364,
61,exact,1,41.0221786,28918407,498.766001,1581004,1084615,
62,exact,1,36.9581985,13121797,52.867406,634695,91817,
63,exact,1,87.9352036,14715391,47.996515,568306,59054,
64,exact,1,6.79005861,36559091,267.994965,679651,574195,
65,exact,1,104.056076,31580008,46.456206,443642,84875,
66,exact,1,3.42879534,1880666,26.058679,593308,33644,
67,exact,1,131.509567,36647680,202.245806,475296,434776,
68,exact,1,157.545822,36736038,262.201708,592043,582402,
69,exact,1,45.6860962,10446199,23.638921,681743,23244,
70,exact,1,46.9889526,5608231,40.262419,611228,65630,
71,exact,1,29.6684628,5608269,99.651102,525845,205367,
72,exact,1,7.74681902,13121403,22.172833,654455,22428,
73,exact,1,160.249359,33375614,203.833819,474881,435393,
74,exact,1,107.905228,36251915,74.622785,500658,151828,
75,exact,1,16.1461906,2193166,21.186457,613931,27789,
76,exact,1,1.10815978,10446464,70.320434,530873,137363,
77,exact,1,8.49383068,36558817,105.390467,651873,208738,
78,exact,1,32.6855011,11240320,243.38256,609108,514477,
79,exact,1,67.7729721,5608384,48.964542,557185,90668,
80,exact,1,54.3334389,36559037,63.86931,684704,116630,
81,exact,1,22.5127602,10446457,84.427324,595836,165952,
82,exact,1,197.026367,36568327,246.748029,556192,543001,
83,exact,1,21.9665432,36559268,68.239814,560582,129748,
84,exact,1,14.9753914,36558819,292.758642,709790,667097,
85,exact,1,97.039566,13121372,32.630189,608802,43142,
86,exact,1,164.643204,10975862,257.261654,595327,565229,
87,exact,1,189.073456,36855266,254.485926,594932,548833,
88,exact,1,45.0089989,9908317,56.505906,656298,103075,
89,exact,1,14.8187494,31579781,67.86083,521276,133141,
90,exact,1,23.099329,5608641,62.04306,513669,119094,
91,exact,1,8.37155724,13121505,30.323763,589784,48401,
92,exact,1,15.8150005,1880666,26.7789,694757,32865,
93,exact,1,22.398138,13121797,58.568053,646712,108151,
94,exact,1,12.996686,36559095,41.782937,639651,66960,
95,exact,1,87.2328568,36559606,263.097186,617802,566823,
96,exact,1,27.1237984,10446288,62.713539,478378,119828,
97,exact,1,26.2901211,31579963,63.688546,505235,123618,
98,exact,1,15.5696516,1880807,35.914382,628287,58598,
99,exact,1,170.093063,9909020,249.38632,582318,536985,
