query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
46,exact,1,146.828568,12390304,6557.67921,22615106,14095819,
47,exact,1,135.984482,22299795,8286.7442,28134401,16230400,
48,exact,1,7.57772064,22705890,900.324069,21690623,340750,
49,exact,1,154.366516,24110148,7447.59167,28100314,15094676,
50,exact,1,209.330185,11417107,8581.77512,28584477,20033326,
51,exact,1,228.220306,15606982,9358.12708,28758590,22558925,
52,exact,1,42.6826553,18001548,2953.39943,21673121,2657364,
53,exact,1,53.0918388,4037015,1478.05474,23421752,2046220,
54,exact,1,164.936325,22022810,5057.77786,22478318,9970698,
55,exact,1,112.443359,15679815,5551.03449,22857761,8901512,
56,exact,1,209.344864,14624611,9204.51031,28623248,19785997,
57,exact,1,221.661026,27859732,11749.6987,29903670,26496955,
58,exact,1,235.491791,26801214,9691.97291,28819552,20492765,
59,exact,1,219.648071,248262,7861.25991,28691227,17867578,
60,exact,1,186.904785,13915127,7769.33266,28572668,17421094,
61,exact,1,110.051056,19571284,7049.0548,27868631,14994296,
62,exact,1,98.4500656,21653422,5874.07706,22139964,7840927,
63,exact,1,256,4679778,10799.8757,28992035,26146707,
64,exact,1,199.31662,19822390,8251.99385,28500669,17866097,
65,exact,1,256,4679778,10674.1665,29015860,26268169,
66,exact,1,138.762283,25909678,6046.72079,28035398,11984680,
67,exact,1,44.9710426,24446360,1362.80129,22138011,837193,
68,exact,1,144.827637,13687775,6386.93064,22510281,9406546,
69,exact,1,185.668976,12570244,8517.04327,28358643,17418133,
70,exact,1,235.142502,21888815,9938.20219,28835497,24291465,
71,exact,1,133.235687,26233933,7372.4332,28011967,16062739,
72,exact,1,216.457794,20485086,8963.98344,28657789,20468298,
73,exact,1,210.388535,17497910,8235.09604,28608107,19136926,
74,exact,1,233.561462,30037402,10349.0108,28768341,24573115,
75,exact,1,197.790436,30829275,7020.16669,28503954,14818172,
76,exact,1,254.194412,19864222,9960.43474,28994267,23225379,
77,exact,1,197.448257,18492977,9963.2298,28423202,22301969,
78,exact,1,238.223801,23065996,9365.89151,28800424,21794097,
79,exact,1,181.97612,20476086,9595.46358,28201454,20799554,
80,exact,1,256,4679778,10615.4628,29023927,25131145,
81,exact,1,248.706223,16663826,10315.6927,28952741,25703949,
82,exact,1,229.125748,20926298,9269.01425,28705742,22072029,
83,exact,1,250.26413,3749295,7649.18816,23659652,16462697,
84,exact,1,249.717331,23028322,10601.6075,28957221,23342153,
85,exact,1,9.40794277,13899296,1778.19715,21425063,1703870,
86,exact,1,224.809036,18846966,9849.17882,28656783,22731788,
87,exact,1,128.962036,17283898,2177.15348,22140969,1663413,
88,exact,1,117.036346,333922,865.374593,28171074,406985,
89,exact,1,180.760193,27557634,7062.71183,28293551,14391216,
90,exact,1,177.210205,15456473,8264.52388,28332351,18753100,
91,exact,1,175.279114,23914577,8329.71558,28342185,19103905,
92,exact,1,164.570862,23885202,8837.15519,28269180,19468672,
93,exact,1,117.97509,22332782,7194.40142,27950454,15391690,
94,exact,1,22.6688099,31465768,557.836106,22004707,214554,
95,exact,1,248.308578,24127829,10500.7442,28951878,25186989,
96,exact,1,219.215866,16689203,9459.17473,28678365,22118160,
97,exact,1,199.127686,24778501,7928.19382,28505705,17731936,
98,exact,1,256,4679778,10365.4687,29091498,25395137,
99,exact,1,256,4679778,10144.1185,29059393,24334127,
