id, querying time, distance, total
1, 1504201.000000, 217.268478, 1504202.000000 
2, 1330395.000000, 147.639908, 2834597.000000 
3, 1148257.000000, 124.486542, 3982854.000000 
4, 1193551.000000, 184.155075, 5176405.000000 
5, 1204086.000000, 120.844963, 6380491.000000 
6, 1106414.000000, 127.045837, 7486905.000000 
7, 1114504.000000, 167.251022, 8601409.000000 
8, 1272882.000000, 154.674927, 9874291.000000 
9, 1144806.000000, 162.522430, 11019097.000000 
10, 1086416.000000, 41.256969, 12105513.000000 
11, 1125724.000000, 165.862061, 13231237.000000 
12, 1337877.000000, 184.297760, 14569114.000000 
13, 1287946.000000, 157.931183, 15857060.000000 
14, 1170026.000000, 130.274887, 17027086.000000 
15, 1076261.000000, 127.069687, 18103347.000000 
16, 1222540.000000, 179.548889, 19325888.000000 
17, 1245017.000000, 170.973923, 20570905.000000 
18, 1243823.000000, 248.867737, 21814728.000000 
19, 1121199.000000, 143.385254, 22935927.000000 
20, 1149111.000000, 205.413010, 24085038.000000 
21, 1377649.000000, 182.777634, 25462687.000000 
22, 1123976.000000, 190.047424, 26586664.000000 
23, 1232016.000000, 175.201584, 27818681.000000 
24, 1206784.000000, 141.163971, 29025465.000000 
25, 1148422.000000, 171.076935, 30173887.000000 
26, 1281824.000000, 201.524384, 31455711.000000 
27, 1163520.000000, 162.945312, 32619232.000000 
28, 1178488.000000, 194.481171, 33797721.000000 
29, 1163420.000000, 209.982544, 34961141.000000 
30, 1290667.000000, 157.164444, 36251808.000000 
31, 1200770.000000, 131.958099, 37452578.000000 
32, 1182328.000000, 176.389221, 38634906.000000 
33, 1352643.000000, 175.430084, 39987549.000000 
34, 1227615.000000, 191.212784, 41215164.000000 
35, 1141764.000000, 163.357941, 42356928.000000 
36, 1075387.000000, 183.865021, 43432315.000000 
37, 1176344.000000, 154.893799, 44608660.000000 
38, 1251426.000000, 174.735199, 45860086.000000 
39, 1112727.000000, 174.501205, 46972814.000000 
40, 1210382.000000, 190.393555, 48183196.000000 
41, 1196450.000000, 106.782013, 49379646.000000 
42, 1412532.000000, 163.529907, 50792178.000000 
43, 1212052.000000, 140.182266, 52004230.000000 
44, 1196652.000000, 119.883583, 53200882.000000 
45, 1265588.000000, 136.432846, 54466470.000000 
46, 1269699.000000, 206.949280, 55736170.000000 
47, 1190382.000000, 175.126709, 56926552.000000 
48, 1243141.000000, 155.385559, 58169693.000000 
49, 1241450.000000, 109.062469, 59411144.000000 
50, 1169873.000000, 107.266907, 60581018.000000 
51, 1307890.000000, 167.964554, 61888908.000000 
52, 1272616.000000, 176.333313, 63161524.000000 
53, 1312136.000000, 192.752548, 64473660.000000 
54, 1211571.000000, 209.436691, 65685232.000000 
55, 1174500.000000, 125.747101, 66859732.000000 
56, 1247706.000000, 209.595276, 68107439.000000 
57, 1247220.000000, 115.334541, 69354659.000000 
58, 1192646.000000, 186.990875, 70547305.000000 
59, 1240877.000000, 136.315247, 71788182.000000 
60, 1370781.000000, 224.671646, 73158963.000000 
61, 1223813.000000, 180.247025, 74382776.000000 
62, 1237291.000000, 118.555534, 75620067.000000 
63, 1270377.000000, 138.261139, 76890445.000000 
64, 1223526.000000, 188.258453, 78113972.000000 
65, 1251438.000000, 187.001083, 79365410.000000 
66, 1227384.000000, 114.894852, 80592794.000000 
67, 1289692.000000, 221.502945, 81882486.000000 
68, 1232683.000000, 107.997253, 83115170.000000 
69, 1275685.000000, 123.035782, 84390856.000000 
70, 1253381.000000, 167.876648, 85644237.000000 
71, 1278996.000000, 186.172546, 86923233.000000 
72, 1253913.000000, 191.371292, 88177146.000000 
73, 1116438.000000, 151.143890, 89293584.000000 
74, 1179034.000000, 130.267090, 90472618.000000 
75, 1156637.000000, 169.752441, 91629255.000000 
76, 1207543.000000, 164.245010, 92836798.000000 
77, 1208589.000000, 219.017151, 94045387.000000 
78, 1240598.000000, 176.772247, 95285985.000000 
79, 1379282.000000, 195.026566, 96665267.000000 
80, 1188822.000000, 158.856491, 97854090.000000 
81, 1212931.000000, 179.052505, 99067022.000000 
82, 1215357.000000, 158.955902, 100282379.000000 
83, 1175402.000000, 171.779526, 101457781.000000 
84, 1145488.000000, 179.844971, 102603269.000000 
85, 1276962.000000, 202.079788, 103880231.000000 
86, 1224542.000000, 146.697937, 105104774.000000 
87, 1189190.000000, 76.439568, 106293964.000000 
88, 1228960.000000, 174.935043, 107522924.000000 
89, 1086758.000000, 165.860367, 108609682.000000 
90, 1300495.000000, 184.345886, 109910177.000000 
91, 1155113.000000, 133.943039, 111065290.000000 
92, 1366506.000000, 168.296204, 112431796.000000 
93, 1177826.000000, 158.662674, 113609622.000000 
94, 1215687.000000, 158.284973, 114825309.000000 
95, 1251330.000000, 206.137054, 116076639.000000 
96, 1052515.000000, 151.097549, 117129154.000000 
97, 1156681.000000, 43.724995, 118285835.000000 
98, 1172810.000000, 172.809631, 119458646.000000 
99, 1161181.000000, 202.941681, 120619827.000000 
100, 1240693.000000, 136.343765, 121860520.000000 
