id, querying time, distance, total
1, 871901.000000, 0.000000, 871901.000000 
2, 1896980.000000, 0.003883, 2768881.000000 
3, 2055256.000000, 0.015523, 4824137.000000 
4, 1890579.000000, 0.034906, 6714716.000000 
5, 2123333.000000, 0.062013, 8838049.000000 
6, 2086116.000000, 0.096824, 10924165.000000 
7, 2105294.000000, 0.139316, 13029460.000000 
8, 2106412.000000, 0.189462, 15135873.000000 
9, 2122880.000000, 0.247234, 17258753.000000 
10, 2092637.000000, 0.312600, 19351390.000000 
11, 2125276.000000, 0.385527, 21476666.000000 
12, 2118416.000000, 0.465978, 23595082.000000 
13, 2100969.000000, 0.553913, 25696051.000000 
14, 2142567.000000, 0.649291, 27838618.000000 
15, 2123711.000000, 0.752068, 29962329.000000 
16, 2067496.000000, 0.862197, 32029825.000000 
17, 2106263.000000, 0.979630, 34136088.000000 
18, 2123600.000000, 1.104315, 36259688.000000 
19, 2110305.000000, 1.236198, 38369993.000000 
20, 1885884.000000, 1.375224, 40255878.000000 
21, 2123640.000000, 1.521335, 42379519.000000 
22, 1873942.000000, 1.674471, 44253461.000000 
23, 2143445.000000, 1.834570, 46396906.000000 
24, 2143751.000000, 2.001568, 48540658.000000 
25, 2109226.000000, 2.175399, 50649884.000000 
26, 2113709.000000, 2.355994, 52763593.000000 
27, 2081164.000000, 2.543284, 54844757.000000 
28, 2131949.000000, 2.737198, 56976707.000000 
29, 2075522.000000, 2.937662, 59052230.000000 
30, 2083639.000000, 3.144603, 61135869.000000 
31, 1854724.000000, 3.357941, 62990593.000000 
32, 2113677.000000, 3.577602, 65104270.000000 
33, 1906398.000000, 3.803504, 67010669.000000 
34, 2111861.000000, 4.035569, 69122530.000000 
35, 2118480.000000, 4.273713, 71241010.000000 
36, 2122669.000000, 4.517853, 73363680.000000 
37, 1913806.000000, 4.767905, 75277486.000000 
38, 2089446.000000, 5.023783, 77366932.000000 
39, 2034478.000000, 5.285402, 79401411.000000 
40, 1898390.000000, 5.552672, 81299801.000000 
41, 1906588.000000, 5.825510, 83206389.000000 
42, 2123785.000000, 6.103819, 85330174.000000 
43, 2035752.000000, 6.387516, 87365926.000000 
44, 1807562.000000, 6.676507, 89173488.000000 
45, 2057516.000000, 6.970702, 91231004.000000 
46, 2058469.000000, 7.270008, 93289473.000000 
47, 2111430.000000, 7.574333, 95400903.000000 
48, 2024182.000000, 7.883585, 97425085.000000 
49, 2090499.000000, 8.197671, 99515584.000000 
50, 2115298.000000, 8.516496, 101630882.000000 
51, 2093079.000000, 8.839969, 103723961.000000 
52, 1939780.000000, 9.167991, 105663742.000000 
53, 2182004.000000, 9.500475, 107845747.000000 
54, 2004781.000000, 9.837320, 109850528.000000 
55, 2100645.000000, 10.178436, 111951174.000000 
56, 2085896.000000, 10.523727, 114037070.000000 
57, 2097689.000000, 10.873100, 116134759.000000 
58, 2049654.000000, 11.226462, 118184414.000000 
59, 2103565.000000, 11.583717, 120287979.000000 
60, 1912129.000000, 11.944775, 122200108.000000 
61, 1971555.000000, 12.309533, 124171664.000000 
62, 2029195.000000, 12.677910, 126200860.000000 
63, 2004109.000000, 13.049809, 128204969.000000 
64, 2071766.000000, 13.425132, 130276735.000000 
65, 1950121.000000, 13.803796, 132226857.000000 
66, 2005593.000000, 14.185703, 134232451.000000 
67, 2003360.000000, 14.570767, 136235812.000000 
68, 1759963.000000, 14.958896, 137995775.000000 
69, 1953740.000000, 15.349999, 139949515.000000 
70, 1991459.000000, 15.743988, 141940975.000000 
71, 1944331.000000, 16.140778, 143885306.000000 
72, 1996938.000000, 16.540277, 145882244.000000 
73, 1955733.000000, 16.942396, 147837977.000000 
74, 1979167.000000, 17.347054, 149817145.000000 
75, 1863247.000000, 17.754164, 151680392.000000 
76, 1980751.000000, 18.163643, 153661143.000000 
77, 1843347.000000, 18.575403, 155504490.000000 
78, 1886850.000000, 18.989363, 157391340.000000 
79, 1846803.000000, 19.405441, 159238143.000000 
80, 1816698.000000, 19.823559, 161054841.000000 
81, 1939229.000000, 20.243639, 162994070.000000 
82, 1935866.000000, 20.665590, 164929936.000000 
83, 1715124.000000, 21.089342, 166645060.000000 
84, 1685192.000000, 21.514818, 168330252.000000 
85, 1660051.000000, 21.941940, 169990303.000000 
86, 1561364.000000, 22.370634, 171551667.000000 
87, 1634257.000000, 22.800825, 173185924.000000 
88, 1554433.000000, 23.232439, 174740358.000000 
89, 1609285.000000, 23.665401, 176349644.000000 
90, 1397625.000000, 24.099648, 177747269.000000 
91, 1351255.000000, 24.535105, 179098525.000000 
92, 1358685.000000, 24.971701, 180457210.000000 
93, 1442054.000000, 25.409365, 181899264.000000 
94, 1511315.000000, 25.848042, 183410579.000000 
95, 1380339.000000, 26.287655, 184790918.000000 
96, 1446670.000000, 26.728146, 186237588.000000 
97, 1339316.000000, 27.169447, 187576904.000000 
98, 1431147.000000, 27.611498, 189008051.000000 
99, 1408240.000000, 28.054234, 190416291.000000 
100, 1350313.000000, 28.497601, 191766604.000000 
