id, querying time, distance, total
1, 111637.000000, 339.123474, 111637.000000 
2, 28876.000000, 0.365176, 140514.000000 
3, 91296.000000, 304.093292, 231810.000000 
4, 30562.000000, 1.638407, 262373.000000 
5, 80265.000000, 194.679367, 342638.000000 
6, 79622.000000, 187.058197, 422260.000000 
7, 38351.000000, 3.834274, 460611.000000 
8, 31978.000000, 1.939525, 492589.000000 
9, 30506.000000, 0.892899, 523095.000000 
10, 86357.000000, 251.284012, 609452.000000 
11, 29389.000000, 1.697101, 638841.000000 
12, 24998.000000, 0.119568, 663839.000000 
13, 83121.000000, 322.906403, 746960.000000 
14, 36022.000000, 3.514809, 782982.000000 
15, 44509.000000, 6.178798, 827491.000000 
16, 33969.000000, 4.848814, 861460.000000 
17, 80479.000000, 102.810822, 941940.000000 
18, 45187.000000, 12.769119, 987127.000000 
19, 78412.000000, 253.340515, 1065539.000000 
20, 36999.000000, 5.605164, 1102538.000000 
21, 31025.000000, 2.319895, 1133563.000000 
22, 79768.000000, 151.521957, 1213331.000000 
23, 91415.000000, 338.448639, 1304746.000000 
24, 35499.000000, 1.670906, 1340245.000000 
25, 83118.000000, 108.396286, 1423363.000000 
26, 26712.000000, 0.887677, 1450075.000000 
27, 47001.000000, 5.915697, 1497076.000000 
28, 24068.000000, 0.362603, 1521144.000000 
29, 29399.000000, 0.480697, 1550543.000000 
30, 94423.000000, 325.659393, 1644967.000000 
31, 69791.000000, 35.937546, 1714758.000000 
32, 76819.000000, 114.644341, 1791577.000000 
33, 82780.000000, 115.778435, 1874357.000000 
34, 65171.000000, 18.711533, 1939528.000000 
35, 72911.000000, 95.382973, 2012439.000000 
36, 55259.000000, 17.472527, 2067698.000000 
37, 29838.000000, 1.470446, 2097536.000000 
38, 68519.000000, 67.701988, 2166055.000000 
39, 33652.000000, 1.755522, 2199707.000000 
40, 41370.000000, 26.423359, 2241077.000000 
41, 95261.000000, 345.895203, 2336339.000000 
42, 81263.000000, 53.962887, 2417602.000000 
43, 74343.000000, 126.116570, 2491945.000000 
44, 73542.000000, 34.010887, 2565487.000000 
45, 103179.000000, 258.337585, 2668666.000000 
46, 89161.000000, 321.179871, 2757827.000000 
47, 76675.000000, 243.376450, 2834502.000000 
48, 83102.000000, 204.954391, 2917604.000000 
49, 103553.000000, 323.347076, 3021157.000000 
50, 80456.000000, 277.570007, 3101613.000000 
51, 86974.000000, 334.601196, 3188587.000000 
52, 87350.000000, 307.404266, 3275937.000000 
53, 86148.000000, 320.210419, 3362085.000000 
54, 95712.000000, 280.394684, 3457797.000000 
55, 35406.000000, 1.354596, 3493203.000000 
56, 87311.000000, 169.126205, 3580514.000000 
57, 87178.000000, 197.533722, 3667692.000000 
58, 80030.000000, 112.079292, 3747722.000000 
59, 83168.000000, 295.079834, 3830890.000000 
60, 70002.000000, 141.814804, 3900892.000000 
61, 85288.000000, 242.901443, 3986180.000000 
62, 36585.000000, 3.396461, 4022765.000000 
63, 27402.000000, 0.240212, 4050167.000000 
64, 80026.000000, 138.824524, 4130193.000000 
65, 30119.000000, 0.450257, 4160312.000000 
66, 26517.000000, 3.273175, 4186830.000000 
67, 32627.000000, 3.416408, 4219457.000000 
68, 24666.000000, 0.382158, 4244123.000000 
69, 28306.000000, 0.288726, 4272429.000000 
70, 26903.000000, 0.313397, 4299333.000000 
71, 98509.000000, 319.476624, 4397842.000000 
72, 32561.000000, 0.597749, 4430403.000000 
73, 97843.000000, 338.127838, 4528246.000000 
74, 74702.000000, 46.158836, 4602948.000000 
75, 52339.000000, 25.151039, 4655287.000000 
76, 74435.000000, 38.205299, 4729722.000000 
77, 66732.000000, 33.193527, 4796454.000000 
78, 67057.000000, 31.335377, 4863511.000000 
79, 29813.000000, 0.632323, 4893324.000000 
80, 26671.000000, 0.724536, 4919995.000000 
81, 26043.000000, 0.660996, 4946038.000000 
82, 39320.000000, 3.736274, 4985358.000000 
83, 70182.000000, 108.421982, 5055540.000000 
84, 28808.000000, 1.278442, 5084348.000000 
85, 67892.000000, 47.070496, 5152242.000000 
86, 30244.000000, 1.254378, 5182486.000000 
87, 97253.000000, 270.692719, 5279740.000000 
88, 31590.000000, 2.554768, 5311330.000000 
89, 39885.000000, 6.934216, 5351215.000000 
90, 80527.000000, 267.949097, 5431742.000000 
91, 89593.000000, 253.918594, 5521335.000000 
92, 27029.000000, 0.327885, 5548364.000000 
93, 38885.000000, 14.409753, 5587249.000000 
94, 81537.000000, 274.320892, 5668786.000000 
95, 88097.000000, 318.090515, 5756883.000000 
96, 62533.000000, 15.230557, 5819416.000000 
97, 47604.000000, 7.152710, 5867020.000000 
98, 62368.000000, 16.816156, 5929388.000000 
99, 62992.000000, 87.544144, 5992380.000000 
100, 24924.000000, 1.427212, 6017304.000000 
