id, querying time, distance, total
1, 1619874.000000, 0.000000, 1619874.000000 
2, 1248586.000000, 0.011769, 2868460.000000 
3, 1152719.000000, 0.047113, 4021179.000000 
4, 1255831.000000, 0.106084, 5277010.000000 
5, 1240166.000000, 0.188722, 6517176.000000 
6, 1272254.000000, 0.295057, 7789431.000000 
7, 1124717.000000, 0.425111, 8914148.000000 
8, 1190686.000000, 0.578896, 10104834.000000 
9, 1258565.000000, 0.756411, 11363399.000000 
10, 1139291.000000, 0.957650, 12502690.000000 
11, 1322010.000000, 1.182593, 13824700.000000 
12, 1224364.000000, 1.431213, 15049064.000000 
13, 1204086.000000, 1.703470, 16253151.000000 
14, 1250021.000000, 1.999317, 17503172.000000 
15, 1100982.000000, 2.318696, 18604154.000000 
16, 1188674.000000, 2.661540, 19792829.000000 
17, 1280280.000000, 3.027771, 21073110.000000 
18, 1272568.000000, 3.417302, 22345678.000000 
19, 1312645.000000, 3.830037, 23658323.000000 
20, 1181073.000000, 4.265870, 24839396.000000 
21, 1370176.000000, 4.724687, 26209572.000000 
22, 1228599.000000, 5.206360, 27438172.000000 
23, 1241527.000000, 5.710759, 28679699.000000 
24, 1355601.000000, 6.237741, 30035300.000000 
25, 1517352.000000, 6.787153, 31552652.000000 
26, 1280870.000000, 7.358836, 32833522.000000 
27, 1245191.000000, 7.952621, 34078713.000000 
28, 1344090.000000, 8.568335, 35422804.000000 
29, 1310564.000000, 9.205786, 36733369.000000 
30, 1471176.000000, 9.864790, 38204545.000000 
31, 1327712.000000, 10.545137, 39532257.000000 
32, 1302996.000000, 11.246633, 40835253.000000 
33, 1257362.000000, 11.969043, 42092615.000000 
34, 1338311.000000, 12.712160, 43430926.000000 
35, 1330389.000000, 13.475749, 44761315.000000 
36, 1330556.000000, 14.259572, 46091871.000000 
37, 1301933.000000, 15.063391, 47393804.000000 
38, 1212543.000000, 15.886956, 48606347.000000 
39, 1379728.000000, 16.730011, 49986076.000000 
40, 1327421.000000, 17.592297, 51313497.000000 
41, 1223878.000000, 18.473545, 52537375.000000 
42, 1327696.000000, 19.373489, 53865071.000000 
43, 1224654.000000, 20.291847, 55089725.000000 
44, 1325050.000000, 21.228342, 56414776.000000 
45, 1340836.000000, 22.182688, 57755613.000000 
46, 1291179.000000, 23.154602, 59046793.000000 
47, 1327558.000000, 24.143776, 60374351.000000 
48, 1433044.000000, 25.149925, 61807395.000000 
49, 1198481.000000, 26.172745, 63005876.000000 
50, 1344010.000000, 27.211931, 64349886.000000 
51, 1402845.000000, 28.267179, 65752731.000000 
52, 1306287.000000, 29.338179, 67059018.000000 
53, 1266867.000000, 30.424620, 68325886.000000 
54, 1337124.000000, 31.526188, 69663010.000000 
55, 1450646.000000, 32.642567, 71113656.000000 
56, 1395956.000000, 33.773430, 72509613.000000 
57, 1337632.000000, 34.918476, 73847246.000000 
58, 1401341.000000, 36.077377, 75248587.000000 
59, 1288473.000000, 37.249805, 76537060.000000 
60, 1387190.000000, 38.435463, 77924250.000000 
61, 1156947.000000, 39.633995, 79081197.000000 
62, 1332763.000000, 40.845100, 80413960.000000 
63, 1278283.000000, 42.068451, 81692243.000000 
64, 1314538.000000, 43.303715, 83006781.000000 
65, 1387111.000000, 44.550587, 84393892.000000 
66, 1384575.000000, 45.808746, 85778467.000000 
67, 1410141.000000, 47.077850, 87188608.000000 
68, 1386674.000000, 48.357605, 88575282.000000 
69, 1455781.000000, 49.647678, 90031063.000000 
70, 1275361.000000, 50.947754, 91306424.000000 
71, 1440088.000000, 52.257511, 92746512.000000 
72, 1435343.000000, 53.576645, 94181855.000000 
73, 1490034.000000, 54.904839, 95671890.000000 
74, 1400571.000000, 56.241783, 97072461.000000 
75, 1449430.000000, 57.587189, 98521891.000000 
76, 1413786.000000, 58.940723, 99935677.000000 
77, 1427089.000000, 60.302071, 101362766.000000 
78, 1402963.000000, 61.670975, 102765729.000000 
79, 1548295.000000, 63.047108, 104314025.000000 
80, 1392789.000000, 64.430176, 105706814.000000 
81, 1336018.000000, 65.819901, 107042832.000000 
82, 1377435.000000, 67.215965, 108420267.000000 
83, 1403673.000000, 68.618126, 109823941.000000 
84, 1473646.000000, 70.026039, 111297587.000000 
85, 1410242.000000, 71.439484, 112707830.000000 
86, 1419158.000000, 72.858170, 114126988.000000 
87, 1420011.000000, 74.281784, 115546999.000000 
88, 1606929.000000, 75.710129, 117153928.000000 
89, 1201182.000000, 77.142853, 118355110.000000 
90, 1525297.000000, 78.579773, 119880407.000000 
91, 1345212.000000, 80.020569, 121225619.000000 
92, 1369326.000000, 81.465027, 122594945.000000 
93, 1609821.000000, 82.912895, 124204767.000000 
94, 1423120.000000, 84.363892, 125627887.000000 
95, 1390028.000000, 85.817818, 127017915.000000 
96, 1412495.000000, 87.274391, 128430410.000000 
97, 1393578.000000, 88.733406, 129823988.000000 
98, 1374084.000000, 90.194618, 131198072.000000 
99, 1457643.000000, 91.657791, 132655715.000000 
100, 1272988.000000, 93.122757, 133928704.000000 
