id, querying time, distance, total
1, 757687.000000, 78.210190, 757687.000000 
2, 757971.000000, 206.411499, 1515658.000000 
3, 636964.000000, 171.566620, 2152622.000000 
4, 777055.000000, 256.000031, 2929677.000000 
5, 641915.000000, 155.947861, 3571592.000000 
6, 625667.000000, 121.478043, 4197259.000000 
7, 656695.000000, 182.873856, 4853954.000000 
8, 289923.000000, 9.063293, 5143878.000000 
9, 775774.000000, 219.588623, 5919652.000000 
10, 624003.000000, 185.919189, 6543655.000000 
11, 627110.000000, 128.844208, 7170765.000000 
12, 765890.000000, 237.750717, 7936655.000000 
13, 592455.000000, 141.374176, 8529110.000000 
14, 654067.000000, 219.835876, 9183177.000000 
15, 778739.000000, 205.275497, 9961916.000000 
16, 514942.000000, 43.800823, 10476858.000000 
17, 626221.000000, 149.911179, 11103079.000000 
18, 698407.000000, 138.869049, 11801487.000000 
19, 606030.000000, 144.602417, 12407517.000000 
20, 621762.000000, 162.322830, 13029279.000000 
21, 634800.000000, 169.900986, 13664079.000000 
22, 641253.000000, 86.938255, 14305332.000000 
23, 630066.000000, 183.295746, 14935398.000000 
24, 797615.000000, 194.510422, 15733013.000000 
25, 601988.000000, 100.896454, 16335001.000000 
26, 524230.000000, 19.359430, 16859232.000000 
27, 795148.000000, 233.221298, 17654380.000000 
28, 735050.000000, 218.898773, 18389430.000000 
29, 671752.000000, 185.422882, 19061182.000000 
30, 728765.000000, 205.612701, 19789947.000000 
31, 638260.000000, 76.868340, 20428208.000000 
32, 682269.000000, 145.756668, 21110477.000000 
33, 744676.000000, 191.364471, 21855153.000000 
34, 598132.000000, 181.738907, 22453285.000000 
35, 741065.000000, 222.015717, 23194350.000000 
36, 818456.000000, 256.000000, 24012806.000000 
37, 744572.000000, 235.551422, 24757378.000000 
38, 595613.000000, 183.872894, 25352991.000000 
39, 705410.000000, 139.074951, 26058401.000000 
40, 673719.000000, 163.390503, 26732121.000000 
41, 694101.000000, 219.444733, 27426222.000000 
42, 778430.000000, 195.208649, 28204652.000000 
43, 754708.000000, 251.223862, 28959360.000000 
44, 695779.000000, 148.668640, 29655139.000000 
45, 815914.000000, 224.020676, 30471053.000000 
46, 486776.000000, 14.172218, 30957829.000000 
47, 591592.000000, 146.828552, 31549421.000000 
48, 718463.000000, 135.984467, 32267884.000000 
49, 344129.000000, 7.577721, 32612013.000000 
50, 714638.000000, 154.366516, 33326651.000000 
51, 780964.000000, 209.330185, 34107617.000000 
52, 736828.000000, 228.220291, 34844445.000000 
53, 578647.000000, 42.682655, 35423092.000000 
54, 540116.000000, 53.091843, 35963208.000000 
55, 723102.000000, 164.936325, 36686310.000000 
56, 643542.000000, 112.443352, 37329852.000000 
57, 874293.000000, 209.344849, 38204145.000000 
58, 799908.000000, 221.661057, 39004053.000000 
59, 756444.000000, 235.491791, 39760497.000000 
60, 765544.000000, 219.648041, 40526041.000000 
61, 582772.000000, 186.904816, 41108813.000000 
62, 749360.000000, 110.051056, 41858173.000000 
63, 661886.000000, 98.450073, 42520060.000000 
64, 762288.000000, 256.000031, 43282348.000000 
65, 666435.000000, 199.316620, 43948783.000000 
66, 774132.000000, 256.000000, 44722915.000000 
67, 574440.000000, 138.762268, 45297355.000000 
68, 567082.000000, 44.971046, 45864437.000000 
69, 711537.000000, 144.827667, 46575974.000000 
70, 629306.000000, 185.669006, 47205280.000000 
71, 741130.000000, 235.142471, 47946410.000000 
72, 614206.000000, 133.235641, 48560616.000000 
73, 682940.000000, 216.457794, 49243556.000000 
74, 758561.000000, 210.388535, 50002117.000000 
75, 826512.000000, 233.561432, 50828629.000000 
76, 641945.000000, 197.790421, 51470574.000000 
77, 771127.000000, 254.194427, 52241701.000000 
78, 769759.000000, 197.448288, 53011461.000000 
79, 763194.000000, 238.223801, 53774656.000000 
80, 636041.000000, 181.976135, 54410697.000000 
81, 817736.000000, 256.000000, 55228433.000000 
82, 789436.000000, 248.706238, 56017869.000000 
83, 800256.000000, 229.125763, 56818126.000000 
84, 783888.000000, 250.264130, 57602014.000000 
85, 781407.000000, 249.717285, 58383421.000000 
86, 396468.000000, 9.407943, 58779889.000000 
87, 897838.000000, 224.809006, 59677728.000000 
88, 733353.000000, 128.962036, 60411081.000000 
89, 768048.000000, 117.036362, 61179129.000000 
90, 685474.000000, 180.760208, 61864603.000000 
91, 724119.000000, 177.210205, 62588722.000000 
92, 705686.000000, 175.279144, 63294408.000000 
93, 758591.000000, 164.570831, 64052999.000000 
94, 749840.000000, 117.975082, 64802840.000000 
95, 360516.000000, 22.668812, 65163357.000000 
96, 791245.000000, 248.308578, 65954603.000000 
97, 777431.000000, 219.215881, 66732034.000000 
98, 674822.000000, 199.127686, 67406856.000000 
99, 754982.000000, 256.000031, 68161839.000000 
100, 824722.000000, 256.000000, 68986561.000000 
