id, querying time, distance, total
1, 453009.000000, 78.210190, 453009.000000 
2, 528486.000000, 206.411499, 981495.000000 
3, 481781.000000, 171.566620, 1463276.000000 
4, 535358.000000, 256.000031, 1998634.000000 
5, 456473.000000, 155.947861, 2455107.000000 
6, 511645.000000, 121.478043, 2966752.000000 
7, 481535.000000, 182.873856, 3448287.000000 
8, 216088.000000, 9.063293, 3664375.000000 
9, 485762.000000, 219.588623, 4150137.000000 
10, 505866.000000, 185.919189, 4656003.000000 
11, 547342.000000, 128.844208, 5203345.000000 
12, 500227.000000, 237.750717, 5703572.000000 
13, 453026.000000, 141.374176, 6156598.000000 
14, 451664.000000, 219.835876, 6608263.000000 
15, 461340.000000, 205.275497, 7069603.000000 
16, 359035.000000, 43.800823, 7428638.000000 
17, 483893.000000, 149.911179, 7912532.000000 
18, 474887.000000, 138.869049, 8387419.000000 
19, 481816.000000, 144.602417, 8869235.000000 
20, 455115.000000, 162.322830, 9324350.000000 
21, 475192.000000, 169.900986, 9799542.000000 
22, 439831.000000, 86.938255, 10239373.000000 
23, 480911.000000, 183.295746, 10720284.000000 
24, 515221.000000, 194.510422, 11235505.000000 
25, 446293.000000, 100.896454, 11681798.000000 
26, 397209.000000, 19.359430, 12079007.000000 
27, 499962.000000, 233.221298, 12578969.000000 
28, 506679.000000, 218.898773, 13085648.000000 
29, 436995.000000, 185.422882, 13522643.000000 
30, 519138.000000, 205.612701, 14041781.000000 
31, 464824.000000, 76.868340, 14506605.000000 
32, 469647.000000, 145.756668, 14976252.000000 
33, 501611.000000, 191.364471, 15477864.000000 
34, 493936.000000, 181.738907, 15971801.000000 
35, 462691.000000, 222.015717, 16434493.000000 
36, 491157.000000, 256.000000, 16925650.000000 
37, 504507.000000, 235.551422, 17430157.000000 
38, 474023.000000, 183.872894, 17904180.000000 
39, 451920.000000, 139.074951, 18356100.000000 
40, 477961.000000, 163.390503, 18834062.000000 
41, 468189.000000, 219.444733, 19302251.000000 
42, 507299.000000, 195.208649, 19809550.000000 
43, 497572.000000, 251.223862, 20307122.000000 
44, 504777.000000, 148.668640, 20811899.000000 
45, 491889.000000, 224.020676, 21303788.000000 
46, 337919.000000, 14.172218, 21641707.000000 
47, 447641.000000, 146.828552, 22089348.000000 
48, 486688.000000, 135.984467, 22576037.000000 
49, 261146.000000, 7.577721, 22837183.000000 
50, 474867.000000, 154.366516, 23312050.000000 
51, 554944.000000, 209.330185, 23866994.000000 
52, 475037.000000, 228.220291, 24342032.000000 
53, 474054.000000, 42.682655, 24816086.000000 
54, 446905.000000, 53.091843, 25262991.000000 
55, 499759.000000, 164.936325, 25762750.000000 
56, 492593.000000, 112.443352, 26255343.000000 
57, 604274.000000, 209.344849, 26859617.000000 
58, 539645.000000, 221.661057, 27399262.000000 
59, 504923.000000, 235.491791, 27904185.000000 
60, 513909.000000, 219.648041, 28418094.000000 
61, 426447.000000, 186.904816, 28844541.000000 
62, 520328.000000, 110.051056, 29364869.000000 
63, 490690.000000, 98.450073, 29855559.000000 
64, 521154.000000, 256.000031, 30376713.000000 
65, 478718.000000, 199.316620, 30855431.000000 
66, 463416.000000, 256.000000, 31318848.000000 
67, 436808.000000, 138.762268, 31755656.000000 
68, 426462.000000, 44.971046, 32182118.000000 
69, 501763.000000, 144.827667, 32683881.000000 
70, 449379.000000, 185.669006, 33133260.000000 
71, 476006.000000, 235.142471, 33609266.000000 
72, 453299.000000, 133.235641, 34062565.000000 
73, 514491.000000, 216.457794, 34577056.000000 
74, 467662.000000, 210.388535, 35044718.000000 
75, 527150.000000, 233.561432, 35571868.000000 
76, 452839.000000, 197.790421, 36024707.000000 
77, 468322.000000, 254.194427, 36493029.000000 
78, 547227.000000, 197.448288, 37040256.000000 
79, 593619.000000, 238.223801, 37633875.000000 
80, 470776.000000, 181.976135, 38104651.000000 
81, 511366.000000, 256.000000, 38616017.000000 
82, 489117.000000, 248.706238, 39105134.000000 
83, 563190.000000, 229.125763, 39668324.000000 
84, 499215.000000, 250.264130, 40167539.000000 
85, 490262.000000, 249.717285, 40657801.000000 
86, 268835.000000, 9.407943, 40926636.000000 
87, 495634.000000, 224.809006, 41422270.000000 
88, 494852.000000, 128.962036, 41917122.000000 
89, 474172.000000, 117.036362, 42391294.000000 
90, 505261.000000, 180.760208, 42896555.000000 
91, 528536.000000, 177.210205, 43425091.000000 
92, 483363.000000, 175.279144, 43908454.000000 
93, 475430.000000, 164.570831, 44383884.000000 
94, 581982.000000, 117.975082, 44965866.000000 
95, 275681.000000, 22.668812, 45241547.000000 
96, 532689.000000, 248.308578, 45774236.000000 
97, 579070.000000, 219.215881, 46353306.000000 
98, 510723.000000, 199.127686, 46864029.000000 
99, 479931.000000, 256.000031, 47343960.000000 
100, 555590.000000, 256.000000, 47899550.000000 
