id, querying time, distance, total
1, 1809418.000000, 12.447766, 1809418.000000 
2, 860878.000000, 1.665452, 2670296.000000 
3, 1422659.000000, 20.164249, 4092956.000000 
4, 1836732.000000, 213.470169, 5929689.000000 
5, 1673734.000000, 49.990955, 7603423.000000 
6, 620865.000000, 0.179217, 8224288.000000 
7, 1764401.000000, 151.610733, 9988689.000000 
8, 1743033.000000, 92.912659, 11731724.000000 
9, 1604382.000000, 48.675865, 13336107.000000 
10, 826501.000000, 0.989566, 14162609.000000 
11, 1355979.000000, 14.495574, 15518588.000000 
12, 1445712.000000, 55.950466, 16964300.000000 
13, 1713308.000000, 181.264832, 18677608.000000 
14, 1167682.000000, 6.714111, 19845290.000000 
15, 1622557.000000, 37.990635, 21467848.000000 
16, 1678177.000000, 65.409508, 23146025.000000 
17, 1727144.000000, 141.049713, 24873169.000000 
18, 1701435.000000, 54.946804, 26574605.000000 
19, 1716299.000000, 137.332886, 28290905.000000 
20, 1681844.000000, 126.871048, 29972749.000000 
21, 2092372.000000, 202.817993, 32065122.000000 
22, 757978.000000, 0.770839, 32823100.000000 
23, 1601280.000000, 38.999680, 34424380.000000 
24, 901762.000000, 1.148669, 35326142.000000 
25, 1655348.000000, 82.649536, 36981490.000000 
26, 1656412.000000, 150.033920, 38637902.000000 
27, 902234.000000, 7.403674, 39540136.000000 
28, 1734387.000000, 98.353355, 41274524.000000 
29, 1673335.000000, 175.922211, 42947859.000000 
30, 1335645.000000, 14.879477, 44283504.000000 
31, 1375970.000000, 12.238750, 45659474.000000 
32, 1726458.000000, 110.184891, 47385932.000000 
33, 735836.000000, 1.052321, 48121769.000000 
34, 721601.000000, 0.839579, 48843371.000000 
35, 1349122.000000, 43.081028, 50192493.000000 
36, 1347492.000000, 16.145891, 51539985.000000 
37, 1724533.000000, 88.550842, 53264518.000000 
38, 1574291.000000, 110.574158, 54838809.000000 
39, 986515.000000, 1.997672, 55825324.000000 
40, 1666198.000000, 136.787476, 57491523.000000 
41, 1480118.000000, 36.973343, 58971642.000000 
42, 729314.000000, 1.286649, 59700956.000000 
43, 616742.000000, 0.341315, 60317698.000000 
44, 1708948.000000, 128.640259, 62026646.000000 
45, 1351085.000000, 28.337069, 63377731.000000 
46, 1652256.000000, 98.727242, 65029987.000000 
47, 1280124.000000, 33.754276, 66310111.000000 
48, 652553.000000, 0.545092, 66962664.000000 
49, 598150.000000, 1.195073, 67560814.000000 
50, 1536491.000000, 53.206837, 69097305.000000 
51, 1707108.000000, 109.005836, 70804413.000000 
52, 1008497.000000, 40.306618, 71812912.000000 
53, 1606209.000000, 73.460175, 73419121.000000 
54, 1801334.000000, 168.038574, 75220455.000000 
55, 1832397.000000, 195.492447, 77052852.000000 
56, 861118.000000, 2.747849, 77913971.000000 
57, 807955.000000, 1.277868, 78721926.000000 
58, 1230990.000000, 14.453391, 79952916.000000 
59, 1468364.000000, 25.128290, 81421282.000000 
60, 862090.000000, 2.775935, 82283372.000000 
61, 1236006.000000, 33.536823, 83519378.000000 
62, 1613569.000000, 40.708431, 85132947.000000 
63, 1735198.000000, 101.857559, 86868145.000000 
64, 1455164.000000, 30.935040, 88323309.000000 
65, 1312601.000000, 6.388825, 89635910.000000 
66, 1217737.000000, 7.357483, 90853648.000000 
67, 1637962.000000, 38.279682, 92491611.000000 
68, 1664283.000000, 64.216354, 94155895.000000 
69, 888745.000000, 3.378760, 95044640.000000 
70, 1608363.000000, 118.852631, 96653003.000000 
71, 1668271.000000, 113.454910, 98321275.000000 
72, 1822943.000000, 181.781403, 100144218.000000 
73, 1193232.000000, 6.876559, 101337450.000000 
74, 714777.000000, 0.425339, 102052228.000000 
75, 1693401.000000, 222.880798, 103745629.000000 
76, 1075385.000000, 2.629232, 104821014.000000 
77, 770813.000000, 1.289774, 105591827.000000 
78, 1729903.000000, 174.078186, 107321730.000000 
79, 1722423.000000, 120.229622, 109044153.000000 
80, 1518798.000000, 28.203424, 110562951.000000 
81, 686999.000000, 0.596925, 111249951.000000 
82, 1032776.000000, 5.044586, 112282727.000000 
83, 1527570.000000, 52.375340, 113810297.000000 
84, 754105.000000, 1.025546, 114564403.000000 
85, 869448.000000, 3.124938, 115433851.000000 
86, 1786761.000000, 243.770126, 117220612.000000 
87, 1960009.000000, 173.558624, 119180622.000000 
88, 649866.000000, 0.377449, 119830489.000000 
89, 901992.000000, 2.480643, 120732482.000000 
90, 897667.000000, 4.655788, 121630149.000000 
91, 1424047.000000, 49.446327, 123054197.000000 
92, 2072549.000000, 221.738190, 125126746.000000 
93, 1440752.000000, 21.329994, 126567498.000000 
94, 1602251.000000, 112.112144, 128169749.000000 
95, 1687706.000000, 77.159454, 129857456.000000 
96, 1916473.000000, 189.943008, 131773929.000000 
97, 1458617.000000, 23.698025, 133232547.000000 
98, 1555370.000000, 0.075562, 134787917.000000 
99, 1721388.000000, 95.046921, 136509306.000000 
100, 1280973.000000, 22.341614, 137790279.000000 
