id, querying time, distance, total
1, 501079.000000, 45243.000000, 501079.000000 
2, 599190.000000, 36929.000000, 1100269.000000 
3, 455667.000000, 47772.000000, 1555936.000000 
4, 413825.000000, 30170.000000, 1969761.000000 
5, 230298.000000, 5315.000000, 2200060.000000 
6, 600978.000000, 39620.000000, 2801038.000000 
7, 423925.000000, 54732.000000, 3224963.000000 
8, 545627.000000, 17251.000000, 3770590.000000 
9, 535732.000000, 19449.000000, 4306322.000000 
10, 513768.000000, 41601.000000, 4820090.000000 
11, 477882.000000, 47340.000000, 5297972.000000 
12, 361698.000000, 55857.000000, 5659670.000000 
13, 511697.000000, 23789.000000, 6171367.000000 
14, 489622.000000, 54738.000000, 6660989.000000 
15, 571361.000000, 54297.000000, 7232350.000000 
16, 527360.000000, 74812.000000, 7759710.000000 
17, 688981.000000, 57015.000000, 8448691.000000 
18, 409479.000000, 53773.000000, 8858170.000000 
19, 465917.000000, 23942.000000, 9324087.000000 
20, 599848.000000, 44280.000000, 9923935.000000 
21, 487236.000000, 65357.000000, 10411172.000000 
22, 444191.000000, 37642.000000, 10855364.000000 
23, 504797.000000, 43374.000000, 11360161.000000 
24, 351725.000000, 17006.000000, 11711886.000000 
25, 634058.000000, 48157.000000, 12345945.000000 
26, 574825.000000, 56915.000000, 12920770.000000 
27, 482671.000000, 56882.000000, 13403441.000000 
28, 478601.000000, 45445.000000, 13882042.000000 
29, 637087.000000, 46621.000000, 14519130.000000 
30, 570490.000000, 50298.000000, 15089620.000000 
31, 502312.000000, 82555.000000, 15591932.000000 
32, 523924.000000, 43672.000000, 16115857.000000 
33, 460533.000000, 39702.000000, 16576390.000000 
34, 586300.000000, 48007.000000, 17162690.000000 
35, 448760.000000, 36076.000000, 17611450.000000 
36, 429001.000000, 43506.000000, 18040452.000000 
37, 487676.000000, 44443.000000, 18528129.000000 
38, 690343.000000, 55448.000000, 19218472.000000 
39, 546687.000000, 66534.000000, 19765159.000000 
40, 363767.000000, 37342.000000, 20128927.000000 
41, 439696.000000, 39286.000000, 20568623.000000 
42, 397392.000000, 39984.000000, 20966016.000000 
43, 620126.000000, 48122.000000, 21586142.000000 
44, 456544.000000, 52056.000000, 22042686.000000 
45, 414259.000000, 29601.000000, 22456945.000000 
46, 499884.000000, 58674.000000, 22956830.000000 
47, 560447.000000, 44721.000000, 23517277.000000 
48, 435572.000000, 48492.000000, 23952850.000000 
49, 447268.000000, 62991.000000, 24400118.000000 
50, 374446.000000, 14622.000000, 24774564.000000 
51, 481681.000000, 33010.000000, 25256245.000000 
52, 402158.000000, 23435.000000, 25658403.000000 
53, 455384.000000, 43230.000000, 26113787.000000 
54, 385165.000000, 22008.000000, 26498952.000000 
55, 479836.000000, 32276.000000, 26978788.000000 
56, 566395.000000, 23692.000000, 27545183.000000 
57, 472542.000000, 39672.000000, 28017725.000000 
58, 475677.000000, 56012.000000, 28493402.000000 
59, 331652.000000, 23468.000000, 28825054.000000 
60, 447502.000000, 35688.000000, 29272556.000000 
61, 533900.000000, 28280.000000, 29806456.000000 
62, 568749.000000, 35237.000000, 30375205.000000 
63, 600751.000000, 82124.000000, 30975956.000000 
64, 494745.000000, 36951.000000, 31470701.000000 
65, 297539.000000, 3494.000000, 31768240.000000 
66, 324033.000000, 26530.000000, 32092273.000000 
67, 405975.000000, 49063.000000, 32498249.000000 
68, 498904.000000, 52747.000000, 32997153.000000 
69, 332000.000000, 16473.000000, 33329153.000000 
70, 480289.000000, 27375.000000, 33809442.000000 
71, 784748.000000, 28957.000000, 34594191.000000 
72, 447786.000000, 48406.000000, 35041978.000000 
73, 419571.000000, 36362.000000, 35461549.000000 
74, 581953.000000, 34734.000000, 36043502.000000 
75, 548386.000000, 69873.000000, 36591889.000000 
76, 551626.000000, 62719.000000, 37143516.000000 
77, 453662.000000, 53469.000000, 37597178.000000 
78, 427032.000000, 39618.000000, 38024211.000000 
79, 597055.000000, 46956.000000, 38621266.000000 
80, 495940.000000, 30823.000000, 39117206.000000 
81, 532191.000000, 32159.000000, 39649397.000000 
82, 468810.000000, 25696.000000, 40118207.000000 
83, 470492.000000, 31303.000000, 40588699.000000 
84, 603580.000000, 73652.000000, 41192279.000000 
85, 516766.000000, 69572.000000, 41709045.000000 
86, 520397.000000, 29037.000000, 42229442.000000 
87, 431434.000000, 13690.000000, 42660876.000000 
88, 545926.000000, 27353.000000, 43206802.000000 
89, 579375.000000, 43030.000000, 43786177.000000 
90, 478486.000000, 55444.000000, 44264663.000000 
91, 500433.000000, 67524.000000, 44765097.000000 
92, 475605.000000, 53387.000000, 45240702.000000 
93, 431173.000000, 10816.000000, 45671876.000000 
94, 429151.000000, 45874.000000, 46101027.000000 
95, 538349.000000, 23988.000000, 46639376.000000 
96, 411646.000000, 17234.000000, 47051022.000000 
97, 519592.000000, 43487.000000, 47570614.000000 
98, 618526.000000, 55757.000000, 48189140.000000 
99, 435938.000000, 55675.000000, 48625078.000000 
100, 481764.000000, 28302.000000, 49106842.000000 
