id, querying time, distance, total
1, 1131032.000000, 160.474442, 1131032.000000 
2, 1063127.000000, 140.199997, 2194159.000000 
3, 780854.000000, 8.134409, 2975013.000000 
4, 582380.000000, 6.328071, 3557393.000000 
5, 1116274.000000, 107.638672, 4673667.000000 
6, 495133.000000, 29.842976, 5168800.000000 
7, 576697.000000, 11.716393, 5745497.000000 
8, 570661.000000, 9.954462, 6316158.000000 
9, 1076514.000000, 64.074570, 7392672.000000 
10, 476475.000000, 10.271839, 7869147.000000 
11, 590216.000000, 25.018688, 8459363.000000 
12, 1143210.000000, 102.369072, 9602573.000000 
13, 1098567.000000, 121.175713, 10701140.000000 
14, 1053562.000000, 73.848846, 11754702.000000 
15, 1090504.000000, 127.825340, 12845206.000000 
16, 731058.000000, 7.556457, 13576264.000000 
17, 376203.000000, 1.750371, 13952467.000000 
18, 1053743.000000, 145.661316, 15006211.000000 
19, 1080448.000000, 105.415886, 16086659.000000 
20, 987200.000000, 158.617188, 17073859.000000 
21, 1033081.000000, 133.686996, 18106940.000000 
22, 1057365.000000, 101.880653, 19164305.000000 
23, 1062154.000000, 125.038994, 20226459.000000 
24, 1089483.000000, 142.428604, 21315942.000000 
25, 1042478.000000, 108.611481, 22358420.000000 
26, 1056052.000000, 102.284157, 23414472.000000 
27, 430419.000000, 3.007715, 23844891.000000 
28, 1096986.000000, 135.470581, 24941877.000000 
29, 648159.000000, 34.015835, 25590037.000000 
30, 1169362.000000, 74.786240, 26759399.000000 
31, 632395.000000, 84.753769, 27391795.000000 
32, 479149.000000, 12.021811, 27870944.000000 
33, 347573.000000, 1.861399, 28218517.000000 
34, 304394.000000, 30.488167, 28522911.000000 
35, 660701.000000, 30.015631, 29183612.000000 
36, 1092867.000000, 133.739029, 30276479.000000 
37, 718263.000000, 40.502655, 30994742.000000 
38, 1122275.000000, 81.870438, 32117018.000000 
39, 1089257.000000, 76.576385, 33206275.000000 
40, 601848.000000, 62.829521, 33808124.000000 
41, 1054211.000000, 69.948853, 34862335.000000 
42, 1141020.000000, 206.932281, 36003355.000000 
43, 746699.000000, 6.080229, 36750054.000000 
44, 969222.000000, 118.657867, 37719276.000000 
45, 1083572.000000, 109.988228, 38802848.000000 
46, 1121765.000000, 205.662201, 39924614.000000 
47, 673279.000000, 26.828444, 40597893.000000 
48, 537736.000000, 7.392574, 41135629.000000 
49, 542355.000000, 7.952715, 41677984.000000 
50, 1061924.000000, 168.719696, 42739908.000000 
51, 719110.000000, 2.912158, 43459019.000000 
52, 757404.000000, 21.497225, 44216424.000000 
53, 767517.000000, 50.463993, 44983941.000000 
54, 493299.000000, 4.195182, 45477240.000000 
55, 594254.000000, 5.618197, 46071494.000000 
56, 482603.000000, 7.487674, 46554097.000000 
57, 842599.000000, 79.015869, 47396696.000000 
58, 701676.000000, 5.449316, 48098372.000000 
59, 383352.000000, 2.099312, 48481725.000000 
60, 563528.000000, 2.960321, 49045253.000000 
61, 1075176.000000, 221.596939, 50120429.000000 
62, 764358.000000, 41.022182, 50884787.000000 
63, 697355.000000, 36.958195, 51582142.000000 
64, 1069231.000000, 87.935204, 52651373.000000 
65, 697825.000000, 6.790058, 53349198.000000 
66, 979387.000000, 104.056084, 54328585.000000 
67, 527066.000000, 3.428795, 54855651.000000 
68, 1001395.000000, 131.509567, 55857046.000000 
69, 1074123.000000, 157.545822, 56931169.000000 
70, 802405.000000, 45.686100, 57733574.000000 
71, 619465.000000, 46.988953, 58353039.000000 
72, 628663.000000, 29.668461, 58981702.000000 
73, 403141.000000, 7.746820, 59384843.000000 
74, 1099678.000000, 160.249359, 60484521.000000 
75, 883303.000000, 107.905228, 61367824.000000 
76, 594026.000000, 16.146187, 61961850.000000 
77, 682682.000000, 1.108160, 62644532.000000 
78, 611632.000000, 8.493832, 63256164.000000 
79, 688492.000000, 32.685501, 63944656.000000 
80, 779886.000000, 67.772964, 64724543.000000 
81, 802512.000000, 54.333443, 65527055.000000 
82, 842330.000000, 22.512760, 66369385.000000 
83, 1076079.000000, 197.026382, 67445464.000000 
84, 715267.000000, 21.966545, 68160731.000000 
85, 916469.000000, 14.975392, 69077200.000000 
86, 774999.000000, 97.039551, 69852199.000000 
87, 1093465.000000, 164.643204, 70945664.000000 
88, 1051951.000000, 189.073456, 71997616.000000 
89, 1061948.000000, 45.009007, 73059565.000000 
90, 824277.000000, 14.818749, 73883842.000000 
91, 654834.000000, 23.099325, 74538676.000000 
92, 564231.000000, 8.371557, 75102908.000000 
93, 675236.000000, 15.815001, 75778144.000000 
94, 699684.000000, 22.398138, 76477828.000000 
95, 703850.000000, 12.996687, 77181679.000000 
96, 687435.000000, 87.232864, 77869114.000000 
97, 778960.000000, 27.123800, 78648074.000000 
98, 807264.000000, 26.290123, 79455338.000000 
99, 451416.000000, 15.569653, 79906754.000000 
100, 1067261.000000, 170.093079, 80974015.000000 
