id, querying time, distance, total
1, 1393251.000000, 197.435623, 1393251.000000 
2, 1307826.000000, 104.374077, 2701077.000000 
3, 1292271.000000, 180.244370, 3993348.000000 
4, 1320846.000000, 197.705109, 5314194.000000 
5, 1303240.000000, 143.106445, 6617434.000000 
6, 1337549.000000, 252.393982, 7954983.000000 
7, 1270299.000000, 161.773712, 9225282.000000 
8, 1437913.000000, 255.999405, 10663195.000000 
9, 1401044.000000, 226.760895, 12064240.000000 
10, 1268710.000000, 149.130676, 13332950.000000 
11, 1392671.000000, 177.441116, 14725621.000000 
12, 1156876.000000, 25.845432, 15882497.000000 
13, 1467267.000000, 255.999283, 17349764.000000 
14, 1397863.000000, 226.074783, 18747627.000000 
15, 1259400.000000, 169.612091, 20007027.000000 
16, 1277806.000000, 196.722839, 21284833.000000 
17, 1308931.000000, 250.125244, 22593764.000000 
18, 1265523.000000, 180.750031, 23859287.000000 
19, 1393244.000000, 255.998093, 25252531.000000 
20, 1334763.000000, 226.219086, 26587294.000000 
21, 1282560.000000, 191.079590, 27869854.000000 
22, 1412442.000000, 183.750427, 29282296.000000 
23, 1337726.000000, 191.238388, 30620023.000000 
24, 1302350.000000, 169.300964, 31922373.000000 
25, 1186256.000000, 147.730011, 33108629.000000 
26, 1249832.000000, 88.271461, 34358461.000000 
27, 1413282.000000, 237.982208, 35771744.000000 
28, 1343080.000000, 162.195755, 37114824.000000 
29, 1361576.000000, 173.879730, 38476400.000000 
30, 1373965.000000, 219.060074, 39850365.000000 
31, 1207783.000000, 174.843033, 41058148.000000 
32, 1353659.000000, 255.998871, 42411807.000000 
33, 1355211.000000, 230.416168, 43767018.000000 
34, 1429418.000000, 255.999161, 45196437.000000 
35, 1239739.000000, 136.511719, 46436178.000000 
36, 1333060.000000, 211.081299, 47769238.000000 
37, 1242791.000000, 154.440598, 49012029.000000 
38, 1311081.000000, 178.396225, 50323110.000000 
39, 1448656.000000, 123.541122, 51771766.000000 
40, 1309323.000000, 202.385406, 53081089.000000 
41, 1255635.000000, 172.721237, 54336724.000000 
42, 1621717.000000, 239.335861, 55958441.000000 
43, 1267379.000000, 187.490845, 57225820.000000 
44, 1359699.000000, 216.625839, 58585519.000000 
45, 1780672.000000, 253.178970, 60366191.000000 
46, 1293699.000000, 204.300842, 61659891.000000 
47, 1425001.000000, 255.997635, 63084892.000000 
48, 1367508.000000, 167.752945, 64452400.000000 
49, 1264453.000000, 133.815720, 65716853.000000 
50, 1284673.000000, 187.660049, 67001526.000000 
51, 1301200.000000, 198.576447, 68302726.000000 
52, 1287532.000000, 130.333786, 69590258.000000 
53, 1254856.000000, 163.139114, 70845114.000000 
54, 1268245.000000, 165.903519, 72113359.000000 
55, 1399386.000000, 218.450806, 73512745.000000 
56, 1269039.000000, 165.466110, 74781784.000000 
57, 1282543.000000, 169.437164, 76064327.000000 
58, 1297861.000000, 156.284103, 77362188.000000 
59, 1090106.000000, 62.225811, 78452294.000000 
60, 1318866.000000, 193.379776, 79771160.000000 
61, 1331928.000000, 193.958145, 81103088.000000 
62, 1333205.000000, 214.270859, 82436293.000000 
63, 1279082.000000, 225.187195, 83715376.000000 
64, 1291691.000000, 155.138031, 85007067.000000 
65, 1404886.000000, 255.996643, 86411953.000000 
66, 1293447.000000, 78.389557, 87705400.000000 
67, 1206160.000000, 113.621582, 88911560.000000 
68, 1278053.000000, 197.245026, 90189613.000000 
69, 1347191.000000, 169.189651, 91536805.000000 
70, 1538044.000000, 252.332535, 93074850.000000 
71, 1234518.000000, 122.196747, 94309368.000000 
72, 1244133.000000, 204.020828, 95553501.000000 
73, 1313235.000000, 166.732544, 96866736.000000 
74, 1385202.000000, 213.671936, 98251938.000000 
75, 1252492.000000, 204.895477, 99504430.000000 
76, 1321970.000000, 224.813202, 100826400.000000 
77, 1244692.000000, 160.445099, 102071094.000000 
78, 1524399.000000, 255.173950, 103595493.000000 
79, 1366364.000000, 255.994995, 104961857.000000 
80, 1342701.000000, 222.960693, 106304558.000000 
81, 1299339.000000, 165.161011, 107603898.000000 
82, 1320544.000000, 157.736328, 108924443.000000 
83, 1175444.000000, 157.202652, 110099887.000000 
84, 1253405.000000, 114.264786, 111353292.000000 
85, 1543864.000000, 255.997940, 112897156.000000 
86, 1297857.000000, 96.261658, 114195013.000000 
87, 1277413.000000, 87.215500, 115472426.000000 
88, 1288651.000000, 164.579041, 116761078.000000 
89, 1345233.000000, 212.936539, 118106311.000000 
90, 1431175.000000, 255.999847, 119537486.000000 
91, 1414179.000000, 255.999100, 120951666.000000 
92, 1309636.000000, 107.074539, 122261302.000000 
93, 1503091.000000, 255.998810, 123764393.000000 
94, 1434290.000000, 221.816971, 125198683.000000 
95, 1272420.000000, 142.002350, 126471103.000000 
96, 1332953.000000, 170.746002, 127804057.000000 
97, 1374437.000000, 209.089691, 129178494.000000 
98, 1275523.000000, 151.904068, 130454017.000000 
99, 1308311.000000, 156.577347, 131762328.000000 
100, 1442218.000000, 225.839310, 133204546.000000 
