id, querying time, distance, total
1, 241358.000000, 62.247364, 241358.000000 
2, 161921.000000, 5.631338, 403279.000000 
3, 154565.000000, 29.198051, 557844.000000 
4, 151189.000000, 3.371730, 709033.000000 
5, 218412.000000, 6.185990, 927445.000000 
6, 257919.000000, 107.154762, 1185364.000000 
7, 151615.000000, 13.997404, 1336979.000000 
8, 99810.000000, 24.051296, 1436789.000000 
9, 58521.000000, 0.000000, 1495310.000000 
10, 141675.000000, 38.112732, 1636985.000000 
11, 142376.000000, 2.832206, 1779361.000000 
12, 237360.000000, 49.776207, 2016722.000000 
13, 69117.000000, 0.506250, 2085839.000000 
14, 165966.000000, 2.831873, 2251805.000000 
15, 129873.000000, 3.081249, 2381678.000000 
16, 102543.000000, 7.334002, 2484221.000000 
17, 116871.000000, 0.348326, 2601093.000000 
18, 126739.000000, 0.502818, 2727832.000000 
19, 306831.000000, 124.780502, 3034663.000000 
20, 63234.000000, 0.978197, 3097897.000000 
21, 94133.000000, 0.821146, 3192030.000000 
22, 109758.000000, 0.470098, 3301788.000000 
23, 157976.000000, 2.395939, 3459764.000000 
24, 322860.000000, 218.710754, 3782624.000000 
25, 197371.000000, 6.422733, 3979995.000000 
26, 133885.000000, 1.705613, 4113880.000000 
27, 135474.000000, 0.499470, 4249354.000000 
28, 299004.000000, 165.894653, 4548358.000000 
29, 274586.000000, 191.295502, 4822944.000000 
30, 226411.000000, 6.114903, 5049355.000000 
31, 187910.000000, 46.039608, 5237265.000000 
32, 193319.000000, 10.488314, 5430584.000000 
33, 83643.000000, 2.247051, 5514228.000000 
34, 66513.000000, 1.354160, 5580742.000000 
35, 153386.000000, 1.680820, 5734128.000000 
36, 83272.000000, 0.870312, 5817401.000000 
37, 74368.000000, 6.212248, 5891769.000000 
38, 112263.000000, 2.277662, 6004032.000000 
39, 179976.000000, 3.187462, 6184008.000000 
40, 83170.000000, 0.342386, 6267178.000000 
41, 154098.000000, 5.754169, 6421276.000000 
42, 136440.000000, 16.473316, 6557716.000000 
43, 194083.000000, 23.576351, 6751799.000000 
44, 102765.000000, 0.381663, 6854565.000000 
45, 138453.000000, 1.148154, 6993018.000000 
46, 137448.000000, 0.254297, 7130466.000000 
47, 180794.000000, 9.277637, 7311261.000000 
48, 227402.000000, 76.521469, 7538663.000000 
49, 142858.000000, 1.077951, 7681522.000000 
50, 161676.000000, 0.484307, 7843199.000000 
51, 269301.000000, 164.311386, 8112501.000000 
52, 190010.000000, 70.845047, 8302511.000000 
53, 131815.000000, 1.979427, 8434327.000000 
54, 106640.000000, 0.209112, 8540967.000000 
55, 190849.000000, 10.719604, 8731816.000000 
56, 256739.000000, 84.853859, 8988555.000000 
57, 142965.000000, 1.683931, 9131520.000000 
58, 74442.000000, 0.572744, 9205962.000000 
59, 297272.000000, 169.894394, 9503234.000000 
60, 235362.000000, 136.214310, 9738596.000000 
61, 217667.000000, 1.332065, 9956263.000000 
62, 217473.000000, 74.293152, 10173737.000000 
63, 65924.000000, 2.418155, 10239661.000000 
64, 268136.000000, 7.776399, 10507797.000000 
65, 197515.000000, 97.510429, 10705312.000000 
66, 69274.000000, 0.191052, 10774586.000000 
67, 73232.000000, 0.536909, 10847818.000000 
68, 106169.000000, 0.634296, 10953987.000000 
69, 79645.000000, 2.675025, 11033632.000000 
70, 269062.000000, 91.622925, 11302694.000000 
71, 121577.000000, 3.527563, 11424271.000000 
72, 316122.000000, 255.996048, 11740393.000000 
73, 129304.000000, 5.548815, 11869697.000000 
74, 111662.000000, 1.900783, 11981359.000000 
75, 74273.000000, 1.533096, 12055632.000000 
76, 121658.000000, 0.105561, 12177291.000000 
77, 284511.000000, 64.466240, 12461802.000000 
78, 168498.000000, 47.349865, 12630300.000000 
79, 82270.000000, 1.775454, 12712570.000000 
80, 71550.000000, 0.130836, 12784120.000000 
81, 133682.000000, 0.695343, 12917802.000000 
82, 68348.000000, 0.371073, 12986150.000000 
83, 192610.000000, 6.196164, 13178760.000000 
84, 160222.000000, 0.568128, 13338982.000000 
85, 172222.000000, 0.541466, 13511204.000000 
86, 314430.000000, 228.503952, 13825634.000000 
87, 128990.000000, 2.143254, 13954624.000000 
88, 221421.000000, 150.657227, 14176045.000000 
89, 164545.000000, 36.977669, 14340590.000000 
90, 251391.000000, 107.609291, 14591981.000000 
91, 163938.000000, 32.978249, 14755919.000000 
92, 149731.000000, 7.657548, 14905650.000000 
93, 290786.000000, 113.955917, 15196437.000000 
94, 136856.000000, 5.180177, 15333293.000000 
95, 219679.000000, 117.204292, 15552973.000000 
96, 139359.000000, 0.126821, 15692332.000000 
97, 140788.000000, 0.996606, 15833121.000000 
98, 128618.000000, 0.201664, 15961739.000000 
99, 102572.000000, 0.560068, 16064311.000000 
100, 139472.000000, 0.165004, 16203783.000000 
