id, querying time, distance, total
1, 1279105.000000, 6.812836, 1279105.000000 
2, 1194576.000000, 1.293658, 2473681.000000 
3, 1166704.000000, 0.411729, 3640385.000000 
4, 1253005.000000, 0.550013, 4893390.000000 
5, 1213224.000000, 1.692372, 6106615.000000 
6, 1326716.000000, 0.407790, 7433331.000000 
7, 1179075.000000, 0.085353, 8612406.000000 
8, 1387455.000000, 0.611919, 9999861.000000 
9, 1181508.000000, 0.404469, 11181369.000000 
10, 2303749.000000, 11.225079, 13485118.000000 
11, 1319970.000000, 0.301291, 14805088.000000 
12, 1319611.000000, 0.482694, 16124699.000000 
13, 1209324.000000, 0.419714, 17334023.000000 
14, 1215668.000000, 0.116234, 18549691.000000 
15, 1228105.000000, 0.239017, 19777796.000000 
16, 1189535.000000, 0.688139, 20967331.000000 
17, 1232618.000000, 0.058809, 22199949.000000 
18, 1140251.000000, 0.097089, 23340200.000000 
19, 1154865.000000, 0.207114, 24495066.000000 
20, 1282170.000000, 0.282896, 25777236.000000 
21, 1159096.000000, 0.156645, 26936332.000000 
22, 1430802.000000, 0.741146, 28367134.000000 
23, 1259659.000000, 0.352708, 29626793.000000 
24, 1499697.000000, 1.122522, 31126490.000000 
25, 1418154.000000, 0.432175, 32544644.000000 
26, 1147099.000000, 0.221304, 33691744.000000 
27, 1172633.000000, 0.084105, 34864377.000000 
28, 1526617.000000, 1.657799, 36390994.000000 
29, 2009226.000000, 4.344620, 38400220.000000 
30, 1188422.000000, 0.030166, 39588642.000000 
31, 1435107.000000, 0.444459, 41023749.000000 
32, 1049200.000000, 0.065979, 42072949.000000 
33, 2218225.000000, 7.456873, 44291174.000000 
34, 2011073.000000, 6.675062, 46302247.000000 
35, 2512744.000000, 19.574961, 48814991.000000 
36, 2745645.000000, 50.720058, 51560636.000000 
37, 1766715.000000, 2.278940, 53327351.000000 
38, 1199346.000000, 0.076086, 54526697.000000 
39, 2212924.000000, 7.284219, 56739621.000000 
40, 2540101.000000, 13.494014, 59279722.000000 
41, 2158808.000000, 11.107239, 61438530.000000 
42, 2163326.000000, 19.458870, 63601856.000000 
43, 2051062.000000, 3.046427, 65652919.000000 
44, 3028365.000000, 20.708460, 68681284.000000 
45, 3588429.000000, 65.596886, 72269713.000000 
46, 1801980.000000, 2.630240, 74071693.000000 
47, 2237263.000000, 25.690855, 76308956.000000 
48, 2735293.000000, 38.425365, 79044251.000000 
49, 2836877.000000, 19.707485, 81881128.000000 
50, 1058868.000000, 0.100652, 82939996.000000 
51, 1171663.000000, 0.449931, 84111659.000000 
52, 3384986.000000, 76.974663, 87496645.000000 
53, 2401653.000000, 8.176500, 89898298.000000 
54, 2011080.000000, 5.674869, 91909378.000000 
55, 2173965.000000, 6.198097, 94083343.000000 
56, 1531441.000000, 1.668708, 95614784.000000 
57, 3155647.000000, 35.289162, 98770431.000000 
58, 1601321.000000, 1.732330, 100371752.000000 
59, 1689707.000000, 1.016669, 102061460.000000 
60, 1869052.000000, 3.944222, 103930512.000000 
61, 1489584.000000, 1.760644, 105420096.000000 
62, 1740194.000000, 1.756439, 107160290.000000 
63, 1788693.000000, 1.503453, 108948983.000000 
64, 1892739.000000, 14.735039, 110841722.000000 
65, 1608562.000000, 1.707566, 112450284.000000 
66, 1278764.000000, 0.569092, 113729048.000000 
67, 1816949.000000, 2.492810, 115545997.000000 
68, 1308424.000000, 0.746764, 116854421.000000 
69, 1800711.000000, 2.608680, 118655132.000000 
70, 2620755.000000, 16.098381, 121275887.000000 
71, 3156705.000000, 53.757431, 124432593.000000 
72, 2003444.000000, 7.897617, 126436038.000000 
73, 1018676.000000, 0.065583, 127454714.000000 
74, 3161694.000000, 39.544777, 130616408.000000 
75, 3319838.000000, 40.680130, 133936247.000000 
76, 1324219.000000, 0.347430, 135260466.000000 
77, 2153541.000000, 3.737465, 137414007.000000 
78, 2178754.000000, 5.638676, 139592761.000000 
79, 1350708.000000, 0.820888, 140943469.000000 
80, 2063345.000000, 7.607755, 143006814.000000 
81, 1469910.000000, 0.643210, 144476724.000000 
82, 1176944.000000, 0.099120, 145653669.000000 
83, 1129081.000000, 0.437020, 146782751.000000 
84, 1588473.000000, 2.153983, 148371224.000000 
85, 2151283.000000, 9.188796, 150522507.000000 
86, 1487157.000000, 0.608998, 152009665.000000 
87, 2109248.000000, 4.412048, 154118913.000000 
88, 1135325.000000, 0.263394, 155254239.000000 
89, 2110036.000000, 4.669997, 157364276.000000 
90, 1357849.000000, 0.724051, 158722125.000000 
91, 1614413.000000, 2.706957, 160336538.000000 
92, 2777103.000000, 36.369160, 163113641.000000 
93, 1543105.000000, 0.399778, 164656746.000000 
94, 1896275.000000, 2.561802, 166553021.000000 
95, 1463640.000000, 1.317422, 168016662.000000 
96, 1026464.000000, 0.059724, 169043126.000000 
97, 1125153.000000, 0.000433, 170168280.000000 
98, 1009241.000000, 0.025810, 171177521.000000 
99, 1966437.000000, 4.162961, 173143958.000000 
100, 2259383.000000, 14.503010, 175403341.000000 
