id, querying time, distance, total
1, 2173635.000000, 160.474442, 2173635.000000 
2, 1768095.000000, 140.199997, 3941730.000000 
3, 1416240.000000, 8.134409, 5357970.000000 
4, 987915.000000, 6.328071, 6345885.000000 
5, 1883523.000000, 107.638672, 8229408.000000 
6, 609616.000000, 29.842976, 8839024.000000 
7, 1029380.000000, 11.716393, 9868404.000000 
8, 1065349.000000, 9.954462, 10933753.000000 
9, 2203932.000000, 64.074570, 13137685.000000 
10, 808774.000000, 10.271839, 13946459.000000 
11, 837729.000000, 25.018688, 14784188.000000 
12, 1936684.000000, 102.369072, 16720872.000000 
13, 2058609.000000, 121.175713, 18779481.000000 
14, 2106054.000000, 73.848846, 20885535.000000 
15, 2188696.000000, 127.825340, 23074231.000000 
16, 1350009.000000, 7.556457, 24424240.000000 
17, 546353.000000, 1.750371, 24970594.000000 
18, 2441723.000000, 145.661316, 27412317.000000 
19, 2141702.000000, 105.415886, 29554020.000000 
20, 1969162.000000, 158.617188, 31523183.000000 
21, 2391328.000000, 133.686996, 33914511.000000 
22, 2144148.000000, 101.880653, 36058659.000000 
23, 1907231.000000, 125.038994, 37965890.000000 
24, 2243182.000000, 142.428604, 40209072.000000 
25, 2046624.000000, 108.611481, 42255696.000000 
26, 2104199.000000, 102.284157, 44359895.000000 
27, 928009.000000, 3.007715, 45287904.000000 
28, 2050782.000000, 135.470581, 47338687.000000 
29, 1121967.000000, 34.015835, 48460654.000000 
30, 2176291.000000, 74.786240, 50636945.000000 
31, 1224445.000000, 84.753769, 51861390.000000 
32, 700818.000000, 12.021811, 52562208.000000 
33, 440643.000000, 1.861399, 53002851.000000 
34, 449223.000000, 30.488167, 53452074.000000 
35, 1127135.000000, 30.015631, 54579210.000000 
36, 1881471.000000, 133.739029, 56460681.000000 
37, 1324976.000000, 40.502655, 57785670.000000 
38, 2105090.000000, 81.870438, 59890760.000000 
39, 2236870.000000, 76.576385, 62127630.000000 
40, 973444.000000, 62.829521, 63101074.000000 
41, 2043660.000000, 69.948853, 65144734.000000 
42, 2224999.000000, 206.932281, 67369733.000000 
43, 1277049.000000, 6.080229, 68646782.000000 
44, 2119051.000000, 118.657867, 70765833.000000 
45, 1878407.000000, 109.988228, 72644240.000000 
46, 2115973.000000, 205.662201, 74760214.000000 
47, 1214242.000000, 26.828444, 75974456.000000 
48, 1004740.000000, 7.392574, 76979196.000000 
49, 942249.000000, 7.952715, 77921445.000000 
50, 1760428.000000, 168.719696, 79681873.000000 
51, 1363077.000000, 2.912158, 81044951.000000 
52, 1367870.000000, 21.497225, 82412821.000000 
53, 1471716.000000, 50.463993, 83884537.000000 
54, 802542.000000, 4.195182, 84687079.000000 
55, 907148.000000, 5.618197, 85594227.000000 
56, 760610.000000, 7.487674, 86354837.000000 
57, 1326815.000000, 79.015869, 87681652.000000 
58, 1357972.000000, 5.449316, 89039624.000000 
59, 492920.000000, 2.099312, 89532545.000000 
60, 915779.000000, 2.960321, 90448324.000000 
61, 2057272.000000, 221.596939, 92505597.000000 
62, 1516281.000000, 41.022182, 94021878.000000 
63, 1345506.000000, 36.958195, 95367384.000000 
64, 2113668.000000, 87.935204, 97481053.000000 
65, 1297676.000000, 6.790058, 98778729.000000 
66, 1937658.000000, 104.056084, 100716387.000000 
67, 662793.000000, 3.428795, 101379180.000000 
68, 1861262.000000, 131.509567, 103240442.000000 
69, 2181660.000000, 157.545822, 105422102.000000 
70, 1360863.000000, 45.686100, 106782965.000000 
71, 978914.000000, 46.988953, 107761880.000000 
72, 953021.000000, 29.668461, 108714901.000000 
73, 486570.000000, 7.746820, 109201471.000000 
74, 2170767.000000, 160.249359, 111372238.000000 
75, 1867389.000000, 107.905228, 113239628.000000 
76, 1039223.000000, 16.146187, 114278851.000000 
77, 1380511.000000, 1.108160, 115659362.000000 
78, 1189696.000000, 8.493832, 116849058.000000 
79, 1140823.000000, 32.685501, 117989881.000000 
80, 1261145.000000, 67.772964, 119251027.000000 
81, 1446997.000000, 54.333443, 120698024.000000 
82, 1491194.000000, 22.512760, 122189218.000000 
83, 2213890.000000, 197.026382, 124403108.000000 
84, 1224287.000000, 21.966545, 125627395.000000 
85, 1628481.000000, 14.975392, 127255876.000000 
86, 1449411.000000, 97.039551, 128705287.000000 
87, 2247292.000000, 164.643204, 130952580.000000 
88, 2097029.000000, 189.073456, 133049609.000000 
89, 1999043.000000, 45.009007, 135048652.000000 
90, 1505139.000000, 14.818749, 136553791.000000 
91, 1295579.000000, 23.099325, 137849370.000000 
92, 910600.000000, 8.371557, 138759970.000000 
93, 1215365.000000, 15.815001, 139975335.000000 
94, 1403339.000000, 22.398138, 141378674.000000 
95, 1345029.000000, 12.996687, 142723703.000000 
96, 1486829.000000, 87.232864, 144210532.000000 
97, 1394594.000000, 27.123800, 145605126.000000 
98, 1485241.000000, 26.290123, 147090368.000000 
99, 389863.000000, 15.569653, 147480231.000000 
100, 1934025.000000, 170.093079, 149414256.000000 
