id, querying time, distance, total
1, 3649497.000000, 0.000000, 3649498.000000 
2, 3601476.000000, 0.011769, 7250974.000000 
3, 3783848.000000, 0.047113, 11034823.000000 
4, 3604360.000000, 0.106084, 14639184.000000 
5, 3607954.000000, 0.188722, 18247138.000000 
6, 3750713.000000, 0.295057, 21997851.000000 
7, 3612322.000000, 0.425111, 25610173.000000 
8, 3602072.000000, 0.578896, 29212245.000000 
9, 3754925.000000, 0.756411, 32967170.000000 
10, 3603792.000000, 0.957650, 36570962.000000 
11, 3613188.000000, 1.182593, 40184150.000000 
12, 3753575.000000, 1.431213, 43937725.000000 
13, 3660347.000000, 1.703470, 47598072.000000 
14, 3630082.000000, 1.999317, 51228154.000000 
15, 3910116.000000, 2.318696, 55138270.000000 
16, 3896648.000000, 2.661540, 59034919.000000 
17, 3802547.000000, 3.027771, 62837466.000000 
18, 3950880.000000, 3.417302, 66788346.000000 
19, 3772122.000000, 3.830037, 70560469.000000 
20, 3903585.000000, 4.265870, 74464054.000000 
21, 3771012.000000, 4.724687, 78235066.000000 
22, 3774622.000000, 5.206360, 82009688.000000 
23, 3789339.000000, 5.710759, 85799027.000000 
24, 3910870.000000, 6.237741, 89709897.000000 
25, 3786386.000000, 6.787153, 93496283.000000 
26, 3800980.000000, 7.358836, 97297263.000000 
27, 3910585.000000, 7.952621, 101207848.000000 
28, 3859077.000000, 8.568335, 105066926.000000 
29, 3973309.000000, 9.205786, 109040235.000000 
30, 4028684.000000, 9.864790, 113068920.000000 
31, 4175510.000000, 10.545137, 117244430.000000 
32, 4008389.000000, 11.246633, 121252819.000000 
33, 4014434.000000, 11.969043, 125267253.000000 
34, 4142102.000000, 12.712160, 129409355.000000 
35, 3894885.000000, 13.475749, 133304240.000000 
36, 3893074.000000, 14.259572, 137197315.000000 
37, 4106032.000000, 15.063391, 141303347.000000 
38, 3832167.000000, 15.886956, 145135514.000000 
39, 3952682.000000, 16.730011, 149088196.000000 
40, 3860766.000000, 17.592297, 152948962.000000 
41, 3842509.000000, 18.473545, 156791471.000000 
42, 4015428.000000, 19.373489, 160806899.000000 
43, 3806898.000000, 20.291847, 164613798.000000 
44, 3945948.000000, 21.228342, 168559746.000000 
45, 4034995.000000, 22.182688, 172594741.000000 
46, 3983357.000000, 23.154602, 176578098.000000 
47, 3794090.000000, 24.143776, 180372188.000000 
48, 4060743.000000, 25.149925, 184432933.000000 
49, 3922182.000000, 26.172745, 188355115.000000 
50, 4000812.000000, 27.211931, 192355927.000000 
51, 4062416.000000, 28.267179, 196418343.000000 
52, 3984855.000000, 29.338179, 200403198.000000 
53, 3804520.000000, 30.424620, 204207718.000000 
54, 3950497.000000, 31.526188, 208158215.000000 
55, 3814349.000000, 32.642567, 211972564.000000 
56, 3820372.000000, 33.773430, 215792936.000000 
57, 4128314.000000, 34.918476, 219921250.000000 
58, 3837488.000000, 36.077377, 223758738.000000 
59, 3862020.000000, 37.249805, 227620758.000000 
60, 3983793.000000, 38.435463, 231604552.000000 
61, 3965664.000000, 39.633995, 235570216.000000 
62, 3942898.000000, 40.845100, 239513114.000000 
63, 4122024.000000, 42.068451, 243635138.000000 
64, 3857766.000000, 43.303715, 247492904.000000 
65, 3872037.000000, 44.550587, 251364941.000000 
66, 4020368.000000, 45.808746, 255385310.000000 
67, 3878275.000000, 47.077850, 259263585.000000 
68, 3885790.000000, 48.357605, 263149376.000000 
69, 4030391.000000, 49.647678, 267179768.000000 
70, 3897948.000000, 50.947754, 271077716.000000 
71, 4032818.000000, 52.257511, 275110534.000000 
72, 4068663.000000, 53.576645, 279179197.000000 
73, 3918875.000000, 54.904839, 283098073.000000 
74, 3924748.000000, 56.241783, 287022821.000000 
75, 3572192.000000, 57.587189, 290595013.000000 
76, 3338589.000000, 58.940723, 293933602.000000 
77, 3613553.000000, 60.302071, 297547155.000000 
78, 3910162.000000, 61.670975, 301457318.000000 
79, 3354784.000000, 63.047108, 304812102.000000 
80, 3595389.000000, 64.430176, 308407491.000000 
81, 3907135.000000, 65.819901, 312314626.000000 
82, 3620419.000000, 67.215965, 315935045.000000 
83, 3815795.000000, 68.618126, 319750841.000000 
84, 3735764.000000, 70.026039, 323486605.000000 
85, 3903670.000000, 71.439484, 327390275.000000 
86, 3916593.000000, 72.858170, 331306868.000000 
87, 3976122.000000, 74.281784, 335282991.000000 
88, 3879006.000000, 75.710129, 339161997.000000 
89, 3717877.000000, 77.142853, 342879874.000000 
90, 4213051.000000, 78.579773, 347092925.000000 
91, 3983963.000000, 80.020569, 351076889.000000 
92, 3863917.000000, 81.465027, 354940806.000000 
93, 3934444.000000, 82.912895, 358875251.000000 
94, 3858394.000000, 84.363892, 362733645.000000 
95, 3983984.000000, 85.817818, 366717629.000000 
96, 3970260.000000, 87.274391, 370687889.000000 
97, 3984588.000000, 88.733406, 374672477.000000 
98, 3845466.000000, 90.194618, 378517943.000000 
99, 4274965.000000, 91.657791, 382792908.000000 
100, 4071980.000000, 93.122757, 386864888.000000 
