id, querying time, distance, total
1, 81253.000000, 243.993118, 81253.000000 
2, 73596.000000, 150.606842, 154849.000000 
3, 71665.000000, 218.079254, 226514.000000 
4, 61425.000000, 214.058014, 287939.000000 
5, 62690.000000, 239.503143, 350629.000000 
6, 74313.000000, 196.681702, 424942.000000 
7, 72133.000000, 228.887695, 497075.000000 
8, 72932.000000, 234.888641, 570007.000000 
9, 70127.000000, 160.424606, 640134.000000 
10, 71287.000000, 231.059952, 711421.000000 
11, 74979.000000, 178.847961, 786400.000000 
12, 67812.000000, 113.034195, 854212.000000 
13, 72162.000000, 229.595108, 926374.000000 
14, 74930.000000, 175.587906, 1001304.000000 
15, 71056.000000, 165.262939, 1072360.000000 
16, 60981.000000, 219.725189, 1133342.000000 
17, 67905.000000, 255.989914, 1201248.000000 
18, 75921.000000, 236.959122, 1277169.000000 
19, 71208.000000, 255.837036, 1348377.000000 
20, 71822.000000, 216.517807, 1420199.000000 
21, 76196.000000, 255.991608, 1496395.000000 
22, 69857.000000, 187.160324, 1566252.000000 
23, 74320.000000, 232.524597, 1640572.000000 
24, 76292.000000, 250.405807, 1716864.000000 
25, 74172.000000, 190.958176, 1791036.000000 
26, 73857.000000, 243.094238, 1864893.000000 
27, 73048.000000, 236.400620, 1937942.000000 
28, 71106.000000, 215.161865, 2009048.000000 
29, 71009.000000, 87.816536, 2080057.000000 
30, 72574.000000, 122.827507, 2152631.000000 
31, 70973.000000, 230.207031, 2223604.000000 
32, 74377.000000, 157.214432, 2297981.000000 
33, 76423.000000, 121.485962, 2374404.000000 
34, 70952.000000, 109.317291, 2445356.000000 
35, 70387.000000, 199.947586, 2515744.000000 
36, 73800.000000, 223.902496, 2589544.000000 
37, 68153.000000, 217.547638, 2657697.000000 
38, 72140.000000, 192.676620, 2729837.000000 
39, 74294.000000, 190.665359, 2804131.000000 
40, 71196.000000, 135.844391, 2875327.000000 
41, 68781.000000, 143.709915, 2944109.000000 
42, 65471.000000, 220.630966, 3009580.000000 
43, 76159.000000, 107.220512, 3085739.000000 
44, 84641.000000, 187.090179, 3170380.000000 
45, 76922.000000, 209.030350, 3247303.000000 
46, 72465.000000, 214.924423, 3319769.000000 
47, 63913.000000, 199.142838, 3383682.000000 
48, 71763.000000, 255.634399, 3455445.000000 
49, 62264.000000, 98.236717, 3517709.000000 
50, 75338.000000, 241.936005, 3593047.000000 
51, 70837.000000, 180.632614, 3663884.000000 
52, 70296.000000, 120.998077, 3734180.000000 
53, 68077.000000, 158.858978, 3802257.000000 
54, 77505.000000, 163.453400, 3879762.000000 
55, 71516.000000, 225.491440, 3951279.000000 
56, 73343.000000, 245.684128, 4024623.000000 
57, 77346.000000, 242.841888, 4101969.000000 
58, 70461.000000, 205.862045, 4172430.000000 
59, 69374.000000, 214.281876, 4241804.000000 
60, 64405.000000, 152.441208, 4306209.000000 
61, 76881.000000, 222.736969, 4383090.000000 
62, 69521.000000, 198.683136, 4452612.000000 
63, 62177.000000, 212.861511, 4514789.000000 
64, 63892.000000, 201.073868, 4578681.000000 
65, 66075.000000, 224.214233, 4644756.000000 
66, 76793.000000, 205.864838, 4721549.000000 
67, 74349.000000, 221.038559, 4795898.000000 
68, 73566.000000, 158.989182, 4869464.000000 
69, 61563.000000, 236.994080, 4931027.000000 
70, 81604.000000, 123.902031, 5012631.000000 
71, 72844.000000, 215.359375, 5085475.000000 
72, 71253.000000, 255.988480, 5156728.000000 
73, 74854.000000, 220.850555, 5231583.000000 
74, 74311.000000, 233.355545, 5305894.000000 
75, 62086.000000, 188.457993, 5367980.000000 
76, 70585.000000, 216.994461, 5438565.000000 
77, 71429.000000, 228.104324, 5509994.000000 
78, 69650.000000, 174.128601, 5579644.000000 
79, 68880.000000, 72.251282, 5648524.000000 
80, 77877.000000, 126.829346, 5726401.000000 
81, 69716.000000, 255.986984, 5796117.000000 
82, 77580.000000, 141.381302, 5873697.000000 
83, 67205.000000, 194.860260, 5940902.000000 
84, 76221.000000, 202.055405, 6017123.000000 
85, 67242.000000, 155.009827, 6084365.000000 
86, 71797.000000, 220.699600, 6156163.000000 
87, 76178.000000, 255.991028, 6232342.000000 
88, 67450.000000, 156.508194, 6299792.000000 
89, 73689.000000, 103.928101, 6373481.000000 
90, 77049.000000, 255.986069, 6450530.000000 
91, 69033.000000, 255.988342, 6519564.000000 
92, 73281.000000, 153.665222, 6592846.000000 
93, 74249.000000, 167.082199, 6667095.000000 
94, 74023.000000, 255.987137, 6741118.000000 
95, 71969.000000, 194.823303, 6813087.000000 
96, 79109.000000, 240.180206, 6892196.000000 
97, 72991.000000, 231.256165, 6965188.000000 
98, 74542.000000, 119.743729, 7039730.000000 
99, 77866.000000, 251.800476, 7117596.000000 
100, 73467.000000, 223.355225, 7191063.000000 
