id, querying time, distance, total
1, 481982.000000, 158.258011, 481982.000000 
2, 353309.000000, 181.711288, 835291.000000 
3, 331589.000000, 85.829346, 1166881.000000 
4, 382705.000000, 101.962402, 1549586.000000 
5, 359635.000000, 147.802338, 1909221.000000 
6, 371843.000000, 183.378067, 2281064.000000 
7, 268158.000000, 91.945007, 2549223.000000 
8, 358469.000000, 135.380249, 2907692.000000 
9, 372440.000000, 93.383339, 3280132.000000 
10, 284788.000000, 143.090027, 3564920.000000 
11, 360297.000000, 53.414455, 3925217.000000 
12, 252292.000000, 44.603924, 4177509.000000 
13, 361148.000000, 146.280670, 4538657.000000 
14, 381788.000000, 116.066116, 4920445.000000 
15, 290880.000000, 92.917755, 5211325.000000 
16, 353970.000000, 111.920464, 5565295.000000 
17, 358465.000000, 194.605789, 5923760.000000 
18, 423531.000000, 111.665497, 6347291.000000 
19, 333111.000000, 100.937386, 6680402.000000 
20, 355680.000000, 100.603912, 7036082.000000 
21, 315672.000000, 66.711548, 7351754.000000 
22, 378397.000000, 80.351357, 7730151.000000 
23, 368300.000000, 147.360214, 8098451.000000 
24, 311055.000000, 91.316200, 8409506.000000 
25, 282998.000000, 52.865437, 8692504.000000 
26, 214990.000000, 34.020420, 8907494.000000 
27, 228940.000000, 31.527184, 9136434.000000 
28, 340421.000000, 75.281052, 9476855.000000 
29, 364254.000000, 81.051620, 9841109.000000 
30, 349021.000000, 127.326126, 10190130.000000 
31, 297805.000000, 63.163536, 10487935.000000 
32, 327536.000000, 113.241669, 10815471.000000 
33, 367103.000000, 68.065422, 11182574.000000 
34, 363345.000000, 144.007919, 11545921.000000 
35, 382545.000000, 114.220673, 11928466.000000 
36, 323136.000000, 132.838913, 12251602.000000 
37, 384040.000000, 147.053467, 12635642.000000 
38, 373396.000000, 76.447426, 13009038.000000 
39, 393987.000000, 70.421349, 13403026.000000 
40, 245454.000000, 21.959927, 13648480.000000 
41, 404192.000000, 161.175446, 14052672.000000 
42, 302960.000000, 75.852371, 14355632.000000 
43, 227739.000000, 41.097660, 14583371.000000 
44, 360325.000000, 125.284981, 14943696.000000 
45, 353620.000000, 117.264275, 15297316.000000 
46, 306736.000000, 131.785400, 15604052.000000 
47, 256431.000000, 59.948273, 15860483.000000 
48, 222306.000000, 22.664766, 16082789.000000 
49, 360679.000000, 148.833740, 16443468.000000 
50, 398698.000000, 162.269165, 16842166.000000 
51, 341980.000000, 112.801476, 17184146.000000 
52, 361439.000000, 71.750328, 17545585.000000 
53, 345656.000000, 98.650528, 17891241.000000 
54, 348920.000000, 153.105713, 18240161.000000 
55, 358792.000000, 109.409790, 18598953.000000 
56, 295322.000000, 88.899483, 18894275.000000 
57, 309250.000000, 117.356651, 19203525.000000 
58, 289955.000000, 126.888107, 19493480.000000 
59, 320077.000000, 122.851662, 19813557.000000 
60, 298233.000000, 67.306450, 20111790.000000 
61, 343066.000000, 68.445503, 20454856.000000 
62, 327836.000000, 122.627609, 20782692.000000 
63, 289825.000000, 57.757580, 21072517.000000 
64, 310467.000000, 164.587082, 21382984.000000 
65, 346755.000000, 177.359726, 21729739.000000 
66, 372032.000000, 145.503998, 22101772.000000 
67, 231796.000000, 68.306519, 22333568.000000 
68, 355332.000000, 130.172729, 22688900.000000 
69, 254277.000000, 98.873627, 22943177.000000 
70, 361033.000000, 93.603302, 23304210.000000 
71, 358498.000000, 226.853302, 23662708.000000 
72, 414926.000000, 163.768860, 24077634.000000 
73, 240561.000000, 36.114483, 24318195.000000 
74, 330871.000000, 139.803543, 24649066.000000 
75, 262525.000000, 49.415321, 24911591.000000 
76, 262956.000000, 23.501236, 25174547.000000 
77, 338708.000000, 123.406723, 25513255.000000 
78, 309143.000000, 173.544907, 25822398.000000 
79, 278634.000000, 110.300056, 26101032.000000 
80, 288796.000000, 96.349037, 26389828.000000 
81, 382899.000000, 160.359848, 26772727.000000 
82, 349016.000000, 77.229454, 27121743.000000 
83, 358826.000000, 92.268562, 27480569.000000 
84, 246122.000000, 32.630383, 27726691.000000 
85, 317644.000000, 92.738129, 28044335.000000 
86, 360974.000000, 132.530823, 28405309.000000 
87, 371426.000000, 255.979034, 28776735.000000 
88, 381769.000000, 130.563492, 29158505.000000 
89, 308796.000000, 142.565308, 29467301.000000 
90, 305368.000000, 98.013199, 29772670.000000 
91, 312004.000000, 201.029068, 30084674.000000 
92, 414770.000000, 168.591934, 30499444.000000 
93, 361113.000000, 140.159241, 30860557.000000 
94, 295610.000000, 123.556854, 31156167.000000 
95, 287983.000000, 153.825790, 31444150.000000 
96, 290049.000000, 84.827263, 31734200.000000 
97, 360592.000000, 196.270844, 32094792.000000 
98, 306664.000000, 182.764389, 32401456.000000 
99, 308720.000000, 104.268372, 32710176.000000 
100, 395875.000000, 157.778702, 33106051.000000 
