id, querying time, distance, total
1, 553456.000000, 6.812836, 553456.000000 
2, 504765.000000, 1.293658, 1058221.000000 
3, 497332.000000, 0.411729, 1555553.000000 
4, 530143.000000, 0.550013, 2085696.000000 
5, 548445.000000, 1.692372, 2634141.000000 
6, 519603.000000, 0.407790, 3153744.000000 
7, 464680.000000, 0.085353, 3618424.000000 
8, 514038.000000, 0.611919, 4132463.000000 
9, 507886.000000, 0.404469, 4640349.000000 
10, 984192.000000, 11.225079, 5624542.000000 
11, 570149.000000, 0.301291, 6194691.000000 
12, 547031.000000, 0.482694, 6741722.000000 
13, 501883.000000, 0.419714, 7243605.000000 
14, 417561.000000, 0.116234, 7661166.000000 
15, 536642.000000, 0.239017, 8197808.000000 
16, 416043.000000, 0.688139, 8613851.000000 
17, 499774.000000, 0.058809, 9113625.000000 
18, 527748.000000, 0.097089, 9641373.000000 
19, 461719.000000, 0.207114, 10103093.000000 
20, 495423.000000, 0.282896, 10598517.000000 
21, 466969.000000, 0.156645, 11065486.000000 
22, 557656.000000, 0.741146, 11623142.000000 
23, 538642.000000, 0.352708, 12161784.000000 
24, 595699.000000, 1.122522, 12757483.000000 
25, 557105.000000, 0.432175, 13314588.000000 
26, 499729.000000, 0.221304, 13814318.000000 
27, 414260.000000, 0.084105, 14228578.000000 
28, 645501.000000, 1.657799, 14874079.000000 
29, 854881.000000, 4.344620, 15728960.000000 
30, 468675.000000, 0.030166, 16197635.000000 
31, 528042.000000, 0.444459, 16725677.000000 
32, 442199.000000, 0.065979, 17167877.000000 
33, 803294.000000, 7.456873, 17971171.000000 
34, 864888.000000, 6.675062, 18836060.000000 
35, 1158534.000000, 19.574961, 19994595.000000 
36, 1170508.000000, 50.720058, 21165103.000000 
37, 591861.000000, 2.278940, 21756964.000000 
38, 460655.000000, 0.076086, 22217619.000000 
39, 881710.000000, 7.284219, 23099329.000000 
40, 1081593.000000, 13.494014, 24180922.000000 
41, 931595.000000, 11.107239, 25112517.000000 
42, 1013353.000000, 19.458870, 26125870.000000 
43, 824759.000000, 3.046427, 26950630.000000 
44, 1226285.000000, 20.708460, 28176915.000000 
45, 1336227.000000, 65.596886, 29513144.000000 
46, 632100.000000, 2.630240, 30145245.000000 
47, 1100948.000000, 25.690855, 31246193.000000 
48, 1220551.000000, 38.425365, 32466744.000000 
49, 1308648.000000, 19.707485, 33775392.000000 
50, 508197.000000, 0.100652, 34283589.000000 
51, 502442.000000, 0.449931, 34786031.000000 
52, 1421004.000000, 76.974663, 36207035.000000 
53, 1042805.000000, 8.176500, 37249840.000000 
54, 912475.000000, 5.674869, 38162315.000000 
55, 813891.000000, 6.198097, 38976206.000000 
56, 615493.000000, 1.668708, 39591699.000000 
57, 1300553.000000, 35.289162, 40892252.000000 
58, 514479.000000, 1.732330, 41406731.000000 
59, 619678.000000, 1.016669, 42026409.000000 
60, 712198.000000, 3.944222, 42738607.000000 
61, 587778.000000, 1.760644, 43326385.000000 
62, 634660.000000, 1.756439, 43961046.000000 
63, 617438.000000, 1.503453, 44578484.000000 
64, 899690.000000, 14.735039, 45478175.000000 
65, 586904.000000, 1.707566, 46065079.000000 
66, 566376.000000, 0.569092, 46631456.000000 
67, 661275.000000, 2.492810, 47292731.000000 
68, 525342.000000, 0.746764, 47818074.000000 
69, 622273.000000, 2.608680, 48440348.000000 
70, 1203174.000000, 16.098381, 49643522.000000 
71, 1320174.000000, 53.757431, 50963696.000000 
72, 1042072.000000, 7.897617, 52005769.000000 
73, 406744.000000, 0.065583, 52412515.000000 
74, 1272517.000000, 39.544777, 53685032.000000 
75, 1370169.000000, 40.680130, 55055201.000000 
76, 536166.000000, 0.347430, 55591368.000000 
77, 694807.000000, 3.737465, 56286176.000000 
78, 887188.000000, 5.638676, 57173364.000000 
79, 542790.000000, 0.820888, 57716154.000000 
80, 984350.000000, 7.607755, 58700505.000000 
81, 542125.000000, 0.643210, 59242631.000000 
82, 427961.000000, 0.099120, 59670592.000000 
83, 474621.000000, 0.437020, 60145214.000000 
84, 656285.000000, 2.153983, 60801499.000000 
85, 1048190.000000, 9.188796, 61849690.000000 
86, 557933.000000, 0.608998, 62407623.000000 
87, 819554.000000, 4.412048, 63227178.000000 
88, 499188.000000, 0.263394, 63726366.000000 
89, 766714.000000, 4.669997, 64493080.000000 
90, 514690.000000, 0.724051, 65007770.000000 
91, 633721.000000, 2.706957, 65641492.000000 
92, 1309914.000000, 36.369160, 66951406.000000 
93, 580240.000000, 0.399778, 67531646.000000 
94, 650513.000000, 2.561802, 68182160.000000 
95, 592515.000000, 1.317422, 68774675.000000 
96, 473058.000000, 0.059724, 69247733.000000 
97, 468351.000000, 0.000433, 69716084.000000 
98, 473619.000000, 0.025810, 70189703.000000 
99, 710547.000000, 4.162961, 70900250.000000 
100, 1124058.000000, 14.503010, 72024308.000000 
