id, querying time, distance, total
1, 1056331.000000, 12.447766, 1056332.000000 
2, 579068.000000, 1.665452, 1635400.000000 
3, 1069272.000000, 20.164249, 2704672.000000 
4, 1356659.000000, 213.470169, 4061331.000000 
5, 1262560.000000, 49.990955, 5323892.000000 
6, 473709.000000, 0.179217, 5797601.000000 
7, 1360991.000000, 151.610733, 7158592.000000 
8, 1327160.000000, 92.912659, 8485752.000000 
9, 1196456.000000, 48.675865, 9682208.000000 
10, 491956.000000, 0.989566, 10174164.000000 
11, 945532.000000, 14.495574, 11119696.000000 
12, 1054386.000000, 55.950466, 12174083.000000 
13, 1391606.000000, 181.264832, 13565690.000000 
14, 812722.000000, 6.714111, 14378412.000000 
15, 1095385.000000, 37.990635, 15473797.000000 
16, 1335675.000000, 65.409508, 16809472.000000 
17, 1254948.000000, 141.049713, 18064420.000000 
18, 1194952.000000, 54.946804, 19259372.000000 
19, 1324963.000000, 137.332886, 20584335.000000 
20, 1169258.000000, 126.871048, 21753593.000000 
21, 1333811.000000, 202.817993, 23087404.000000 
22, 481745.000000, 0.770839, 23569149.000000 
23, 1194568.000000, 38.999680, 24763717.000000 
24, 551664.000000, 1.148669, 25315382.000000 
25, 1225000.000000, 82.649536, 26540382.000000 
26, 1416148.000000, 150.033920, 27956530.000000 
27, 566633.000000, 7.403674, 28523163.000000 
28, 1227630.000000, 98.353355, 29750793.000000 
29, 1366926.000000, 175.922211, 31117719.000000 
30, 1041145.000000, 14.879477, 32158864.000000 
31, 960146.000000, 12.238750, 33119010.000000 
32, 1251329.000000, 110.184891, 34370339.000000 
33, 490680.000000, 1.052321, 34861019.000000 
34, 527801.000000, 0.839579, 35388820.000000 
35, 1006787.000000, 43.081028, 36395607.000000 
36, 967786.000000, 16.145891, 37363393.000000 
37, 1239663.000000, 88.550842, 38603056.000000 
38, 1082752.000000, 110.574158, 39685808.000000 
39, 572575.000000, 1.997672, 40258383.000000 
40, 1283579.000000, 136.787476, 41541962.000000 
41, 1078423.000000, 36.973343, 42620385.000000 
42, 450258.000000, 1.286649, 43070643.000000 
43, 454230.000000, 0.341315, 43524873.000000 
44, 1210608.000000, 128.640259, 44735481.000000 
45, 967007.000000, 28.337069, 45702488.000000 
46, 1121508.000000, 98.727242, 46823996.000000 
47, 906524.000000, 33.754276, 47730520.000000 
48, 464152.000000, 0.545092, 48194672.000000 
49, 457364.000000, 1.195073, 48652036.000000 
50, 1110657.000000, 53.206837, 49762693.000000 
51, 1272848.000000, 109.005836, 51035541.000000 
52, 653158.000000, 40.306618, 51688699.000000 
53, 1122359.000000, 73.460175, 52811058.000000 
54, 1179376.000000, 168.038574, 53990434.000000 
55, 1203956.000000, 195.492447, 55194390.000000 
56, 592060.000000, 2.747849, 55786450.000000 
57, 497817.000000, 1.277868, 56284267.000000 
58, 958423.000000, 14.453391, 57242690.000000 
59, 1038346.000000, 25.128290, 58281036.000000 
60, 549921.000000, 2.775935, 58830957.000000 
61, 965303.000000, 33.536823, 59796260.000000 
62, 1061303.000000, 40.708431, 60857564.000000 
63, 1228951.000000, 101.857559, 62086515.000000 
64, 1065851.000000, 30.935040, 63152366.000000 
65, 964744.000000, 6.388825, 64117110.000000 
66, 691968.000000, 7.357483, 64809078.000000 
67, 1257957.000000, 38.279682, 66067036.000000 
68, 1252933.000000, 64.216354, 67319969.000000 
69, 639033.000000, 3.378760, 67959002.000000 
70, 1231580.000000, 118.852631, 69190582.000000 
71, 1177984.000000, 113.454910, 70368566.000000 
72, 1331872.000000, 181.781403, 71700438.000000 
73, 793590.000000, 6.876559, 72494029.000000 
74, 443833.000000, 0.425339, 72937862.000000 
75, 1265748.000000, 222.880798, 74203610.000000 
76, 792136.000000, 2.629232, 74995746.000000 
77, 421947.000000, 1.289774, 75417693.000000 
78, 1182166.000000, 174.078186, 76599859.000000 
79, 1188239.000000, 120.229622, 77788098.000000 
80, 1053065.000000, 28.203424, 78841163.000000 
81, 408106.000000, 0.596925, 79249270.000000 
82, 717677.000000, 5.044586, 79966947.000000 
83, 1070326.000000, 52.375340, 81037274.000000 
84, 486227.000000, 1.025546, 81523501.000000 
85, 492471.000000, 3.124938, 82015972.000000 
86, 1331500.000000, 243.770126, 83347472.000000 
87, 1249871.000000, 173.558624, 84597343.000000 
88, 509833.000000, 0.377449, 85107176.000000 
89, 518758.000000, 2.480643, 85625934.000000 
90, 570239.000000, 4.655788, 86196173.000000 
91, 1028327.000000, 49.446327, 87224501.000000 
92, 1420065.000000, 221.738190, 88644566.000000 
93, 987890.000000, 21.329994, 89632456.000000 
94, 1158943.000000, 112.112144, 90791400.000000 
95, 1169456.000000, 77.159454, 91960857.000000 
96, 1239632.000000, 189.943008, 93200489.000000 
97, 1077372.000000, 23.698025, 94277863.000000 
98, 932962.000000, 0.075562, 95210826.000000 
99, 1245192.000000, 95.046921, 96456018.000000 
100, 920473.000000, 22.341614, 97376491.000000 
