id, querying time, distance, total
1, 1752324.000000, 17.696831, 1752324.000000 
2, 1990867.000000, 14.898204, 3743192.000000 
3, 2214098.000000, 17.828831, 5957290.000000 
4, 1714493.000000, 15.856450, 7671783.000000 
5, 576430.000000, 14.364668, 8248213.000000 
6, 2334995.000000, 15.054004, 10583208.000000 
7, 2255776.000000, 16.723976, 12838984.000000 
8, 2070697.000000, 16.485147, 14909681.000000 
9, 2336535.000000, 15.144854, 17246216.000000 
10, 1547809.000000, 15.658474, 18794025.000000 
11, 1707628.000000, 14.940656, 20501653.000000 
12, 2368501.000000, 14.938226, 22870155.000000 
13, 2290747.000000, 14.115511, 25160902.000000 
14, 1845468.000000, 16.976398, 27006370.000000 
15, 1962614.000000, 15.534549, 28968984.000000 
16, 1656990.000000, 15.949063, 30625974.000000 
17, 1414272.000000, 20.205744, 32040246.000000 
18, 1810364.000000, 16.048643, 33850610.000000 
19, 1934191.000000, 15.684227, 35784801.000000 
20, 1850775.000000, 16.539320, 37635576.000000 
21, 2143096.000000, 16.588627, 39778672.000000 
22, 1893138.000000, 15.140232, 41671811.000000 
23, 2042507.000000, 15.695456, 43714318.000000 
24, 2014176.000000, 14.916829, 45728494.000000 
25, 2042775.000000, 17.794754, 47771269.000000 
26, 2075696.000000, 16.199396, 49846965.000000 
27, 1656889.000000, 15.173078, 51503854.000000 
28, 1950102.000000, 15.217175, 53453956.000000 
29, 1978775.000000, 14.971380, 55432732.000000 
30, 2175735.000000, 16.667353, 57608467.000000 
31, 1774507.000000, 15.558429, 59382974.000000 
32, 1526052.000000, 13.905422, 60909026.000000 
33, 2297877.000000, 14.534401, 63206903.000000 
34, 2289090.000000, 17.560816, 65495993.000000 
35, 2205076.000000, 15.518352, 67701069.000000 
36, 2215256.000000, 19.058027, 69916325.000000 
37, 2160427.000000, 16.948715, 72076752.000000 
38, 2216421.000000, 17.251123, 74293173.000000 
39, 2288853.000000, 16.809704, 76582026.000000 
40, 2420632.000000, 15.718810, 79002658.000000 
41, 1809590.000000, 16.938984, 80812248.000000 
42, 880585.000000, 15.584030, 81692833.000000 
43, 2124541.000000, 15.348604, 83817374.000000 
44, 2433192.000000, 14.753498, 86250566.000000 
45, 2200375.000000, 15.072355, 88450941.000000 
46, 1893240.000000, 17.910053, 90344182.000000 
47, 1585605.000000, 16.090786, 91929788.000000 
48, 2115997.000000, 14.569680, 94045785.000000 
49, 1952966.000000, 17.636322, 95998751.000000 
50, 2169184.000000, 18.431206, 98167936.000000 
51, 2081101.000000, 13.573879, 100249037.000000 
52, 1587715.000000, 15.641743, 101836752.000000 
53, 1838052.000000, 15.386155, 103674804.000000 
54, 2018336.000000, 13.919651, 105693140.000000 
55, 1884205.000000, 17.596750, 107577346.000000 
56, 1886870.000000, 16.382133, 109464216.000000 
57, 2101255.000000, 16.046892, 111565471.000000 
58, 2113704.000000, 15.370667, 113679176.000000 
59, 2248757.000000, 18.061523, 115927933.000000 
60, 1480870.000000, 17.027609, 117408803.000000 
61, 2179259.000000, 15.316605, 119588062.000000 
62, 2329605.000000, 16.445267, 121917668.000000 
63, 2494238.000000, 18.326170, 124411907.000000 
64, 2244954.000000, 15.216118, 126656861.000000 
65, 1924003.000000, 16.022909, 128580864.000000 
66, 2133910.000000, 19.809908, 130714775.000000 
67, 2023093.000000, 18.029104, 132737868.000000 
68, 2020638.000000, 15.308310, 134758506.000000 
69, 1841914.000000, 17.459818, 136600421.000000 
70, 1860804.000000, 13.811756, 138461226.000000 
71, 2029709.000000, 17.023438, 140490935.000000 
72, 1903966.000000, 15.498199, 142394901.000000 
73, 1493208.000000, 17.407354, 143888109.000000 
74, 1772712.000000, 15.396122, 145660821.000000 
75, 562275.000000, 16.361980, 146223096.000000 
76, 1799389.000000, 16.583746, 148022485.000000 
77, 2100743.000000, 17.470057, 150123228.000000 
78, 2195820.000000, 14.321319, 152319048.000000 
79, 1976678.000000, 16.927353, 154295726.000000 
80, 2000457.000000, 15.349579, 156296183.000000 
81, 1990371.000000, 16.572941, 158286554.000000 
82, 1616562.000000, 14.662121, 159903116.000000 
83, 1746614.000000, 14.226965, 161649730.000000 
84, 1801200.000000, 16.510675, 163450930.000000 
85, 1948175.000000, 15.488450, 165399106.000000 
86, 2098655.000000, 14.174276, 167497761.000000 
87, 2173224.000000, 14.521797, 169670985.000000 
88, 1850490.000000, 14.666334, 171521476.000000 
89, 1851087.000000, 14.173974, 173372563.000000 
90, 1788673.000000, 13.861348, 175161236.000000 
91, 1313891.000000, 16.379601, 176475127.000000 
92, 1859457.000000, 16.177557, 178334584.000000 
93, 2353188.000000, 13.475739, 180687773.000000 
94, 1348825.000000, 15.751815, 182036598.000000 
95, 1963294.000000, 15.812916, 183999893.000000 
96, 2564752.000000, 17.136255, 186564645.000000 
97, 2074779.000000, 16.815243, 188639425.000000 
98, 1849367.000000, 17.391193, 190488793.000000 
99, 2253125.000000, 16.385290, 192741918.000000 
100, 2306819.000000, 14.297859, 195048737.000000 
