id, querying time, distance, total
1, 342021.000000, 0.000000, 342021.000000 
2, 620167.000000, 0.003883, 962189.000000 
3, 619375.000000, 0.015523, 1581564.000000 
4, 587486.000000, 0.034906, 2169050.000000 
5, 610869.000000, 0.062013, 2779920.000000 
6, 618812.000000, 0.096824, 3398732.000000 
7, 609971.000000, 0.139316, 4008703.000000 
8, 605008.000000, 0.189462, 4613711.000000 
9, 589315.000000, 0.247234, 5203027.000000 
10, 597751.000000, 0.312600, 5800779.000000 
11, 638759.000000, 0.385527, 6439538.000000 
12, 619550.000000, 0.465978, 7059088.000000 
13, 619887.000000, 0.553913, 7678976.000000 
14, 625124.000000, 0.649291, 8304101.000000 
15, 685467.000000, 0.752068, 8989568.000000 
16, 626602.000000, 0.862197, 9616170.000000 
17, 619915.000000, 0.979630, 10236086.000000 
18, 624744.000000, 1.104315, 10860830.000000 
19, 602907.000000, 1.236198, 11463738.000000 
20, 704296.000000, 1.375224, 12168034.000000 
21, 602645.000000, 1.521335, 12770679.000000 
22, 715751.000000, 1.674471, 13486431.000000 
23, 725729.000000, 1.834570, 14212160.000000 
24, 596076.000000, 2.001568, 14808237.000000 
25, 602738.000000, 2.175399, 15410975.000000 
26, 628544.000000, 2.355994, 16039520.000000 
27, 601869.000000, 2.543284, 16641389.000000 
28, 601201.000000, 2.737198, 17242590.000000 
29, 610392.000000, 2.937662, 17852983.000000 
30, 609860.000000, 3.144603, 18462843.000000 
31, 609181.000000, 3.357941, 19072024.000000 
32, 623745.000000, 3.577602, 19695769.000000 
33, 593618.000000, 3.803504, 20289387.000000 
34, 612751.000000, 4.035569, 20902139.000000 
35, 614929.000000, 4.273713, 21517068.000000 
36, 630985.000000, 4.517853, 22148053.000000 
37, 623583.000000, 4.767905, 22771636.000000 
38, 617206.000000, 5.023783, 23388843.000000 
39, 647177.000000, 5.285402, 24036020.000000 
40, 568067.000000, 5.552672, 24604088.000000 
41, 635839.000000, 5.825510, 25239927.000000 
42, 632460.000000, 6.103819, 25872388.000000 
43, 614144.000000, 6.387516, 26486532.000000 
44, 597302.000000, 6.676507, 27083835.000000 
45, 611476.000000, 6.970702, 27695311.000000 
46, 616382.000000, 7.270008, 28311693.000000 
47, 624344.000000, 7.574333, 28936037.000000 
48, 624101.000000, 7.883585, 29560138.000000 
49, 618153.000000, 8.197671, 30178291.000000 
50, 590601.000000, 8.516496, 30768893.000000 
51, 616077.000000, 8.839969, 31384970.000000 
52, 641342.000000, 9.167991, 32026312.000000 
53, 686035.000000, 9.500475, 32712347.000000 
54, 623228.000000, 9.837320, 33335575.000000 
55, 613613.000000, 10.178436, 33949188.000000 
56, 608965.000000, 10.523727, 34558153.000000 
57, 623013.000000, 10.873100, 35181166.000000 
58, 598472.000000, 11.226462, 35779638.000000 
59, 584219.000000, 11.583717, 36363857.000000 
60, 588181.000000, 11.944775, 36952039.000000 
61, 591245.000000, 12.309533, 37543284.000000 
62, 603469.000000, 12.677910, 38146754.000000 
63, 724208.000000, 13.049809, 38870963.000000 
64, 628171.000000, 13.425132, 39499135.000000 
65, 612613.000000, 13.803796, 40111749.000000 
66, 598448.000000, 14.185703, 40710198.000000 
67, 607363.000000, 14.570767, 41317561.000000 
68, 607308.000000, 14.958896, 41924869.000000 
69, 596142.000000, 15.349999, 42521011.000000 
70, 614457.000000, 15.743988, 43135469.000000 
71, 578896.000000, 16.140778, 43714366.000000 
72, 604478.000000, 16.540277, 44318845.000000 
73, 585739.000000, 16.942396, 44904584.000000 
74, 716191.000000, 17.347054, 45620775.000000 
75, 631466.000000, 17.754164, 46252242.000000 
76, 603015.000000, 18.163643, 46855257.000000 
77, 667369.000000, 18.575403, 47522627.000000 
78, 621046.000000, 18.989363, 48143673.000000 
79, 618205.000000, 19.405441, 48761878.000000 
80, 633012.000000, 19.823559, 49394890.000000 
81, 574243.000000, 20.243639, 49969133.000000 
82, 609717.000000, 20.665590, 50578850.000000 
83, 556944.000000, 21.089342, 51135794.000000 
84, 624575.000000, 21.514818, 51760369.000000 
85, 603640.000000, 21.941940, 52364010.000000 
86, 604481.000000, 22.370634, 52968491.000000 
87, 592736.000000, 22.800825, 53561228.000000 
88, 614810.000000, 23.232439, 54176039.000000 
89, 601645.000000, 23.665401, 54777685.000000 
90, 645999.000000, 24.099648, 55423684.000000 
91, 734376.000000, 24.535105, 56158062.000000 
92, 596903.000000, 24.971701, 56754965.000000 
93, 594786.000000, 25.409365, 57349751.000000 
94, 586666.000000, 25.848042, 57936417.000000 
95, 610985.000000, 26.287655, 58547402.000000 
96, 601306.000000, 26.728146, 59148708.000000 
97, 722802.000000, 27.169447, 59871510.000000 
98, 622236.000000, 27.611498, 60493746.000000 
99, 622277.000000, 28.054234, 61116024.000000 
100, 583705.000000, 28.497601, 61699729.000000 
