id, querying time, distance, total
1, 842294.000000, 51.895206, 842294.000000 
2, 795941.000000, 36.224583, 1638235.000000 
3, 808304.000000, 19.078072, 2446539.000000 
4, 775077.000000, 21.251453, 3221616.000000 
5, 756564.000000, 30.531570, 3978180.000000 
6, 844725.000000, 64.408295, 4822905.000000 
7, 820400.000000, 55.455639, 5643305.000000 
8, 822147.000000, 18.778326, 6465453.000000 
9, 770711.000000, 56.610981, 7236165.000000 
10, 770100.000000, 35.827148, 8006266.000000 
11, 805118.000000, 29.562952, 8811384.000000 
12, 800660.000000, 40.874527, 9612044.000000 
13, 769905.000000, 25.919353, 10381949.000000 
14, 846864.000000, 31.971146, 11228813.000000 
15, 766229.000000, 34.025208, 11995042.000000 
16, 744631.000000, 47.194710, 12739673.000000 
17, 762619.000000, 33.831337, 13502292.000000 
18, 756420.000000, 39.507542, 14258712.000000 
19, 796252.000000, 23.175106, 15054965.000000 
20, 799430.000000, 11.921935, 15854395.000000 
21, 753637.000000, 39.000286, 16608032.000000 
22, 816280.000000, 4.172885, 17424313.000000 
23, 862574.000000, 14.442435, 18286887.000000 
24, 806789.000000, 15.494273, 19093676.000000 
25, 746437.000000, 23.890129, 19840113.000000 
26, 790793.000000, 42.481499, 20630906.000000 
27, 820633.000000, 32.695908, 21451540.000000 
28, 763466.000000, 12.823499, 22215006.000000 
29, 795885.000000, 32.532623, 23010891.000000 
30, 746860.000000, 16.004932, 23757751.000000 
31, 779778.000000, 11.604307, 24537530.000000 
32, 864407.000000, 4.416142, 25401937.000000 
33, 784212.000000, 26.473783, 26186150.000000 
34, 810128.000000, 26.615770, 26996278.000000 
35, 837265.000000, 14.905595, 27833544.000000 
36, 813830.000000, 25.421724, 28647374.000000 
37, 835976.000000, 20.533939, 29483350.000000 
38, 806406.000000, 21.073168, 30289756.000000 
39, 753430.000000, 22.067574, 31043186.000000 
40, 813111.000000, 30.800413, 31856297.000000 
41, 843530.000000, 27.061529, 32699827.000000 
42, 780024.000000, 38.543865, 33479852.000000 
43, 798828.000000, 26.072588, 34278681.000000 
44, 800066.000000, 18.391695, 35078747.000000 
45, 800573.000000, 31.381676, 35879321.000000 
46, 834947.000000, 5.655378, 36714268.000000 
47, 748220.000000, 19.622787, 37462489.000000 
48, 809234.000000, 29.521936, 38271723.000000 
49, 797030.000000, 15.978544, 39068754.000000 
50, 799991.000000, 31.344017, 39868745.000000 
51, 786452.000000, 26.018690, 40655197.000000 
52, 896151.000000, 19.622787, 41551349.000000 
53, 633442.000000, 0.909322, 42184792.000000 
54, 806492.000000, 35.669899, 42991284.000000 
55, 878432.000000, 16.037388, 43869716.000000 
56, 879228.000000, 30.027534, 44748945.000000 
57, 782407.000000, 27.097368, 45531353.000000 
58, 816911.000000, 14.479394, 46348264.000000 
59, 802446.000000, 40.142441, 47150712.000000 
60, 756718.000000, 11.744431, 47907430.000000 
61, 794204.000000, 44.564770, 48701635.000000 
62, 746714.000000, 30.870804, 49448349.000000 
63, 775047.000000, 24.135290, 50223396.000000 
64, 788556.000000, 29.817802, 51011952.000000 
65, 848318.000000, 84.748589, 51860270.000000 
66, 831449.000000, 10.267476, 52691720.000000 
67, 792839.000000, 15.568313, 53484559.000000 
68, 849083.000000, 36.490368, 54333642.000000 
69, 774929.000000, 20.198437, 55108572.000000 
70, 791994.000000, 35.430656, 55900566.000000 
71, 801393.000000, 9.507648, 56701959.000000 
72, 828594.000000, 15.748882, 57530553.000000 
73, 833050.000000, 39.449467, 58363603.000000 
74, 777018.000000, 32.668159, 59140621.000000 
75, 741230.000000, 31.636057, 59881851.000000 
76, 775852.000000, 26.845301, 60657704.000000 
77, 743958.000000, 19.641872, 61401662.000000 
78, 854895.000000, 15.208389, 62256557.000000 
79, 805857.000000, 33.643707, 63062414.000000 
80, 446839.000000, 3.689782, 63509254.000000 
81, 784662.000000, 14.599073, 64293916.000000 
82, 727692.000000, 31.945738, 65021608.000000 
83, 793755.000000, 26.665834, 65815363.000000 
84, 848660.000000, 53.372955, 66664023.000000 
85, 807484.000000, 19.793083, 67471508.000000 
86, 764592.000000, 15.688950, 68236100.000000 
87, 819223.000000, 46.871422, 69055323.000000 
88, 870657.000000, 5.655378, 69925981.000000 
89, 945075.000000, 21.419233, 70871056.000000 
90, 823386.000000, 34.487656, 71694442.000000 
91, 775068.000000, 18.719463, 72469510.000000 
92, 815277.000000, 30.011387, 73284787.000000 
93, 755103.000000, 33.074150, 74039891.000000 
94, 816389.000000, 26.227688, 74856280.000000 
95, 804769.000000, 10.748975, 75661049.000000 
96, 819152.000000, 14.056778, 76480202.000000 
97, 809091.000000, 10.501097, 77289293.000000 
98, 815515.000000, 37.551838, 78104808.000000 
99, 794121.000000, 16.031744, 78898929.000000 
100, 834895.000000, 16.314493, 79733825.000000 
