id, querying time, distance, total
1, 148091.000000, 243.993118, 148091.000000 
2, 180194.000000, 150.606842, 328285.000000 
3, 231598.000000, 218.079254, 559883.000000 
4, 168746.000000, 214.058014, 728629.000000 
5, 155190.000000, 239.503143, 883819.000000 
6, 166954.000000, 196.681702, 1050773.000000 
7, 204598.000000, 228.887695, 1255371.000000 
8, 162966.000000, 234.888641, 1418337.000000 
9, 226824.000000, 160.424606, 1645161.000000 
10, 201905.000000, 231.059952, 1847066.000000 
11, 197763.000000, 178.847961, 2044829.000000 
12, 146456.000000, 113.034195, 2191285.000000 
13, 162457.000000, 229.595108, 2353742.000000 
14, 195195.000000, 175.587906, 2548937.000000 
15, 152210.000000, 165.262939, 2701147.000000 
16, 153928.000000, 219.725189, 2855075.000000 
17, 149511.000000, 255.989914, 3004586.000000 
18, 208322.000000, 236.959122, 3212908.000000 
19, 187893.000000, 255.837036, 3400801.000000 
20, 153281.000000, 216.517807, 3554082.000000 
21, 173797.000000, 255.991608, 3727879.000000 
22, 149961.000000, 187.160324, 3877840.000000 
23, 202938.000000, 232.524597, 4080778.000000 
24, 171480.000000, 250.405807, 4252258.000000 
25, 149324.000000, 190.958176, 4401582.000000 
26, 185519.000000, 243.094238, 4587101.000000 
27, 172359.000000, 236.400620, 4759462.000000 
28, 151734.000000, 215.161865, 4911196.000000 
29, 174910.000000, 87.816536, 5086106.000000 
30, 159357.000000, 122.827507, 5245463.000000 
31, 231393.000000, 230.207031, 5476856.000000 
32, 150803.000000, 157.214432, 5627659.000000 
33, 156478.000000, 121.485962, 5784137.000000 
34, 175507.000000, 109.317291, 5959644.000000 
35, 160073.000000, 199.947586, 6119717.000000 
36, 176344.000000, 223.902496, 6296062.000000 
37, 148607.000000, 217.547638, 6444669.000000 
38, 211906.000000, 192.676620, 6656575.000000 
39, 187083.000000, 190.665359, 6843658.000000 
40, 182025.000000, 135.844391, 7025683.000000 
41, 150566.000000, 143.709915, 7176249.000000 
42, 158064.000000, 220.630966, 7334313.000000 
43, 211900.000000, 107.220512, 7546213.000000 
44, 178427.000000, 187.090179, 7724641.000000 
45, 160948.000000, 209.030350, 7885589.000000 
46, 161830.000000, 214.924423, 8047419.000000 
47, 215378.000000, 199.142838, 8262797.000000 
48, 154173.000000, 255.634399, 8416970.000000 
49, 175657.000000, 98.236717, 8592628.000000 
50, 228636.000000, 241.936005, 8821264.000000 
51, 153480.000000, 180.632614, 8974745.000000 
52, 170294.000000, 120.998077, 9145039.000000 
53, 173995.000000, 158.858978, 9319034.000000 
54, 177953.000000, 163.453400, 9496987.000000 
55, 147494.000000, 225.491440, 9644481.000000 
56, 183778.000000, 245.684128, 9828259.000000 
57, 175188.000000, 242.841888, 10003447.000000 
58, 188656.000000, 205.862045, 10192103.000000 
59, 171873.000000, 214.281876, 10363976.000000 
60, 139553.000000, 152.441208, 10503529.000000 
61, 216370.000000, 222.736969, 10719899.000000 
62, 194262.000000, 198.683136, 10914161.000000 
63, 202996.000000, 212.861511, 11117158.000000 
64, 159501.000000, 201.073868, 11276659.000000 
65, 177015.000000, 224.214233, 11453675.000000 
66, 218364.000000, 205.864838, 11672040.000000 
67, 156878.000000, 221.038559, 11828918.000000 
68, 145177.000000, 158.989182, 11974095.000000 
69, 150903.000000, 236.994080, 12124998.000000 
70, 187173.000000, 123.902031, 12312171.000000 
71, 177507.000000, 215.359375, 12489678.000000 
72, 214192.000000, 255.988480, 12703870.000000 
73, 167353.000000, 220.850555, 12871223.000000 
74, 210932.000000, 233.355545, 13082155.000000 
75, 188689.000000, 188.457993, 13270844.000000 
76, 162112.000000, 216.994461, 13432956.000000 
77, 226515.000000, 228.104324, 13659471.000000 
78, 155681.000000, 174.128601, 13815152.000000 
79, 152083.000000, 72.251282, 13967235.000000 
80, 196822.000000, 126.829346, 14164057.000000 
81, 162208.000000, 255.986984, 14326265.000000 
82, 176060.000000, 141.381302, 14502325.000000 
83, 157111.000000, 194.860260, 14659436.000000 
84, 177597.000000, 202.055405, 14837033.000000 
85, 156597.000000, 155.009827, 14993630.000000 
86, 166281.000000, 220.699600, 15159911.000000 
87, 179506.000000, 255.991028, 15339417.000000 
88, 161411.000000, 156.508194, 15500828.000000 
89, 210843.000000, 103.928101, 15711671.000000 
90, 156030.000000, 255.986069, 15867701.000000 
91, 214151.000000, 255.988342, 16081852.000000 
92, 167030.000000, 153.665222, 16248882.000000 
93, 186684.000000, 167.082199, 16435567.000000 
94, 161400.000000, 255.987137, 16596968.000000 
95, 154722.000000, 194.823303, 16751690.000000 
96, 162716.000000, 240.180206, 16914406.000000 
97, 151068.000000, 231.256165, 17065474.000000 
98, 200573.000000, 119.743729, 17266048.000000 
99, 231098.000000, 251.800476, 17497146.000000 
100, 178494.000000, 223.355225, 17675640.000000 
