id, querying time, distance, total
1, 14515.000000, 252.075409, 14515.000000 
2, 14011.000000, 305.809296, 28526.000000 
3, 13392.000000, 257.408691, 41918.000000 
4, 10947.000000, 227.161194, 52865.000000 
5, 11450.000000, 252.694427, 64315.000000 
6, 10507.000000, 239.022842, 74822.000000 
7, 13334.000000, 330.185974, 88156.000000 
8, 14204.000000, 295.016541, 102360.000000 
9, 12702.000000, 231.599518, 115062.000000 
10, 13121.000000, 255.593063, 128183.000000 
11, 14047.000000, 332.273438, 142230.000000 
12, 13116.000000, 219.572067, 155346.000000 
13, 13656.000000, 270.149384, 169002.000000 
14, 14651.000000, 354.312744, 183653.000000 
15, 12772.000000, 284.677338, 196425.000000 
16, 16047.000000, 304.460114, 212472.000000 
17, 12122.000000, 185.877975, 224594.000000 
18, 12429.000000, 261.093567, 237023.000000 
19, 12986.000000, 184.020065, 250009.000000 
20, 13218.000000, 274.723938, 263227.000000 
21, 15425.000000, 258.643982, 278652.000000 
22, 11806.000000, 242.973755, 290458.000000 
23, 12222.000000, 244.364609, 302680.000000 
24, 12460.000000, 212.744415, 315140.000000 
25, 14346.000000, 336.467529, 329486.000000 
26, 13780.000000, 298.238708, 343266.000000 
27, 13309.000000, 207.232239, 356575.000000 
28, 11739.000000, 283.994354, 368314.000000 
29, 13540.000000, 226.505020, 381854.000000 
30, 12472.000000, 210.800079, 394326.000000 
31, 13759.000000, 219.827896, 408085.000000 
32, 13518.000000, 238.040863, 421604.000000 
33, 13040.000000, 265.024353, 434645.000000 
34, 13377.000000, 264.025208, 448022.000000 
35, 11635.000000, 137.577911, 459657.000000 
36, 9196.000000, 56.780586, 468854.000000 
37, 11599.000000, 183.246552, 480453.000000 
38, 13673.000000, 320.937500, 494127.000000 
39, 12772.000000, 283.712830, 506899.000000 
40, 10885.000000, 147.246307, 517785.000000 
41, 10394.000000, 231.156509, 528179.000000 
42, 12933.000000, 217.473221, 541112.000000 
43, 13766.000000, 269.029572, 554878.000000 
44, 11618.000000, 229.691193, 566496.000000 
45, 11186.000000, 169.502426, 577682.000000 
46, 13083.000000, 348.267395, 590765.000000 
47, 11646.000000, 288.034302, 602411.000000 
48, 13306.000000, 323.682526, 615717.000000 
49, 13026.000000, 308.801544, 628743.000000 
50, 14261.000000, 346.626923, 643004.000000 
51, 13591.000000, 344.637665, 656595.000000 
52, 14522.000000, 324.062927, 671118.000000 
53, 10503.000000, 284.234589, 681621.000000 
54, 11646.000000, 329.938477, 693267.000000 
55, 13141.000000, 311.169586, 706408.000000 
56, 10284.000000, 197.448761, 716692.000000 
57, 12404.000000, 237.759872, 729096.000000 
58, 13616.000000, 365.339233, 742713.000000 
59, 10728.000000, 166.867004, 753441.000000 
60, 10677.000000, 102.355583, 764118.000000 
61, 10139.000000, 128.163177, 774257.000000 
62, 10323.000000, 198.123154, 784581.000000 
63, 14001.000000, 314.937073, 798582.000000 
64, 11085.000000, 92.929413, 809668.000000 
65, 12965.000000, 328.016296, 822633.000000 
66, 10856.000000, 119.799179, 833489.000000 
67, 12245.000000, 324.688477, 845734.000000 
68, 10957.000000, 238.355927, 856691.000000 
69, 5519.000000, 11.634785, 862210.000000 
70, 11098.000000, 317.657410, 873308.000000 
71, 10409.000000, 181.769348, 883718.000000 
72, 8258.000000, 40.280834, 891977.000000 
73, 11708.000000, 223.550522, 903686.000000 
74, 10982.000000, 97.374504, 914668.000000 
75, 10507.000000, 201.451111, 925176.000000 
76, 13560.000000, 145.311829, 938736.000000 
77, 10424.000000, 179.708450, 949161.000000 
78, 10824.000000, 179.114319, 959985.000000 
79, 12526.000000, 151.605499, 972511.000000 
80, 10149.000000, 147.383591, 982661.000000 
81, 10335.000000, 59.317757, 992996.000000 
82, 10459.000000, 124.629089, 1003455.000000 
83, 11130.000000, 138.902176, 1014585.000000 
84, 12655.000000, 178.013779, 1027240.000000 
85, 10104.000000, 154.641739, 1037344.000000 
86, 10470.000000, 85.683334, 1047814.000000 
87, 9640.000000, 76.288132, 1057454.000000 
88, 11762.000000, 158.870712, 1069217.000000 
89, 10948.000000, 74.649696, 1080165.000000 
90, 11507.000000, 190.694763, 1091672.000000 
91, 10609.000000, 148.768829, 1102281.000000 
92, 10845.000000, 125.429054, 1113126.000000 
93, 11657.000000, 153.735794, 1124783.000000 
94, 10503.000000, 78.031616, 1135286.000000 
95, 9868.000000, 22.507208, 1145154.000000 
96, 11476.000000, 33.324364, 1156630.000000 
97, 10466.000000, 75.512817, 1167096.000000 
98, 9309.000000, 34.875458, 1176406.000000 
99, 9754.000000, 112.667488, 1186160.000000 
100, 9964.000000, 93.751831, 1196125.000000 
