id, querying time, distance, total
1, 3644673.000000, 17.696831, 3644674.000000 
2, 3714056.000000, 14.898204, 7358731.000000 
3, 4212603.000000, 17.828831, 11571335.000000 
4, 3863693.000000, 15.856450, 15435029.000000 
5, 4489907.000000, 14.364668, 19924936.000000 
6, 4396925.000000, 15.054004, 24321861.000000 
7, 4428199.000000, 16.723976, 28750061.000000 
8, 4212355.000000, 16.485147, 32962416.000000 
9, 4086085.000000, 15.144854, 37048501.000000 
10, 3361842.000000, 15.658474, 40410343.000000 
11, 3429275.000000, 14.940656, 43839618.000000 
12, 4633702.000000, 14.938226, 48473320.000000 
13, 4395344.000000, 14.115511, 52868664.000000 
14, 3567432.000000, 16.976398, 56436096.000000 
15, 4180419.000000, 15.534549, 60616515.000000 
16, 4199558.000000, 15.949063, 64816073.000000 
17, 2453959.000000, 20.205744, 67270032.000000 
18, 3633678.000000, 16.048643, 70903710.000000 
19, 3455125.000000, 15.684227, 74358835.000000 
20, 3621008.000000, 16.539320, 77979843.000000 
21, 4027585.000000, 16.588627, 82007428.000000 
22, 3854966.000000, 15.140232, 85862394.000000 
23, 4000062.000000, 15.695456, 89862456.000000 
24, 3886155.000000, 14.916829, 93748612.000000 
25, 3886913.000000, 17.794754, 97635525.000000 
26, 3921192.000000, 16.199396, 101556717.000000 
27, 4367481.000000, 15.173078, 105924198.000000 
28, 4098333.000000, 15.217175, 110022531.000000 
29, 4139576.000000, 14.971380, 114162107.000000 
30, 4411548.000000, 16.667353, 118573655.000000 
31, 3717676.000000, 15.558429, 122291332.000000 
32, 2636005.000000, 13.905422, 124927337.000000 
33, 3676320.000000, 14.534401, 128603657.000000 
34, 4883242.000000, 17.560816, 133486899.000000 
35, 4326167.000000, 15.518352, 137813066.000000 
36, 4608450.000000, 19.058027, 142421516.000000 
37, 4297395.000000, 16.948715, 146718911.000000 
38, 4538007.000000, 17.251123, 151256918.000000 
39, 4499332.000000, 16.809704, 155756250.000000 
40, 4636700.000000, 15.718810, 160392950.000000 
41, 3923753.000000, 16.938984, 164316703.000000 
42, 1676890.000000, 15.584030, 165993593.000000 
43, 4189325.000000, 15.348604, 170182918.000000 
44, 4011967.000000, 14.753498, 174194885.000000 
45, 3795679.000000, 15.072355, 177990564.000000 
46, 3166489.000000, 17.910053, 181157053.000000 
47, 3309064.000000, 16.090786, 184466117.000000 
48, 3792614.000000, 14.569680, 188258731.000000 
49, 3714211.000000, 17.636322, 191972942.000000 
50, 4415157.000000, 18.431206, 196388099.000000 
51, 3353060.000000, 13.573879, 199741159.000000 
52, 3951949.000000, 15.641743, 203693108.000000 
53, 3734644.000000, 15.386155, 207427752.000000 
54, 3610581.000000, 13.919651, 211038333.000000 
55, 3620001.000000, 17.596750, 214658334.000000 
56, 3900777.000000, 16.382133, 218559111.000000 
57, 3659813.000000, 16.046892, 222218924.000000 
58, 3955124.000000, 15.370667, 226174048.000000 
59, 4489347.000000, 18.061523, 230663395.000000 
60, 2430505.000000, 17.027609, 233093901.000000 
61, 4263388.000000, 15.316605, 237357289.000000 
62, 4022707.000000, 16.445267, 241379997.000000 
63, 5084732.000000, 18.326170, 246464729.000000 
64, 5719301.000000, 15.216118, 252184030.000000 
65, 4673369.000000, 16.022909, 256857400.000000 
66, 4747619.000000, 19.809908, 261605019.000000 
67, 4200307.000000, 18.029104, 265805326.000000 
68, 3857693.000000, 15.308310, 269663019.000000 
69, 5513171.000000, 17.459818, 275176190.000000 
70, 3906951.000000, 13.811756, 279083141.000000 
71, 4616087.000000, 17.023438, 283699228.000000 
72, 4722223.000000, 15.498199, 288421451.000000 
73, 3369207.000000, 17.407354, 291790658.000000 
74, 4373222.000000, 15.396122, 296163880.000000 
75, 3521929.000000, 16.361980, 299685809.000000 
76, 3964476.000000, 16.583746, 303650285.000000 
77, 3466886.000000, 17.470057, 307117171.000000 
78, 4094454.000000, 14.321319, 311211625.000000 
79, 3975381.000000, 16.927353, 315187006.000000 
80, 4397292.000000, 15.349579, 319584299.000000 
81, 4227306.000000, 16.572941, 323811606.000000 
82, 3201350.000000, 14.662121, 327012956.000000 
83, 4355873.000000, 14.226965, 331368830.000000 
84, 5035253.000000, 16.510675, 336404083.000000 
85, 3824984.000000, 15.488450, 340229068.000000 
86, 4529040.000000, 14.174276, 344758108.000000 
87, 4291701.000000, 14.521797, 349049810.000000 
88, 3819139.000000, 14.666334, 352868950.000000 
89, 3971989.000000, 14.173974, 356840939.000000 
90, 3657801.000000, 13.861348, 360498741.000000 
91, 2557238.000000, 16.379601, 363055979.000000 
92, 4365978.000000, 16.177557, 367421957.000000 
93, 4700701.000000, 13.475739, 372122658.000000 
94, 2580660.000000, 15.751815, 374703318.000000 
95, 3481937.000000, 15.812916, 378185256.000000 
96, 3632539.000000, 17.136255, 381817795.000000 
97, 3137425.000000, 16.815243, 384955220.000000 
98, 3603876.000000, 17.391193, 388559096.000000 
99, 4241710.000000, 16.385290, 392800806.000000 
100, 4440929.000000, 14.297859, 397241735.000000 
