id, querying time, distance, total
1, 1013632.000000, 135.980804, 1013632.000000 
2, 648117.000000, 35.997322, 1661749.000000 
3, 872954.000000, 121.714340, 2534703.000000 
4, 676020.000000, 33.050213, 3210723.000000 
5, 841794.000000, 133.919449, 4052518.000000 
6, 663735.000000, 37.562798, 4716253.000000 
7, 850647.000000, 141.361832, 5566901.000000 
8, 636659.000000, 37.818684, 6203560.000000 
9, 913426.000000, 142.787064, 7116986.000000 
10, 669696.000000, 38.735657, 7786682.000000 
11, 937156.000000, 147.225861, 8723838.000000 
12, 667935.000000, 33.858292, 9391773.000000 
13, 844384.000000, 146.604691, 10236157.000000 
14, 676330.000000, 36.259361, 10912487.000000 
15, 835009.000000, 141.119568, 11747496.000000 
16, 732348.000000, 39.176807, 12479844.000000 
17, 929159.000000, 153.828033, 13409003.000000 
18, 649460.000000, 33.522598, 14058463.000000 
19, 869052.000000, 148.015671, 14927515.000000 
20, 729219.000000, 35.467789, 15656734.000000 
21, 875839.000000, 144.147156, 16532574.000000 
22, 667622.000000, 26.935043, 17200196.000000 
23, 893700.000000, 145.101196, 18093896.000000 
24, 657432.000000, 37.071327, 18751328.000000 
25, 880082.000000, 148.147324, 19631410.000000 
26, 645144.000000, 33.610691, 20276554.000000 
27, 808483.000000, 143.996567, 21085037.000000 
28, 647837.000000, 30.574602, 21732874.000000 
29, 844727.000000, 143.262451, 22577601.000000 
30, 616739.000000, 30.535423, 23194340.000000 
31, 810356.000000, 148.748550, 24004696.000000 
32, 619844.000000, 33.535660, 24624541.000000 
33, 827485.000000, 150.166672, 25452026.000000 
34, 682325.000000, 36.541492, 26134351.000000 
35, 883252.000000, 135.990601, 27017603.000000 
36, 717415.000000, 31.092829, 27735018.000000 
37, 863566.000000, 145.601181, 28598585.000000 
38, 653493.000000, 32.787247, 29252078.000000 
39, 859397.000000, 141.528687, 30111475.000000 
40, 701442.000000, 36.500233, 30812917.000000 
41, 917462.000000, 143.299927, 31730379.000000 
42, 757145.000000, 34.305611, 32487524.000000 
43, 807096.000000, 143.378586, 33294620.000000 
44, 697349.000000, 32.568268, 33991970.000000 
45, 906752.000000, 143.950912, 34898722.000000 
46, 692993.000000, 38.204144, 35591715.000000 
47, 914413.000000, 137.744781, 36506128.000000 
48, 658698.000000, 37.634186, 37164826.000000 
49, 918333.000000, 145.736649, 38083160.000000 
50, 639316.000000, 26.075552, 38722476.000000 
51, 824718.000000, 137.243423, 39547194.000000 
52, 673494.000000, 32.985802, 40220688.000000 
53, 850586.000000, 136.598022, 41071274.000000 
54, 698315.000000, 35.370789, 41769590.000000 
55, 866567.000000, 140.803589, 42636157.000000 
56, 700217.000000, 33.801830, 43336374.000000 
57, 953195.000000, 136.411774, 44289569.000000 
58, 689452.000000, 31.333813, 44979021.000000 
59, 866448.000000, 126.075058, 45845469.000000 
60, 733712.000000, 33.769020, 46579182.000000 
61, 858558.000000, 141.203354, 47437740.000000 
62, 692687.000000, 39.731773, 48130427.000000 
63, 844692.000000, 146.000046, 48975119.000000 
64, 704770.000000, 38.518738, 49679889.000000 
65, 879872.000000, 144.860107, 50559761.000000 
66, 654585.000000, 29.151140, 51214346.000000 
67, 883492.000000, 141.681961, 52097838.000000 
68, 668900.000000, 36.114731, 52766738.000000 
69, 874744.000000, 146.662613, 53641482.000000 
70, 643507.000000, 32.417320, 54284989.000000 
71, 815584.000000, 139.801132, 55100574.000000 
72, 623217.000000, 37.866272, 55723791.000000 
73, 894766.000000, 127.327995, 56618557.000000 
74, 668361.000000, 35.456440, 57286918.000000 
75, 842023.000000, 137.852692, 58128941.000000 
76, 614079.000000, 35.730820, 58743020.000000 
77, 809663.000000, 144.250473, 59552683.000000 
78, 591546.000000, 29.007755, 60144230.000000 
79, 801652.000000, 148.092194, 60945882.000000 
80, 657149.000000, 27.757643, 61603031.000000 
81, 806855.000000, 145.101562, 62409886.000000 
82, 621439.000000, 27.378868, 63031325.000000 
83, 859184.000000, 152.846436, 63890509.000000 
84, 597018.000000, 28.805136, 64487527.000000 
85, 817264.000000, 146.018250, 65304791.000000 
86, 647591.000000, 27.875618, 65952382.000000 
87, 857143.000000, 137.480362, 66809525.000000 
88, 571894.000000, 19.948877, 67381419.000000 
89, 945718.000000, 146.528595, 68327137.000000 
90, 576285.000000, 25.253241, 68903422.000000 
91, 831766.000000, 145.157532, 69735189.000000 
92, 644533.000000, 26.824181, 70379722.000000 
93, 795084.000000, 137.668243, 71174806.000000 
94, 590732.000000, 20.959036, 71765538.000000 
95, 873089.000000, 141.809494, 72638627.000000 
96, 573239.000000, 25.955906, 73211866.000000 
97, 874644.000000, 144.094666, 74086510.000000 
98, 557512.000000, 23.335047, 74644023.000000 
99, 887411.000000, 147.026932, 75531434.000000 
100, 598968.000000, 23.355963, 76130403.000000 
