Method,Dataset,TLB
ASAX,ArrowHead,0.44017980915609695
ASAX,Beef,0.5092165696774318
ASAX,BeetleFly,0.44246741828794023
ASAX,BirdChicken,0.49036522219345874
ASAX,BME,0.5977524309781551
ASAX,Car,0.5655350960186213
ASAX,CBF,0.5607314102416882
ASAX,Chinatown,0.5413890894228106
ASAX,ChlorineConcentration,0.2773754987592708
ASAX,CinCECGTorso,0.3812089348673829
ASAX,Coffee,0.18317145725005535
ASAX,Computers,0.5832714123860209
ASAX,CricketX,0.5641953963919506
ASAX,CricketY,0.5907876851410439
ASAX,CricketZ,0.6032659691806579
ASAX,Crop,0.8001158046178387
ASAX,DiatomSizeReduction,0.31101604042660685
ASAX,DistalPhalanxOutlineAgeGroup,0.42655863363746593
ASAX,DistalPhalanxOutlineCorrect,0.4701104655067107
ASAX,DistalPhalanxTW,0.4270306330061126
ASAX,DodgerLoopDay,0.4484178816687937
ASAX,DodgerLoopGame,0.28734902927862455
ASAX,DodgerLoopWeekend,0.3319824829131543
ASAX,Earthquakes,0.15562977729819413
ASAX,ECG200,0.6607576697657652
ASAX,ECG5000,0.6363932838446584
ASAX,ECGFiveDays,0.24551484158220363
ASAX,EOGHorizontalSignal,0.7419284746994387
ASAX,EOGVerticalSignal,0.6964539244452728
ASAX,EthanolLevel,0.19948980066113153
ASAX,FaceAll,0.4734178448639881
ASAX,FaceFour,0.3575764463820233
ASAX,FacesUCR,0.3977029919686157
ASAX,FiftyWords,0.6573880222683285
ASAX,Fish,0.4940472504553822
ASAX,FordA,0.26917674452067486
ASAX,FordB,0.1966707263345129
ASAX,FreezerRegularTrain,0.7584699565647658
ASAX,FreezerSmallTrain,0.6073806892849065
ASAX,Fungi,0.40029813642314077
ASAX,GestureMidAirD1,0.6597980462201768
ASAX,GestureMidAirD2,0.6516807066102382
ASAX,GestureMidAirD3,0.7741105218432112
ASAX,GesturePebbleZ1,0.5673296985876229
ASAX,GesturePebbleZ2,0.47090694988402765
ASAX,GunPoint,0.5467290164375331
ASAX,GunPointAgeSpan,0.6104736239481803
ASAX,GunPointMaleVersusFemale,0.6216604697721045
ASAX,GunPointOldVersusYoung,0.7151801697295251
ASAX,Ham,0.3952627955215291
ASAX,HandOutlines,0.4277189840377151
ASAX,Haptics,0.49644569151904705
ASAX,Herring,0.46480626170904094
ASAX,HouseTwenty,0.5198845851618774
ASAX,InlineSkate,0.6663149948272377
ASAX,InsectEPGRegularTrain,0.6126067138832295
ASAX,InsectEPGSmallTrain,0.5040014088797958
ASAX,InsectWingbeatSound,0.4321318247011635
ASAX,ItalyPowerDemand,0.6406789187502405
ASAX,LargeKitchenAppliances,0.40844909925393647
ASAX,Lightning2,0.5065234483274923
ASAX,Lightning7,0.5377731699902795
ASAX,Mallat,0.30933711615582743
ASAX,Meat,0.055523365882862004
ASAX,MedicalImages,0.6046589003848925
ASAX,MiddlePhalanxOutlineAgeGroup,0.412722242738562
ASAX,MiddlePhalanxOutlineCorrect,0.40952105655894105
ASAX,MiddlePhalanxTW,0.40073841921169956
ASAX,MixedShapesRegularTrain,0.6162690994008783
ASAX,MixedShapesSmallTrain,0.5351439471675941
ASAX,MoteStrain,0.480687893217457
ASAX,NonInvasiveFetalECGThorax1,0.4769516823675848
ASAX,NonInvasiveFetalECGThorax2,0.4964946155955784
ASAX,OliveOil,0.0
ASAX,OSULeaf,0.4909000411131122
ASAX,PhalangesOutlinesCorrect,0.41408769934031636
ASAX,Phoneme,0.23171344366684338
ASAX,PickupGestureWiimoteZ,0.48885827363944956
ASAX,PigAirwayPressure,0.7125817196237515
ASAX,PigArtPressure,0.3320673267630578
ASAX,PigCVP,0.42271662503982993
ASAX,PLAID,0.5609857579334534
ASAX,Plane,0.5668182380057706
ASAX,PowerCons,0.5728483640998536
ASAX,ProximalPhalanxOutlineAgeGroup,0.33024030626527384
ASAX,ProximalPhalanxOutlineCorrect,0.35060489057006344
ASAX,ProximalPhalanxTW,0.3277067299283591
ASAX,RefrigerationDevices,0.24157044553094162
ASAX,Rock,0.45775477471127135
ASAX,ScreenType,0.6236942153879564
ASAX,SemgHandGenderCh2,0.20651832185255445
ASAX,SemgHandMovementCh2,0.2055886717515901
ASAX,SemgHandSubjectCh2,0.20550685489423257
ASAX,ShakeGestureWiimoteZ,0.49304869558002723
ASAX,ShapeletSim,0.15251424997890933
ASAX,ShapesAll,0.6999970896375469
ASAX,SmallKitchenAppliances,0.15910394547175952
ASAX,SonyAIBORobotSurface1,0.5643463325134116
ASAX,SonyAIBORobotSurface2,0.5214247432999313
ASAX,StarLightCurves,0.7228337485906426
ASAX,Strawberry,0.29402756493025445
ASAX,SwedishLeaf,0.5749366751477136
ASAX,Symbols,0.5820610265403243
ASAX,SyntheticControl,0.6467086184004471
ASAX,ToeSegmentation1,0.45680097243476486
ASAX,ToeSegmentation2,0.4923835721290237
ASAX,Trace,0.7617280464377543
ASAX,TwoLeadECG,0.45152665283960863
ASAX,TwoPatterns,0.5422014364622657
ASAX,UMD,0.681875300570532
ASAX,UWaveGestureLibraryAll,0.5156486686257967
ASAX,UWaveGestureLibraryX,0.7720881946555379
ASAX,UWaveGestureLibraryY,0.835307455436496
ASAX,Wafer,0.7196152441373732
ASAX,Wine,0.0
ASAX,WordSynonyms,0.5849150175391111
ASAX,Worms,0.5892131865248873
ASAX,WormsTwoClass,0.5892131865248873
ASAX,Yoga,0.7635410587598583
