Method,Dataset,TLB
isax,ArrowHead,0.8343561662975629
sfa_equi-width_True_True_0.3,ArrowHead,0.9588385787792293
sfa_equi-width_True_True_0.4,ArrowHead,0.9579562706815268
sfa_equi-width_True_True_0.5,ArrowHead,0.9579562706815268
sfa_equi-width_True_True_0.6,ArrowHead,0.958397707562043
isax,Beef,0.8272402885185955
sfa_equi-width_True_True_0.3,Beef,0.9153390232023674
sfa_equi-width_True_True_0.4,Beef,0.9157503807777414
sfa_equi-width_True_True_0.5,Beef,0.9157503807777414
sfa_equi-width_True_True_0.6,Beef,0.9159192700528003
isax,BeetleFly,0.7739743219531038
sfa_equi-width_True_True_0.3,BeetleFly,0.8660483816588394
sfa_equi-width_True_True_0.4,BeetleFly,0.8660483816588394
sfa_equi-width_True_True_0.5,BeetleFly,0.8659285040167494
sfa_equi-width_True_True_0.6,BeetleFly,0.8659285040167494
isax,BirdChicken,0.913046424477559
sfa_equi-width_True_True_0.3,BirdChicken,0.9806550453512817
sfa_equi-width_True_True_0.4,BirdChicken,0.9798776655242846
sfa_equi-width_True_True_0.5,BirdChicken,0.9800117183911022
sfa_equi-width_True_True_0.6,BirdChicken,0.9799443360193095
isax,BME,0.8868925252889602
sfa_equi-width_True_True_0.3,BME,0.9369407651363103
sfa_equi-width_True_True_0.4,BME,0.9372378617756382
sfa_equi-width_True_True_0.5,BME,0.9372378617756382
sfa_equi-width_True_True_0.6,BME,0.9370238242311976
isax,Car,0.8719010301906671
sfa_equi-width_True_True_0.3,Car,0.9520202482933391
sfa_equi-width_True_True_0.4,Car,0.9504510642067343
sfa_equi-width_True_True_0.5,Car,0.9504772067153846
sfa_equi-width_True_True_0.6,Car,0.9504301345522856
isax,CBF,0.7430197652604235
sfa_equi-width_True_True_0.3,CBF,0.7880063152628376
sfa_equi-width_True_True_0.4,CBF,0.7876259047387558
sfa_equi-width_True_True_0.5,CBF,0.7876473230280613
sfa_equi-width_True_True_0.6,CBF,0.7875809808831777
isax,Chinatown,0.9107338709804603
sfa_equi-width_True_True_0.3,Chinatown,0.9494575672768527
sfa_equi-width_True_True_0.4,Chinatown,0.9482906976433442
sfa_equi-width_True_True_0.5,Chinatown,0.9483327811251474
sfa_equi-width_True_True_0.6,Chinatown,0.9483327811251474
isax,ChlorineConcentration,0.4444016804022074
sfa_equi-width_True_True_0.3,ChlorineConcentration,0.6351203960843324
sfa_equi-width_True_True_0.4,ChlorineConcentration,0.6354387626184546
sfa_equi-width_True_True_0.5,ChlorineConcentration,0.6358966831845059
sfa_equi-width_True_True_0.6,ChlorineConcentration,0.6359260519382841
isax,CinCECGTorso,0.5967081444375966
sfa_equi-width_True_True_0.3,CinCECGTorso,0.6498680509783941
sfa_equi-width_True_True_0.4,CinCECGTorso,0.6495967539986156
sfa_equi-width_True_True_0.5,CinCECGTorso,0.6496452052149079
sfa_equi-width_True_True_0.6,CinCECGTorso,0.6496452052149079
isax,Coffee,0.6673369826085847
sfa_equi-width_True_True_0.3,Coffee,0.8045871328326185
sfa_equi-width_True_True_0.4,Coffee,0.8046001176249855
sfa_equi-width_True_True_0.5,Coffee,0.8045754013897459
sfa_equi-width_True_True_0.6,Coffee,0.804388178707111
isax,Computers,0.6802352960056763
sfa_equi-width_True_True_0.3,Computers,0.740960710037691
sfa_equi-width_True_True_0.4,Computers,0.741143186270009
sfa_equi-width_True_True_0.5,Computers,0.7409701128812208
sfa_equi-width_True_True_0.6,Computers,0.7407645553334469
isax,CricketX,0.7578488408805548
sfa_equi-width_True_True_0.3,CricketX,0.817401945767465
sfa_equi-width_True_True_0.4,CricketX,0.8174575786761147
sfa_equi-width_True_True_0.5,CricketX,0.8174575786761147
sfa_equi-width_True_True_0.6,CricketX,0.8174575786761147
isax,CricketY,0.7765518039191578
sfa_equi-width_True_True_0.3,CricketY,0.845479449182523
sfa_equi-width_True_True_0.4,CricketY,0.8454539474120009
sfa_equi-width_True_True_0.5,CricketY,0.8454539474120009
sfa_equi-width_True_True_0.6,CricketY,0.8453008124796929
isax,CricketZ,0.7568160039326512
sfa_equi-width_True_True_0.3,CricketZ,0.8172252408323765
sfa_equi-width_True_True_0.4,CricketZ,0.8172737519806532
sfa_equi-width_True_True_0.5,CricketZ,0.8172737519806532
sfa_equi-width_True_True_0.6,CricketZ,0.8172737519806532
isax,Crop,0.8923994492632292
sfa_equi-width_True_True_0.3,Crop,0.9175893014893897
sfa_equi-width_True_True_0.4,Crop,0.9174041111492537
sfa_equi-width_True_True_0.5,Crop,0.9174039822350454
sfa_equi-width_True_True_0.6,Crop,0.9171680823277817
