Method,Dataset,TLB
SPARTAN_wo_DAA,ArrowHead,0.7943119300622228
SPARTAN_DAA,ArrowHead,0.7969656929929099
SPARTAN_wo_DAA,Beef,0.8373434942510097
SPARTAN_DAA,Beef,0.8377788030751628
SPARTAN_wo_DAA,BeetleFly,0.7533910221731784
SPARTAN_DAA,BeetleFly,0.7568270198007121
SPARTAN_wo_DAA,BirdChicken,0.7932523736700187
SPARTAN_DAA,BirdChicken,0.7969568106313639
SPARTAN_wo_DAA,BME,0.8839672647163298
SPARTAN_DAA,BME,0.8870889503113125
SPARTAN_wo_DAA,Car,0.8663819643867863
SPARTAN_DAA,Car,0.8700343756908938
SPARTAN_wo_DAA,CBF,0.7333009808917539
SPARTAN_DAA,CBF,0.7341593450389691
SPARTAN_wo_DAA,Chinatown,0.798747808995318
SPARTAN_DAA,Chinatown,0.8004412844606241
SPARTAN_wo_DAA,ChlorineConcentration,0.9057179979283229
SPARTAN_DAA,ChlorineConcentration,0.9081871299107729
SPARTAN_wo_DAA,CinCECGTorso,0.8339212567521221
SPARTAN_DAA,CinCECGTorso,0.8416959956152712
SPARTAN_wo_DAA,Coffee,0.7819940650625498
SPARTAN_DAA,Coffee,0.7836919731632457
SPARTAN_wo_DAA,Computers,0.7017049982717158
SPARTAN_DAA,Computers,0.7055803498692964
SPARTAN_wo_DAA,CricketX,0.7916052219658222
SPARTAN_DAA,CricketX,0.7967701816901464
SPARTAN_wo_DAA,CricketY,0.82170451849336
SPARTAN_DAA,CricketY,0.8272480214987004
SPARTAN_wo_DAA,CricketZ,0.7901297412237472
SPARTAN_DAA,CricketZ,0.7950663227872452
SPARTAN_wo_DAA,Crop,0.8948318384449905
SPARTAN_DAA,Crop,0.898723177719026
SPARTAN_wo_DAA,DiatomSizeReduction,0.7019444563730932
SPARTAN_DAA,DiatomSizeReduction,0.7031017097915249
SPARTAN_wo_DAA,DistalPhalanxOutlineAgeGroup,0.8793768566471899
SPARTAN_DAA,DistalPhalanxOutlineAgeGroup,0.8832249683356207
SPARTAN_wo_DAA,DistalPhalanxOutlineCorrect,0.8687422360233684
SPARTAN_DAA,DistalPhalanxOutlineCorrect,0.8752564379569546
SPARTAN_wo_DAA,DistalPhalanxTW,0.8750581071645511
SPARTAN_DAA,DistalPhalanxTW,0.878952056904763
SPARTAN_wo_DAA,DodgerLoopDay,0.598973920223379
SPARTAN_DAA,DodgerLoopDay,0.6014063122750244
SPARTAN_wo_DAA,DodgerLoopGame,0.6223738562574443
SPARTAN_DAA,DodgerLoopGame,0.6307345454931637
SPARTAN_wo_DAA,DodgerLoopWeekend,0.623166253646375
SPARTAN_DAA,DodgerLoopWeekend,0.6309592881518248
SPARTAN_wo_DAA,Earthquakes,0.25567611917303024
SPARTAN_DAA,Earthquakes,0.25591070655112363
SPARTAN_wo_DAA,ECG200,0.8596478882565545
SPARTAN_DAA,ECG200,0.8628270230174873
SPARTAN_wo_DAA,ECG5000,0.9005492946968603
SPARTAN_DAA,ECG5000,0.9049345849366153
SPARTAN_wo_DAA,ECGFiveDays,0.8398789017303638
SPARTAN_DAA,ECGFiveDays,0.841072669762015
SPARTAN_wo_DAA,EOGHorizontalSignal,0.9213347949497536
SPARTAN_DAA,EOGHorizontalSignal,0.9240516370391815
SPARTAN_wo_DAA,EOGVerticalSignal,0.8948017684990203
SPARTAN_DAA,EOGVerticalSignal,0.9002268609298117
SPARTAN_wo_DAA,EthanolLevel,0.9253790231435937
SPARTAN_DAA,EthanolLevel,0.9276650931968212
SPARTAN_wo_DAA,FaceAll,0.7542328035456982
SPARTAN_DAA,FaceAll,0.7590850177031719
SPARTAN_wo_DAA,FaceFour,0.746598185569745
SPARTAN_DAA,FaceFour,0.7510734773962192
SPARTAN_wo_DAA,FacesUCR,0.7750782787768927
SPARTAN_DAA,FacesUCR,0.7796725051814949
SPARTAN_wo_DAA,FiftyWords,0.8745947620831572
SPARTAN_DAA,FiftyWords,0.8825626914173885
SPARTAN_wo_DAA,Fish,0.8667895586557095
SPARTAN_DAA,Fish,0.8711477681933184
SPARTAN_wo_DAA,FordA,0.6935518800991748
SPARTAN_DAA,FordA,0.698421171234935
SPARTAN_wo_DAA,FordB,0.6432111345973673
SPARTAN_DAA,FordB,0.64324109703731
SPARTAN_wo_DAA,FreezerRegularTrain,0.8584834790385468
SPARTAN_DAA,FreezerRegularTrain,0.8631755320535426
SPARTAN_wo_DAA,FreezerSmallTrain,0.790557652253252
SPARTAN_DAA,FreezerSmallTrain,0.7961650817249276
SPARTAN_wo_DAA,Fungi,0.8233182185407827
SPARTAN_DAA,Fungi,0.8263481849485241
SPARTAN_wo_DAA,GestureMidAirD1,0.9070326838442161
SPARTAN_DAA,GestureMidAirD1,0.9098418280504507
