Method,Dataset,TLB
SAX-TD,ArrowHead,0.42633623955508076
SAX-TD,Beef,0.4539531407100334
SAX-TD,BeetleFly,0.40933505784179824
SAX-TD,BirdChicken,0.5523735923244492
SAX-TD,BME,0.5772488382189441
SAX-TD,Car,0.473597840714113
SAX-TD,CBF,0.5268397364868309
SAX-TD,Chinatown,0.5544128727090398
SAX-TD,ChlorineConcentration,0.3605703484994915
SAX-TD,CinCECGTorso,0.3080490498729129
SAX-TD,Coffee,0.19391696926608115
SAX-TD,Computers,0.40759386683526955
SAX-TD,CricketX,0.46742415211248145
SAX-TD,CricketY,0.4792688769603274
SAX-TD,CricketZ,0.4674471793876774
SAX-TD,Crop,0.5680202775806015
SAX-TD,DiatomSizeReduction,0.3460655790559617
SAX-TD,DistalPhalanxOutlineAgeGroup,0.46619105903540625
SAX-TD,DistalPhalanxOutlineCorrect,0.48901600765817604
SAX-TD,DistalPhalanxTW,0.4646495963380792
SAX-TD,DodgerLoopDay,0.36742868067284096
SAX-TD,DodgerLoopGame,0.36455269382979866
SAX-TD,DodgerLoopWeekend,0.37786431574450835
SAX-TD,Earthquakes,0.1728438314465037
SAX-TD,ECG200,0.5390755556494297
SAX-TD,ECG5000,0.4371854065331954
SAX-TD,ECGFiveDays,0.3436878435950599
SAX-TD,EOGHorizontalSignal,0.5141512753804289
SAX-TD,EOGVerticalSignal,0.4901427706850845
SAX-TD,EthanolLevel,0.1553626995469165
SAX-TD,FaceAll,0.38550683081886894
SAX-TD,FaceFour,0.2342405658990394
SAX-TD,FacesUCR,0.3142019525191835
SAX-TD,FiftyWords,0.5284736219406119
SAX-TD,Fish,0.40332479506713914
SAX-TD,FordA,0.1509689298971959
SAX-TD,FordB,0.146545293993595
SAX-TD,FreezerRegularTrain,0.4798163036695385
SAX-TD,FreezerSmallTrain,0.47107046387069756
SAX-TD,Fungi,0.4503071892304834
SAX-TD,GestureMidAirD1,0.5669873063783853
SAX-TD,GestureMidAirD2,0.5473525845199977
SAX-TD,GestureMidAirD3,0.5980510645644425
SAX-TD,GesturePebbleZ1,0.4007280028334997
SAX-TD,GesturePebbleZ2,0.39820848895431904
SAX-TD,GunPoint,0.5673007113901957
SAX-TD,GunPointAgeSpan,0.5962522997593379
SAX-TD,GunPointMaleVersusFemale,0.5969225476323791
SAX-TD,GunPointOldVersusYoung,0.5966948183942559
SAX-TD,Ham,0.381493601710314
SAX-TD,HandOutlines,0.23513720720124834
SAX-TD,Haptics,0.41779932308579487
SAX-TD,Herring,0.3711981084649567
SAX-TD,HouseTwenty,0.3751344581646148
SAX-TD,InlineSkate,0.5264451397306447
SAX-TD,InsectEPGRegularTrain,0.542883733442189
SAX-TD,InsectEPGSmallTrain,0.5443604127039365
SAX-TD,InsectWingbeatSound,0.4253465662640639
SAX-TD,ItalyPowerDemand,0.6162697766022892
SAX-TD,LargeKitchenAppliances,0.2865397425329567
SAX-TD,Lightning2,0.37517211998795474
SAX-TD,Lightning7,0.4216371382076392
SAX-TD,Mallat,0.2838659246132381
SAX-TD,Meat,0.07622577779253614
SAX-TD,MedicalImages,0.4794381966762919
SAX-TD,MiddlePhalanxOutlineAgeGroup,0.4368997659893779
SAX-TD,MiddlePhalanxOutlineCorrect,0.43730191253935125
SAX-TD,MiddlePhalanxTW,0.41203253011135416
SAX-TD,MixedShapesRegularTrain,0.516318501388203
SAX-TD,MixedShapesSmallTrain,0.51627723325112
SAX-TD,MoteStrain,0.522649592144725
SAX-TD,NonInvasiveFetalECGThorax1,0.340607775232196
SAX-TD,NonInvasiveFetalECGThorax2,0.33928593743116064
SAX-TD,OliveOil,0.0
SAX-TD,OSULeaf,0.47734578834293373
SAX-TD,PhalangesOutlinesCorrect,0.4540734728199925
SAX-TD,Phoneme,0.12810533422136577
SAX-TD,PickupGestureWiimoteZ,0.4651913044787066
SAX-TD,PigAirwayPressure,0.5292729312843768
SAX-TD,PigArtPressure,0.17971035440070368
SAX-TD,PigCVP,0.3718509126716125
SAX-TD,PLAID,0.3694670126579692
SAX-TD,Plane,0.4769332108651389
SAX-TD,PowerCons,0.5198979916214945
SAX-TD,ProximalPhalanxOutlineAgeGroup,0.35561055508886164
SAX-TD,ProximalPhalanxOutlineCorrect,0.361786257871428
SAX-TD,ProximalPhalanxTW,0.35378912032518356
SAX-TD,RefrigerationDevices,0.16765979278426388
SAX-TD,Rock,0.5021457317691237
SAX-TD,ScreenType,0.42627914310912646
SAX-TD,SemgHandGenderCh2,0.18158100622599369
SAX-TD,SemgHandMovementCh2,0.180434664406222
SAX-TD,SemgHandSubjectCh2,0.18036693725531847
SAX-TD,ShakeGestureWiimoteZ,0.3847078267875629
SAX-TD,ShapeletSim,0.1655566100326668
SAX-TD,ShapesAll,0.5574163591290122
SAX-TD,SmallKitchenAppliances,0.14062416437203223
SAX-TD,SonyAIBORobotSurface1,0.5150206446453836
SAX-TD,SonyAIBORobotSurface2,0.49436187545606985
SAX-TD,StarLightCurves,0.5241415339555552
SAX-TD,Strawberry,0.34489263853829777
SAX-TD,SwedishLeaf,0.5424329346614463
SAX-TD,Symbols,0.5352228019122364
SAX-TD,SyntheticControl,0.5581751031390249
SAX-TD,ToeSegmentation1,0.48857006904855216
SAX-TD,ToeSegmentation2,0.5089333995704074
SAX-TD,Trace,0.5418959879205741
SAX-TD,TwoLeadECG,0.4900405292859525
SAX-TD,TwoPatterns,0.5220956164303147
SAX-TD,UMD,0.5639486002407607
SAX-TD,UWaveGestureLibraryAll,0.41331905250897105
SAX-TD,UWaveGestureLibraryX,0.5950228137481598
SAX-TD,UWaveGestureLibraryY,0.6071923169630068
SAX-TD,Wafer,0.5101773339253065
SAX-TD,Wine,0.06595313221346394
SAX-TD,WordSynonyms,0.5247638046984289
SAX-TD,Worms,0.4815722210870197
SAX-TD,WormsTwoClass,0.4815722210870197
SAX-TD,Yoga,0.557873775853472
