Method,Dataset,Pruning Power
isax,InsectWingbeatSound,0.9086776859504132
isax,ItalyPowerDemand,0.8910114152270716
isax,LargeKitchenAppliances,0.23751111111111112
isax,Lightning2,0.4155737704918033
isax,Lightning7,0.5086105675146771
isax,Mallat,0.7106803644117077
isax,Meat,0.31222222222222223
isax,MedicalImages,0.9167322834645669
isax,MiddlePhalanxOutlineAgeGroup,0.8018831168831169
isax,MiddlePhalanxOutlineCorrect,0.78577892325315
isax,MiddlePhalanxTW,0.7690655209452202
isax,MixedShapesRegularTrain,0.9728065979381443
isax,MixedShapesSmallTrain,0.9371051546391752
isax,MoteStrain,0.5621805111821087
isax,NonInvasiveFetalECGThorax1,0.8845945716709076
isax,NonInvasiveFetalECGThorax2,0.9230523042126095
isax,OliveOil,0.02
isax,OSULeaf,0.9087809917355372
isax,PhalangesOutlinesCorrect,0.8674358974358974
isax,Phoneme,0.005806616980164833
isax,PickupGestureWiimoteZ,0.782
isax,PigAirwayPressure,0.929271449704142
isax,PigArtPressure,0.19041235207100593
isax,PigCVP,0.4244637573964497
isax,PLAID,0.606882154461818
isax,Plane,0.9268934240362812
isax,PowerCons,0.7774074074074074
isax,ProximalPhalanxOutlineAgeGroup,0.7460731707317073
isax,ProximalPhalanxOutlineCorrect,0.7665177548682703
isax,ProximalPhalanxTW,0.7355365853658536
isax,RefrigerationDevices,0.005290666666666667
isax,Rock,0.836
isax,ScreenType,0.6957724444444444
isax,SemgHandGenderCh2,0.0031055555555555554
isax,SemgHandMovementCh2,0.004246913580246914
isax,SemgHandSubjectCh2,0.004241975308641975
isax,ShakeGestureWiimoteZ,0.5304
isax,ShapeletSim,0.0
isax,ShapesAll,0.974975
isax,SmallKitchenAppliances,0.007630222222222222
isax,SonyAIBORobotSurface1,0.3935108153078203
isax,SonyAIBORobotSurface2,0.47864443667171896
isax,StarLightCurves,0.9401554152501215
isax,Strawberry,0.8765442440809488
isax,SwedishLeaf,0.8748544
isax,Symbols,0.8239195979899497
isax,SyntheticControl,0.6437111111111111
isax,ToeSegmentation1,0.7458333333333333
isax,ToeSegmentation2,0.8196581196581196
isax,Trace,0.9148
isax,TwoLeadECG,0.7758521968164294
isax,TwoPatterns,0.9162385
isax,UMD,0.8819444444444444
isax,UWaveGestureLibraryAll,0.9357293037608678
isax,UWaveGestureLibraryX,0.9796006944444444
isax,UWaveGestureLibraryY,0.9818509088099227
isax,Wafer,0.966185107073329
isax,Wine,0.25146198830409355
isax,WordSynonyms,0.9410435231822291
isax,Worms,0.7049580254000144
isax,WormsTwoClass,0.7049580254000144
isax,Yoga,0.9733366666666666
sfa_equi-width_True,ArrowHead,0.7657142857142857
sfa_equi-width_True,Beef,0.9666666666666667
sfa_equi-width_True,BeetleFly,0.8
sfa_equi-width_True,BirdChicken,0.95
sfa_equi-width_True,BME,0.8933333333333333
sfa_equi-width_True,Car,0.8666666666666667
sfa_equi-width_True,CBF,0.5133333333333333
sfa_equi-width_True,Chinatown,0.9533527696793003
sfa_equi-width_True,ChlorineConcentration,0.9041666666666667
sfa_equi-width_True,CinCECGTorso,0.5623188405797102
sfa_equi-width_True,Coffee,0.75
sfa_equi-width_True,Computers,0.788
sfa_equi-width_True,CricketX,0.8717948717948718
sfa_equi-width_True,CricketY,0.8692307692307693
sfa_equi-width_True,CricketZ,0.9025641025641026
sfa_equi-width_True,Crop,0.9857738095238096
sfa_equi-width_True,DiatomSizeReduction,0.9117647058823529
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.935251798561151
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.9202898550724637
sfa_equi-width_True,DistalPhalanxTW,0.9784172661870504
sfa_equi-width_True,DodgerLoopDay,0.6625
sfa_equi-width_True,DodgerLoopGame,0.15217391304347827
sfa_equi-width_True,DodgerLoopWeekend,0.15942028985507245
sfa_equi-width_True,Earthquakes,0.0
sfa_equi-width_True,ECG200,0.91
sfa_equi-width_True,ECG5000,0.8326666666666667
sfa_equi-width_True,ECGFiveDays,0.7398373983739838
sfa_equi-width_True,EOGHorizontalSignal,0.9806629834254144
sfa_equi-width_True,EOGVerticalSignal,0.9613259668508287
sfa_equi-width_True,EthanolLevel,0.936
sfa_equi-width_True,FaceAll,0.7899408284023669
sfa_equi-width_True,FaceFour,0.4318181818181818
sfa_equi-width_True,FacesUCR,0.7824390243902439
sfa_equi-width_True,FiftyWords,0.9692307692307692
sfa_equi-width_True,Fish,0.8228571428571428
sfa_equi-width_True,FordA,0.5833333333333334
sfa_equi-width_True,FordB,0.49876543209876545
sfa_equi-width_True,FreezerRegularTrain,0.8856140350877193
sfa_equi-width_True,FreezerSmallTrain,0.8571929824561404
sfa_equi-width_True,Fungi,0.9623655913978495
sfa_equi-width_True,GestureMidAirD1,0.9769230769230769
sfa_equi-width_True,GestureMidAirD2,0.9538461538461539
sfa_equi-width_True,GestureMidAirD3,0.9769230769230769
sfa_equi-width_True,GesturePebbleZ1,0.622093023255814
sfa_equi-width_True,GesturePebbleZ2,0.6708860759493671
sfa_equi-width_True,GunPoint,0.98
sfa_equi-width_True,GunPointAgeSpan,0.9651898734177216
sfa_equi-width_True,GunPointMaleVersusFemale,0.9715189873417721
sfa_equi-width_True,GunPointOldVersusYoung,0.9809523809523809
sfa_equi-width_True,Ham,0.9809523809523809
sfa_equi-width_True,HandOutlines,1.0
sfa_equi-width_True,Haptics,0.8409090909090909
sfa_equi-width_True,Herring,0.90625
sfa_equi-width_True,HouseTwenty,0.12605042016806722
sfa_equi-width_True,InlineSkate,0.9927272727272727
sfa_equi-width_True,InsectEPGRegularTrain,0.8995983935742972
sfa_equi-width_True,InsectEPGSmallTrain,0.7188755020080321
sfa_equi-width_True,InsectWingbeatSound,0.9484848484848485
sfa_equi-width_True,ItalyPowerDemand,0.9650145772594753
sfa_equi-width_True,LargeKitchenAppliances,0.224
sfa_equi-width_True,Lightning2,0.3770491803278688
sfa_equi-width_True,Lightning7,0.5205479452054794
sfa_equi-width_True,Mallat,0.7982942430703625
sfa_equi-width_True,Meat,0.9666666666666667
sfa_equi-width_True,MedicalImages,0.9907894736842106
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.8246753246753247
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.8797250859106529
sfa_equi-width_True,MiddlePhalanxTW,0.9545454545454546
sfa_equi-width_True,MixedShapesRegularTrain,0.9888659793814433
sfa_equi-width_True,MixedShapesSmallTrain,0.9843298969072165
sfa_equi-width_True,MoteStrain,0.7507987220447284
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9770992366412213
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9837150127226463
sfa_equi-width_True,OliveOil,0.9333333333333333
sfa_equi-width_True,OSULeaf,0.9917355371900827
sfa_equi-width_True,PhalangesOutlinesCorrect,0.9825174825174825
sfa_equi-width_True,Phoneme,0.005274261603375527
sfa_equi-width_True,PickupGestureWiimoteZ,1.0
sfa_equi-width_True,PigAirwayPressure,0.9375
sfa_equi-width_True,PigArtPressure,0.8509615384615384
sfa_equi-width_True,PigCVP,0.6298076923076923
sfa_equi-width_True,PLAID,0.7467411545623837
sfa_equi-width_True,Plane,0.9714285714285714
sfa_equi-width_True,PowerCons,0.8555555555555555
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9609756097560975
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9587628865979382
sfa_equi-width_True,ProximalPhalanxTW,0.9853658536585366
sfa_equi-width_True,RefrigerationDevices,0.08
sfa_equi-width_True,Rock,0.8
sfa_equi-width_True,ScreenType,0.7066666666666667
sfa_equi-width_True,SemgHandGenderCh2,0.005
sfa_equi-width_True,SemgHandMovementCh2,0.006666666666666667
sfa_equi-width_True,SemgHandSubjectCh2,0.006666666666666667
sfa_equi-width_True,ShakeGestureWiimoteZ,0.84
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_True,ShapesAll,0.99
sfa_equi-width_True,SmallKitchenAppliances,0.005333333333333333
sfa_equi-width_True,SonyAIBORobotSurface1,0.4176372712146423
sfa_equi-width_True,SonyAIBORobotSurface2,0.5865687303252886
sfa_equi-width_True,StarLightCurves,0.9668528411850413
sfa_equi-width_True,Strawberry,0.9972972972972973
sfa_equi-width_True,SwedishLeaf,0.9168
sfa_equi-width_True,Symbols,0.8864321608040201
sfa_equi-width_True,SyntheticControl,0.8166666666666667
sfa_equi-width_True,ToeSegmentation1,0.793859649122807
sfa_equi-width_True,ToeSegmentation2,0.823076923076923
sfa_equi-width_True,Trace,0.94
sfa_equi-width_True,TwoLeadECG,0.9824407374890255
sfa_equi-width_True,TwoPatterns,0.968
sfa_equi-width_True,UMD,0.9444444444444444
sfa_equi-width_True,UWaveGestureLibraryAll,0.9550530429927415
sfa_equi-width_True,UWaveGestureLibraryX,0.9941373534338358
sfa_equi-width_True,UWaveGestureLibraryY,0.9905080960357342
sfa_equi-width_True,Wafer,0.9756651524983777
sfa_equi-width_True,Wine,1.0
sfa_equi-width_True,WordSynonyms,0.9733542319749217
sfa_equi-width_True,Worms,0.7532467532467533
sfa_equi-width_True,WormsTwoClass,0.7532467532467533
sfa_equi-width_True,Yoga,0.9906666666666667
sfa_equi-width_False,ArrowHead,0.8457142857142858
sfa_equi-width_False,Beef,0.9
sfa_equi-width_False,BeetleFly,0.7
sfa_equi-width_False,BirdChicken,0.9
sfa_equi-width_False,BME,0.9466666666666667
sfa_equi-width_False,Car,0.9833333333333333
sfa_equi-width_False,CBF,0.5677777777777778
sfa_equi-width_False,Chinatown,0.9475218658892128
sfa_equi-width_False,ChlorineConcentration,0.9364583333333333
sfa_equi-width_False,CinCECGTorso,0.75
sfa_equi-width_False,Coffee,0.7857142857142857
sfa_equi-width_False,Computers,0.788
sfa_equi-width_False,CricketX,0.8589743589743589
sfa_equi-width_False,CricketY,0.9641025641025641
sfa_equi-width_False,CricketZ,0.7435897435897436
sfa_equi-width_False,Crop,0.9889285714285714
sfa_equi-width_False,DiatomSizeReduction,0.9673202614379085
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.9712230215827338
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.9492753623188406
sfa_equi-width_False,DistalPhalanxTW,0.8992805755395683
sfa_equi-width_False,DodgerLoopDay,0.7125
sfa_equi-width_False,DodgerLoopGame,0.15942028985507245
sfa_equi-width_False,DodgerLoopWeekend,0.14492753623188406
sfa_equi-width_False,Earthquakes,0.0
sfa_equi-width_False,ECG200,0.93
sfa_equi-width_False,ECG5000,0.952
sfa_equi-width_False,ECGFiveDays,0.6492450638792102
sfa_equi-width_False,EOGHorizontalSignal,0.9806629834254144
sfa_equi-width_False,EOGVerticalSignal,0.9392265193370166
sfa_equi-width_False,EthanolLevel,0.912
sfa_equi-width_False,FaceAll,0.4751479289940828
sfa_equi-width_False,FaceFour,0.6931818181818182
sfa_equi-width_False,FacesUCR,0.7570731707317073
sfa_equi-width_False,FiftyWords,0.9846153846153847
sfa_equi-width_False,Fish,0.9771428571428571
sfa_equi-width_False,FordA,0.0
sfa_equi-width_False,FordB,0.0
sfa_equi-width_False,FreezerRegularTrain,0.9578947368421052
sfa_equi-width_False,FreezerSmallTrain,0.8821052631578947
sfa_equi-width_False,Fungi,0.9301075268817204
sfa_equi-width_False,GestureMidAirD1,0.9692307692307692
sfa_equi-width_False,GestureMidAirD2,0.9615384615384616
sfa_equi-width_False,GestureMidAirD3,0.9846153846153847
sfa_equi-width_False,GesturePebbleZ1,0.45930232558139533
sfa_equi-width_False,GesturePebbleZ2,0.45569620253164556
sfa_equi-width_False,GunPoint,0.9333333333333333
sfa_equi-width_False,GunPointAgeSpan,0.9620253164556962
sfa_equi-width_False,GunPointMaleVersusFemale,0.9841772151898734
sfa_equi-width_False,GunPointOldVersusYoung,0.9650793650793651
sfa_equi-width_False,Ham,0.5904761904761905
sfa_equi-width_False,HandOutlines,1.0
sfa_equi-width_False,Haptics,0.8863636363636364
sfa_equi-width_False,Herring,0.890625
sfa_equi-width_False,HouseTwenty,0.12605042016806722
sfa_equi-width_False,InlineSkate,0.9854545454545455
sfa_equi-width_False,InsectEPGRegularTrain,0.8875502008032129
sfa_equi-width_False,InsectEPGSmallTrain,0.8514056224899599
sfa_equi-width_False,InsectWingbeatSound,0.9722222222222222
sfa_equi-width_False,ItalyPowerDemand,0.9057337220602527
sfa_equi-width_False,LargeKitchenAppliances,0.2853333333333333
sfa_equi-width_False,Lightning2,0.45901639344262296
sfa_equi-width_False,Lightning7,0.5068493150684932
sfa_equi-width_False,Mallat,0.8046908315565032
sfa_equi-width_False,Meat,0.95
sfa_equi-width_False,MedicalImages,0.9881578947368421
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.7597402597402597
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.8109965635738832
sfa_equi-width_False,MiddlePhalanxTW,0.9415584415584416
sfa_equi-width_False,MixedShapesRegularTrain,0.9884536082474227
sfa_equi-width_False,MixedShapesSmallTrain,0.979381443298969
sfa_equi-width_False,MoteStrain,0.6445686900958466
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.9216284987277353
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9684478371501273
sfa_equi-width_False,OliveOil,0.7333333333333333
sfa_equi-width_False,OSULeaf,0.9586776859504132
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9813519813519813
sfa_equi-width_False,Phoneme,0.004746835443037975
sfa_equi-width_False,PickupGestureWiimoteZ,1.0
sfa_equi-width_False,PigAirwayPressure,0.9326923076923077
sfa_equi-width_False,PigArtPressure,0.0
sfa_equi-width_False,PigCVP,0.2644230769230769
sfa_equi-width_False,PLAID,0.7783985102420856
sfa_equi-width_False,Plane,1.0
sfa_equi-width_False,PowerCons,0.9222222222222223
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.9414634146341463
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.9140893470790378
sfa_equi-width_False,ProximalPhalanxTW,0.9560975609756097
sfa_equi-width_False,RefrigerationDevices,0.008
sfa_equi-width_False,Rock,0.92
sfa_equi-width_False,ScreenType,0.608
sfa_equi-width_False,SemgHandGenderCh2,0.005
sfa_equi-width_False,SemgHandMovementCh2,0.008888888888888889
sfa_equi-width_False,SemgHandSubjectCh2,0.0022222222222222222
sfa_equi-width_False,ShakeGestureWiimoteZ,0.64
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-width_False,ShapesAll,0.985
sfa_equi-width_False,SmallKitchenAppliances,0.008
sfa_equi-width_False,SonyAIBORobotSurface1,0.6372712146422629
sfa_equi-width_False,SonyAIBORobotSurface2,0.757607555089192
sfa_equi-width_False,StarLightCurves,0.9650315687226809
sfa_equi-width_False,Strawberry,0.9891891891891892
sfa_equi-width_False,SwedishLeaf,0.8032
sfa_equi-width_False,Symbols,0.7517587939698492
sfa_equi-width_False,SyntheticControl,0.8066666666666666
sfa_equi-width_False,ToeSegmentation1,0.8464912280701754
sfa_equi-width_False,ToeSegmentation2,0.8076923076923077
sfa_equi-width_False,Trace,0.93
sfa_equi-width_False,TwoLeadECG,0.7831431079894644
sfa_equi-width_False,TwoPatterns,0.9485
sfa_equi-width_False,UMD,0.9236111111111112
sfa_equi-width_False,UWaveGestureLibraryAll,0.9469570072585148
sfa_equi-width_False,UWaveGestureLibraryX,0.9681742043551089
sfa_equi-width_False,UWaveGestureLibraryY,0.966499162479062
sfa_equi-width_False,Wafer,0.9359182349123946
sfa_equi-width_False,Wine,0.9444444444444444
sfa_equi-width_False,WordSynonyms,0.9796238244514106
sfa_equi-width_False,Worms,0.7532467532467533
sfa_equi-width_False,WormsTwoClass,0.7532467532467533
sfa_equi-width_False,Yoga,0.9623333333333334
sfa_equi-depth_True,ArrowHead,0.8857142857142857
sfa_equi-depth_True,Beef,0.9333333333333333
sfa_equi-depth_True,BeetleFly,0.7
sfa_equi-depth_True,BirdChicken,1.0
sfa_equi-depth_True,BME,0.9733333333333334
sfa_equi-depth_True,Car,0.9666666666666667
sfa_equi-depth_True,CBF,0.5566666666666666
sfa_equi-depth_True,Chinatown,0.9300291545189504
sfa_equi-depth_True,ChlorineConcentration,0.946875
sfa_equi-depth_True,CinCECGTorso,0.7789855072463768
sfa_equi-depth_True,Coffee,0.8571428571428571
sfa_equi-depth_True,Computers,0.792
sfa_equi-depth_True,CricketX,0.8794871794871795
sfa_equi-depth_True,CricketY,0.8256410256410256
sfa_equi-depth_True,CricketZ,0.9358974358974359
sfa_equi-depth_True,Crop,0.9945833333333334
sfa_equi-depth_True,DiatomSizeReduction,0.9215686274509803
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.9856115107913669
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.9746376811594203
sfa_equi-depth_True,DistalPhalanxTW,0.9928057553956835
sfa_equi-depth_True,DodgerLoopDay,0.6875
sfa_equi-depth_True,DodgerLoopGame,0.41304347826086957
sfa_equi-depth_True,DodgerLoopWeekend,0.2536231884057971
sfa_equi-depth_True,Earthquakes,0.0
sfa_equi-depth_True,ECG200,0.96
sfa_equi-depth_True,ECG5000,0.8884444444444445
sfa_equi-depth_True,ECGFiveDays,0.735191637630662
sfa_equi-depth_True,EOGHorizontalSignal,0.9917127071823204
sfa_equi-depth_True,EOGVerticalSignal,0.9917127071823204
sfa_equi-depth_True,EthanolLevel,0.96
sfa_equi-depth_True,FaceAll,0.755621301775148
sfa_equi-depth_True,FaceFour,0.6136363636363636
sfa_equi-depth_True,FacesUCR,0.7458536585365854
sfa_equi-depth_True,FiftyWords,0.9824175824175824
sfa_equi-depth_True,Fish,0.8971428571428571
sfa_equi-depth_True,FordA,0.5060606060606061
sfa_equi-depth_True,FordB,0.6592592592592592
sfa_equi-depth_True,FreezerRegularTrain,0.9182456140350878
sfa_equi-depth_True,FreezerSmallTrain,0.8947368421052632
sfa_equi-depth_True,Fungi,0.9623655913978495
sfa_equi-depth_True,GestureMidAirD1,0.9769230769230769
sfa_equi-depth_True,GestureMidAirD2,1.0
sfa_equi-depth_True,GestureMidAirD3,1.0
sfa_equi-depth_True,GesturePebbleZ1,0.5988372093023255
sfa_equi-depth_True,GesturePebbleZ2,0.6012658227848101
sfa_equi-depth_True,GunPoint,0.9133333333333333
sfa_equi-depth_True,GunPointAgeSpan,0.9968354430379747
sfa_equi-depth_True,GunPointMaleVersusFemale,0.9936708860759493
sfa_equi-depth_True,GunPointOldVersusYoung,0.9873015873015873
sfa_equi-depth_True,Ham,0.4666666666666667
sfa_equi-depth_True,HandOutlines,0.9783783783783784
sfa_equi-depth_True,Haptics,0.8701298701298701
sfa_equi-depth_True,Herring,0.875
sfa_equi-depth_True,HouseTwenty,0.29411764705882354
sfa_equi-depth_True,InlineSkate,0.9890909090909091
sfa_equi-depth_True,InsectEPGRegularTrain,0.9437751004016064
sfa_equi-depth_True,InsectEPGSmallTrain,0.7991967871485943
sfa_equi-depth_True,InsectWingbeatSound,0.9414141414141414
sfa_equi-depth_True,ItalyPowerDemand,0.9582118561710399
sfa_equi-depth_True,LargeKitchenAppliances,0.21866666666666668
sfa_equi-depth_True,Lightning2,0.5245901639344263
sfa_equi-depth_True,Lightning7,0.7808219178082192
sfa_equi-depth_True,Mallat,0.8724946695095949
sfa_equi-depth_True,Meat,0.9166666666666666
sfa_equi-depth_True,MedicalImages,0.9842105263157894
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.935064935064935
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.9381443298969072
sfa_equi-depth_True,MiddlePhalanxTW,0.987012987012987
sfa_equi-depth_True,MixedShapesRegularTrain,0.9863917525773196
sfa_equi-depth_True,MixedShapesSmallTrain,0.9715463917525773
sfa_equi-depth_True,MoteStrain,0.6485623003194888
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.983206106870229
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9821882951653944
sfa_equi-depth_True,OliveOil,0.6666666666666666
sfa_equi-depth_True,OSULeaf,0.9669421487603306
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.986013986013986
sfa_equi-depth_True,Phoneme,0.013713080168776372
sfa_equi-depth_True,PickupGestureWiimoteZ,0.92
sfa_equi-depth_True,PigAirwayPressure,0.9615384615384616
sfa_equi-depth_True,PigArtPressure,0.9038461538461539
sfa_equi-depth_True,PigCVP,0.4182692307692308
sfa_equi-depth_True,PLAID,0.7597765363128491
sfa_equi-depth_True,Plane,0.9809523809523809
sfa_equi-depth_True,PowerCons,0.8444444444444444
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9219512195121952
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9347079037800687
sfa_equi-depth_True,ProximalPhalanxTW,0.926829268292683
sfa_equi-depth_True,RefrigerationDevices,0.010666666666666666
sfa_equi-depth_True,Rock,0.76
sfa_equi-depth_True,ScreenType,0.768
sfa_equi-depth_True,SemgHandGenderCh2,0.005
sfa_equi-depth_True,SemgHandMovementCh2,0.013333333333333334
sfa_equi-depth_True,SemgHandSubjectCh2,0.008888888888888889
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.86
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_True,ShapesAll,0.985
sfa_equi-depth_True,SmallKitchenAppliances,0.008
sfa_equi-depth_True,SonyAIBORobotSurface1,0.5574043261231281
sfa_equi-depth_True,SonyAIBORobotSurface2,0.825813221406086
sfa_equi-depth_True,StarLightCurves,0.9560466245750364
sfa_equi-depth_True,Strawberry,1.0
sfa_equi-depth_True,SwedishLeaf,0.9504
sfa_equi-depth_True,Symbols,0.8984924623115578
sfa_equi-depth_True,SyntheticControl,0.7833333333333333
sfa_equi-depth_True,ToeSegmentation1,0.8640350877192983
sfa_equi-depth_True,ToeSegmentation2,0.8615384615384616
sfa_equi-depth_True,Trace,0.94
sfa_equi-depth_True,TwoLeadECG,0.9464442493415277
sfa_equi-depth_True,TwoPatterns,0.9625
sfa_equi-depth_True,UMD,0.9166666666666666
sfa_equi-depth_True,UWaveGestureLibraryAll,0.9762702400893356
sfa_equi-depth_True,UWaveGestureLibraryX,0.9849246231155779
sfa_equi-depth_True,UWaveGestureLibraryY,0.9846454494695701
sfa_equi-depth_True,Wafer,0.9597663854639844
sfa_equi-depth_True,Wine,0.9444444444444444
sfa_equi-depth_True,WordSynonyms,0.9796238244514106
sfa_equi-depth_True,Worms,0.7792207792207793
sfa_equi-depth_True,WormsTwoClass,0.7792207792207793
sfa_equi-depth_True,Yoga,0.991
sfa_equi-depth_False,ArrowHead,0.8971428571428571
sfa_equi-depth_False,Beef,0.9666666666666667
sfa_equi-depth_False,BeetleFly,0.75
sfa_equi-depth_False,BirdChicken,0.9
sfa_equi-depth_False,BME,0.8933333333333333
sfa_equi-depth_False,Car,0.95
sfa_equi-depth_False,CBF,0.6355555555555555
sfa_equi-depth_False,Chinatown,0.8833819241982507
sfa_equi-depth_False,ChlorineConcentration,0.9447916666666667
sfa_equi-depth_False,CinCECGTorso,0.6710144927536232
sfa_equi-depth_False,Coffee,0.8214285714285714
sfa_equi-depth_False,Computers,0.76
sfa_equi-depth_False,CricketX,0.7974358974358975
sfa_equi-depth_False,CricketY,0.9102564102564102
sfa_equi-depth_False,CricketZ,0.8615384615384616
sfa_equi-depth_False,Crop,0.9966071428571428
sfa_equi-depth_False,DiatomSizeReduction,0.9477124183006536
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.8848920863309353
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.9710144927536232
sfa_equi-depth_False,DistalPhalanxTW,0.9640287769784173
sfa_equi-depth_False,DodgerLoopDay,0.6125
sfa_equi-depth_False,DodgerLoopGame,0.16666666666666666
sfa_equi-depth_False,DodgerLoopWeekend,0.12318840579710146
sfa_equi-depth_False,Earthquakes,0.0
sfa_equi-depth_False,ECG200,0.98
sfa_equi-depth_False,ECG5000,0.9308888888888889
sfa_equi-depth_False,ECGFiveDays,0.7770034843205574
sfa_equi-depth_False,EOGHorizontalSignal,0.9530386740331491
sfa_equi-depth_False,EOGVerticalSignal,0.9502762430939227
sfa_equi-depth_False,EthanolLevel,0.986
sfa_equi-depth_False,FaceAll,0.47218934911242605
sfa_equi-depth_False,FaceFour,0.19318181818181818
sfa_equi-depth_False,FacesUCR,0.5814634146341463
sfa_equi-depth_False,FiftyWords,0.9846153846153847
sfa_equi-depth_False,Fish,0.9371428571428572
sfa_equi-depth_False,FordA,0.0
sfa_equi-depth_False,FordB,0.0
sfa_equi-depth_False,FreezerRegularTrain,0.9164912280701755
sfa_equi-depth_False,FreezerSmallTrain,0.8228070175438597
sfa_equi-depth_False,Fungi,0.8978494623655914
sfa_equi-depth_False,GestureMidAirD1,0.9769230769230769
sfa_equi-depth_False,GestureMidAirD2,0.9615384615384616
sfa_equi-depth_False,GestureMidAirD3,0.9769230769230769
sfa_equi-depth_False,GesturePebbleZ1,0.5116279069767442
sfa_equi-depth_False,GesturePebbleZ2,0.4430379746835443
sfa_equi-depth_False,GunPoint,0.8533333333333334
sfa_equi-depth_False,GunPointAgeSpan,0.9873417721518988
sfa_equi-depth_False,GunPointMaleVersusFemale,0.9873417721518988
sfa_equi-depth_False,GunPointOldVersusYoung,0.9873015873015873
sfa_equi-depth_False,Ham,0.24761904761904763
sfa_equi-depth_False,HandOutlines,0.9972972972972973
sfa_equi-depth_False,Haptics,0.9577922077922078
sfa_equi-depth_False,Herring,0.90625
sfa_equi-depth_False,HouseTwenty,0.3277310924369748
