Method,Dataset,TLB
ASAX,ASTRO,0.254377465168563
ASAX,BIGANN,0.01934066576118729
ASAX,SALD,0.5217567618710219
ASAX,SIFT1B,0.2507612404408739
ASAX,DEPP1B,0.2695043743043262
ASAX,SCEDC,0.27421556929922775
ASAX,ETHZ,0.5348739003573553
ASAX,ISC_EHB_DepthPhases,0.7306875496712728
ASAX,LenDB,0.5491494976769252
ASAX,Iquique,0.45989246750813617
ASAX,NEIC,0.5727891039504861
ASAX,OBS,0.6652705077101453
ASAX,OBST2024,0.19683451555910744
ASAX,PNW,0.3983633817730812
ASAX,Meier2019JGR,0.5277375827967302
ASAX,STEAD,0.33463663008950073
ASAX,TXED,0.2730160639634255
