Method,Dataset,TLB
SPARTAN_wo_DAA,ArrowHead,0.0
SPARTAN_DAA,ArrowHead,0.0
SPARTAN_wo_DAA,Beef,0.0
SPARTAN_DAA,Beef,0.0
SPARTAN_wo_DAA,BeetleFly,0.0
SPARTAN_DAA,BeetleFly,0.0
SPARTAN_wo_DAA,BirdChicken,0.0
SPARTAN_DAA,BirdChicken,0.0
SPARTAN_wo_DAA,BME,0.0
SPARTAN_DAA,BME,0.0
SPARTAN_wo_DAA,Car,0.0
SPARTAN_DAA,Car,0.0
SPARTAN_wo_DAA,CBF,0.0
SPARTAN_DAA,CBF,0.0
SPARTAN_wo_DAA,Chinatown,0.0
SPARTAN_DAA,Chinatown,0.0
SPARTAN_wo_DAA,ChlorineConcentration,0.0
SPARTAN_DAA,ChlorineConcentration,0.0
SPARTAN_wo_DAA,CinCECGTorso,0.0
SPARTAN_DAA,CinCECGTorso,0.0
SPARTAN_wo_DAA,Coffee,0.0
SPARTAN_DAA,Coffee,0.0
SPARTAN_wo_DAA,Computers,0.0
SPARTAN_DAA,Computers,0.0
SPARTAN_wo_DAA,CricketX,0.0
SPARTAN_DAA,CricketX,0.0
SPARTAN_wo_DAA,CricketY,0.0
SPARTAN_DAA,CricketY,0.0
SPARTAN_wo_DAA,CricketZ,0.0
SPARTAN_DAA,CricketZ,0.0
SPARTAN_wo_DAA,Crop,3.863260582010582e-05
SPARTAN_DAA,Crop,3.863260582010582e-05
SPARTAN_wo_DAA,DiatomSizeReduction,0.0
SPARTAN_DAA,DiatomSizeReduction,0.0
SPARTAN_wo_DAA,DistalPhalanxOutlineAgeGroup,0.0
SPARTAN_DAA,DistalPhalanxOutlineAgeGroup,0.0
SPARTAN_wo_DAA,DistalPhalanxOutlineCorrect,0.0
SPARTAN_DAA,DistalPhalanxOutlineCorrect,0.0
SPARTAN_wo_DAA,DistalPhalanxTW,0.0
SPARTAN_DAA,DistalPhalanxTW,0.0
SPARTAN_wo_DAA,DodgerLoopDay,0.0
SPARTAN_DAA,DodgerLoopDay,0.0
SPARTAN_wo_DAA,DodgerLoopGame,0.0
SPARTAN_DAA,DodgerLoopGame,0.0
SPARTAN_wo_DAA,DodgerLoopWeekend,0.0
SPARTAN_DAA,DodgerLoopWeekend,0.0
SPARTAN_wo_DAA,Earthquakes,0.0
SPARTAN_DAA,Earthquakes,0.0
SPARTAN_wo_DAA,ECG200,0.0
SPARTAN_DAA,ECG200,0.0
SPARTAN_wo_DAA,ECG5000,0.0
SPARTAN_DAA,ECG5000,0.0
SPARTAN_wo_DAA,ECGFiveDays,0.0
SPARTAN_DAA,ECGFiveDays,0.0
SPARTAN_wo_DAA,EOGHorizontalSignal,0.0
SPARTAN_DAA,EOGHorizontalSignal,0.0
SPARTAN_wo_DAA,EOGVerticalSignal,0.0
SPARTAN_DAA,EOGVerticalSignal,0.0
SPARTAN_wo_DAA,EthanolLevel,0.0
SPARTAN_DAA,EthanolLevel,0.0
SPARTAN_wo_DAA,FaceAll,1.0566356720202875e-06
SPARTAN_DAA,FaceAll,1.0566356720202875e-06
SPARTAN_wo_DAA,FaceFour,0.0
SPARTAN_DAA,FaceFour,0.0
SPARTAN_wo_DAA,FacesUCR,0.0
SPARTAN_DAA,FacesUCR,0.0
SPARTAN_wo_DAA,FiftyWords,0.0
SPARTAN_DAA,FiftyWords,0.0
SPARTAN_wo_DAA,Fish,0.0
SPARTAN_DAA,Fish,0.0
SPARTAN_wo_DAA,FordA,0.0
SPARTAN_DAA,FordA,0.0
SPARTAN_wo_DAA,FordB,0.0
SPARTAN_DAA,FordB,0.0
SPARTAN_wo_DAA,FreezerRegularTrain,2.3391812865497075e-06
SPARTAN_DAA,FreezerRegularTrain,2.3391812865497075e-06
SPARTAN_wo_DAA,FreezerSmallTrain,0.0003383458646616541
SPARTAN_DAA,FreezerSmallTrain,0.0003383458646616541
SPARTAN_wo_DAA,Fungi,0.0
SPARTAN_DAA,Fungi,0.0
SPARTAN_wo_DAA,GestureMidAirD1,0.0
SPARTAN_DAA,GestureMidAirD1,0.0
SPARTAN_wo_DAA,GestureMidAirD2,0.0
SPARTAN_DAA,GestureMidAirD2,0.0
SPARTAN_wo_DAA,GestureMidAirD3,0.0
SPARTAN_DAA,GestureMidAirD3,0.0
SPARTAN_wo_DAA,GesturePebbleZ1,0.0
SPARTAN_DAA,GesturePebbleZ1,0.0
SPARTAN_wo_DAA,GesturePebbleZ2,0.0
SPARTAN_DAA,GesturePebbleZ2,0.0
SPARTAN_wo_DAA,GunPoint,0.0
SPARTAN_DAA,GunPoint,0.0
SPARTAN_wo_DAA,GunPointAgeSpan,0.0
SPARTAN_DAA,GunPointAgeSpan,0.0
SPARTAN_wo_DAA,GunPointMaleVersusFemale,0.0
SPARTAN_DAA,GunPointMaleVersusFemale,0.0
SPARTAN_wo_DAA,GunPointOldVersusYoung,0.0
SPARTAN_DAA,GunPointOldVersusYoung,0.0
SPARTAN_wo_DAA,Ham,0.0
SPARTAN_DAA,Ham,0.0
SPARTAN_wo_DAA,HandOutlines,0.0
SPARTAN_DAA,HandOutlines,0.0
SPARTAN_wo_DAA,Haptics,0.0
SPARTAN_DAA,Haptics,0.0
SPARTAN_wo_DAA,Herring,0.0
