Method,Dataset,TLB
isax,ArrowHead,0.18912423146410123
sfa_equi-width_True,ArrowHead,0.3928586035371844
sfa_equi-width_False,ArrowHead,0.3892784530009138
sfa_equi-depth_True,ArrowHead,0.4162305032085797
sfa_equi-depth_False,ArrowHead,0.41110512778600794
isax,Beef,0.2651696462444466
sfa_equi-width_True,Beef,0.21743336785973563
sfa_equi-width_False,Beef,0.1930583056659
sfa_equi-depth_True,Beef,0.3741695562236951
sfa_equi-depth_False,Beef,0.3641609553201188
isax,BeetleFly,0.3877758711596044
sfa_equi-width_True,BeetleFly,0.4259294613348069
sfa_equi-width_False,BeetleFly,0.4245338589783586
sfa_equi-depth_True,BeetleFly,0.4248815881202919
sfa_equi-depth_False,BeetleFly,0.4282133085664137
isax,BirdChicken,0.38996236307560683
sfa_equi-width_True,BirdChicken,0.4638261879988038
sfa_equi-width_False,BirdChicken,0.46427574540352856
sfa_equi-depth_True,BirdChicken,0.4752135761964013
sfa_equi-depth_False,BirdChicken,0.4753870672071509
isax,BME,0.40743219709481754
sfa_equi-width_True,BME,0.4309951453322422
sfa_equi-width_False,BME,0.43299910519420265
sfa_equi-depth_True,BME,0.4143453006565337
sfa_equi-depth_False,BME,0.41604394990795285
isax,Car,0.2112428324618096
sfa_equi-width_True,Car,0.38404827801394187
sfa_equi-width_False,Car,0.38404827801394187
sfa_equi-depth_True,Car,0.4292783744621204
sfa_equi-depth_False,Car,0.4292783744621204
isax,CBF,0.33269370503014295
sfa_equi-width_True,CBF,0.37166807602711505
sfa_equi-width_False,CBF,0.3725600172909589
sfa_equi-depth_True,CBF,0.3699868139650355
sfa_equi-depth_False,CBF,0.37065322719410565
isax,Chinatown,0.15498103923771153
sfa_equi-width_True,Chinatown,0.40425689516453023
sfa_equi-width_False,Chinatown,0.4089791957799
sfa_equi-depth_True,Chinatown,0.41591146302503385
sfa_equi-depth_False,Chinatown,0.4182183765972881
isax,ChlorineConcentration,0.11656923474554028
sfa_equi-width_True,ChlorineConcentration,0.2515212295153497
sfa_equi-width_False,ChlorineConcentration,0.22669109493567743
sfa_equi-depth_True,ChlorineConcentration,0.2740407062923135
