Method,Dataset,TLB
SPARTAN_wo_DAA,ArrowHead,0.7981077246019787
SPARTAN_DAA,ArrowHead,0.8005897049489702
SPARTAN_wo_DAA,Beef,0.8377030446386493
SPARTAN_DAA,Beef,0.8379791576810073
SPARTAN_wo_DAA,BeetleFly,0.7618371607063549
SPARTAN_DAA,BeetleFly,0.7625343258170095
SPARTAN_wo_DAA,BirdChicken,0.7953301871812554
SPARTAN_DAA,BirdChicken,0.7974757827682327
SPARTAN_wo_DAA,BME,0.8870889503113125
SPARTAN_DAA,BME,0.888490942541786
SPARTAN_wo_DAA,Car,0.8725397925912673
SPARTAN_DAA,Car,0.8745473734647305
SPARTAN_wo_DAA,CBF,0.7383117835010429
SPARTAN_DAA,CBF,0.7383117835010429
SPARTAN_wo_DAA,Chinatown,0.8010708759257869
SPARTAN_DAA,Chinatown,0.8021852519005277
SPARTAN_wo_DAA,ChlorineConcentration,0.9314969357039472
SPARTAN_DAA,ChlorineConcentration,0.9333952629319004
SPARTAN_wo_DAA,CinCECGTorso,0.8503140772559079
SPARTAN_DAA,CinCECGTorso,0.8527925469855242
SPARTAN_wo_DAA,Coffee,0.7851798675364133
SPARTAN_DAA,Coffee,0.7851798675364133
SPARTAN_wo_DAA,Computers,0.7360094412674097
SPARTAN_DAA,Computers,0.7381979885487542
SPARTAN_wo_DAA,CricketX,0.8265277971916165
SPARTAN_DAA,CricketX,0.8290137087876518
SPARTAN_wo_DAA,CricketY,0.8545685350489566
SPARTAN_DAA,CricketY,0.8581893773707825
SPARTAN_wo_DAA,CricketZ,0.8252247805573165
SPARTAN_DAA,CricketZ,0.8280714505739712
SPARTAN_wo_DAA,Crop,0.9251544619854982
SPARTAN_DAA,Crop,0.9291143772449884
SPARTAN_wo_DAA,DiatomSizeReduction,0.7030752055916646
SPARTAN_DAA,DiatomSizeReduction,0.7031017097915249
SPARTAN_wo_DAA,DistalPhalanxOutlineAgeGroup,0.9158618504917604
SPARTAN_DAA,DistalPhalanxOutlineAgeGroup,0.9188944344729063
SPARTAN_wo_DAA,DistalPhalanxOutlineCorrect,0.9091565271261123
SPARTAN_DAA,DistalPhalanxOutlineCorrect,0.9141468379466026
SPARTAN_wo_DAA,DistalPhalanxTW,0.9125738284805998
SPARTAN_DAA,DistalPhalanxTW,0.9152231539327068
SPARTAN_wo_DAA,DodgerLoopDay,0.6222058599308267
SPARTAN_DAA,DodgerLoopDay,0.62393436221385
SPARTAN_wo_DAA,DodgerLoopGame,0.6333940062682009
SPARTAN_DAA,DodgerLoopGame,0.6333940062682009
SPARTAN_wo_DAA,DodgerLoopWeekend,0.6311722921748665
SPARTAN_DAA,DodgerLoopWeekend,0.6311722921748665
SPARTAN_wo_DAA,Earthquakes,0.2705942834050875
SPARTAN_DAA,Earthquakes,0.27229531447051325
SPARTAN_wo_DAA,ECG200,0.8891797818876738
SPARTAN_DAA,ECG200,0.8930067186538385
SPARTAN_wo_DAA,ECG5000,0.933403529959631
SPARTAN_DAA,ECG5000,0.9364023172597418
SPARTAN_wo_DAA,ECGFiveDays,0.8406848574679991
SPARTAN_DAA,ECGFiveDays,0.841280351453118
SPARTAN_wo_DAA,EOGHorizontalSignal,0.9477158254094813
SPARTAN_DAA,EOGHorizontalSignal,0.9495052523398665
SPARTAN_wo_DAA,EOGVerticalSignal,0.927082522968547
SPARTAN_DAA,EOGVerticalSignal,0.931562750603162
SPARTAN_wo_DAA,EthanolLevel,0.954448285731928
SPARTAN_DAA,EthanolLevel,0.9560687734799005
SPARTAN_wo_DAA,FaceAll,0.7866233743520827
SPARTAN_DAA,FaceAll,0.788741737585923
SPARTAN_wo_DAA,FaceFour,0.7510734773962192
SPARTAN_DAA,FaceFour,0.7527430373655933
SPARTAN_wo_DAA,FacesUCR,0.8057338008809961
SPARTAN_DAA,FacesUCR,0.8085915599329896
SPARTAN_wo_DAA,FiftyWords,0.911587663209214
SPARTAN_DAA,FiftyWords,0.9172024630049179
SPARTAN_wo_DAA,Fish,0.9048748723299241
SPARTAN_DAA,Fish,0.9072752649175595
