Method,Dataset,TLB
isax,ArrowHead,0.5397121352841685
sfa_equi-width_True_True_0.3,ArrowHead,0.8449803774807172
sfa_equi-width_True_True_0.4,ArrowHead,0.8246085929141345
sfa_equi-width_True_True_0.5,ArrowHead,0.8244501191712853
sfa_equi-width_True_True_0.6,ArrowHead,0.8244501191712853
isax,Beef,0.517529915670494
sfa_equi-width_True_True_0.3,Beef,0.7209659436105389
sfa_equi-width_True_True_0.4,Beef,0.7199078753224432
sfa_equi-width_True_True_0.5,Beef,0.7199078753224432
sfa_equi-width_True_True_0.6,Beef,0.7226558968388339
isax,BeetleFly,0.6668911138201927
sfa_equi-width_True_True_0.3,BeetleFly,0.7423525075467471
sfa_equi-width_True_True_0.4,BeetleFly,0.7423525075467471
sfa_equi-width_True_True_0.5,BeetleFly,0.7361624827849367
sfa_equi-width_True_True_0.6,BeetleFly,0.7361624827849367
isax,BirdChicken,0.7337587537898759
sfa_equi-width_True_True_0.3,BirdChicken,0.9041155574443315
sfa_equi-width_True_True_0.4,BirdChicken,0.8869536608618267
sfa_equi-width_True_True_0.5,BirdChicken,0.8869536608618267
sfa_equi-width_True_True_0.6,BirdChicken,0.8839122832219615
isax,BME,0.7613687263142547
sfa_equi-width_True_True_0.3,BME,0.8440596942942318
sfa_equi-width_True_True_0.4,BME,0.833600168183521
sfa_equi-width_True_True_0.5,BME,0.833600168183521
sfa_equi-width_True_True_0.6,BME,0.831396504601644
isax,Car,0.57371160596333
sfa_equi-width_True_True_0.3,Car,0.8546210967537807
sfa_equi-width_True_True_0.4,Car,0.8276644121931485
sfa_equi-width_True_True_0.5,Car,0.8240374198868675
sfa_equi-width_True_True_0.6,Car,0.8225759282852043
isax,CBF,0.605088333799734
sfa_equi-width_True_True_0.3,CBF,0.721620024680708
sfa_equi-width_True_True_0.4,CBF,0.7113846390813445
sfa_equi-width_True_True_0.5,CBF,0.7102489749709819
sfa_equi-width_True_True_0.6,CBF,0.7099534638475332
isax,Chinatown,0.529549283334111
sfa_equi-width_True_True_0.3,Chinatown,0.850847767070269
