Method,Dataset,TLB
ASAX,ASTRO,0.22495472652888937
ASAX,BIGANN,0.024018153335458182
ASAX,SALD,0.607391605378455
ASAX,SIFT1B,0.2932671619853579
ASAX,DEPP1B,0.2920870123932787
ASAX,SCEDC,0.30665014891241293
ASAX,ETHZ,0.6040684200778811
ASAX,ISC_EHB_DepthPhases,0.8182883854574062
ASAX,LenDB,0.5492411303830709
ASAX,Iquique,0.5017925929452846
ASAX,NEIC,0.6496660865503741
ASAX,OBS,0.736291537375966
ASAX,OBST2024,0.31327472883344554
ASAX,PNW,0.46890209891795337
ASAX,Meier2019JGR,0.6176055573339458
ASAX,STEAD,0.3630057440777285
ASAX,TXED,0.30480953242426667
