Method,Dataset,Pruning_Power
sfa_equi-width_True,MiddlePhalanxOutlineAgeGroup,0.9820292207792207
sfa_equi-width_False,MiddlePhalanxOutlineAgeGroup,0.9819642857142857
sfa_equi-depth_True,MiddlePhalanxOutlineAgeGroup,0.9813961038961039
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.9812987012987013
isax,MiddlePhalanxOutlineCorrect,0.9624799541809851
sfa_equi-width_True,MiddlePhalanxOutlineCorrect,0.9868613974799542
sfa_equi-width_False,MiddlePhalanxOutlineCorrect,0.9868785796105384
sfa_equi-depth_True,MiddlePhalanxOutlineCorrect,0.986758304696449
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.986786941580756
isax,MiddlePhalanxTW,0.9407447189402077
sfa_equi-width_True,MiddlePhalanxTW,0.9781596849266023
sfa_equi-width_False,MiddlePhalanxTW,0.9778992936887675
sfa_equi-depth_True,MiddlePhalanxTW,0.9779643914982261
sfa_equi-depth_False,MiddlePhalanxTW,0.9777528236174854
isax,MixedShapesRegularTrain,0.9897336082474226
sfa_equi-width_True,MixedShapesRegularTrain,0.9942490721649484
sfa_equi-width_False,MixedShapesRegularTrain,0.9942490721649484
sfa_equi-depth_True,MixedShapesRegularTrain,0.9946160824742267
sfa_equi-depth_False,MixedShapesRegularTrain,0.9946160824742267
isax,MixedShapesSmallTrain,0.9701237113402063
sfa_equi-width_True,MixedShapesSmallTrain,0.9819422680412372
sfa_equi-width_False,MixedShapesSmallTrain,0.9819422680412372
sfa_equi-depth_True,MixedShapesSmallTrain,0.9819298969072165
sfa_equi-depth_False,MixedShapesSmallTrain,0.9819298969072165
isax,MoteStrain,0.6450479233226837
sfa_equi-width_True,MoteStrain,0.6821485623003195
sfa_equi-width_False,MoteStrain,0.68314696485623
sfa_equi-depth_True,MoteStrain,0.6351837060702875
sfa_equi-depth_False,MoteStrain,0.6394568690095846
isax,NonInvasiveFetalECGThorax1,0.968349165959853
sfa_equi-width_True,NonInvasiveFetalECGThorax1,0.9798668363019508
sfa_equi-width_False,NonInvasiveFetalECGThorax1,0.9796132315521628
sfa_equi-depth_True,NonInvasiveFetalECGThorax1,0.9817565733672603
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9815832626519649
isax,NonInvasiveFetalECGThorax2,0.9806850438224484
sfa_equi-width_True,NonInvasiveFetalECGThorax2,0.9863664122137404
sfa_equi-width_False,NonInvasiveFetalECGThorax2,0.9863319197059655
sfa_equi-depth_True,NonInvasiveFetalECGThorax2,0.9877791914051456
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.9878951088493073
isax,OliveOil,0.19111111111111112
sfa_equi-width_True,OliveOil,0.7877777777777778
sfa_equi-width_False,OliveOil,0.8011111111111111
sfa_equi-depth_True,OliveOil,0.7144444444444444
sfa_equi-depth_False,OliveOil,0.72
isax,OSULeaf,0.9510950413223141
sfa_equi-width_True,OSULeaf,0.9813016528925621
sfa_equi-width_False,OSULeaf,0.9813016528925621
sfa_equi-depth_True,OSULeaf,0.9811776859504133
sfa_equi-depth_False,OSULeaf,0.9811776859504133
isax,PhalangesOutlinesCorrect,0.9811642061642061
sfa_equi-width_True,PhalangesOutlinesCorrect,0.9916789691789691
sfa_equi-width_False,PhalangesOutlinesCorrect,0.9918142968142968
sfa_equi-depth_True,PhalangesOutlinesCorrect,0.9937995337995338
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9940112665112665
isax,Phoneme,0.009646476596080287
sfa_equi-width_True,Phoneme,0.04565686738436058
sfa_equi-width_False,Phoneme,0.022792696872905083
sfa_equi-depth_True,Phoneme,0.03488406482905477
sfa_equi-depth_False,Phoneme,0.018344079025198155
isax,PickupGestureWiimoteZ,0.8604
sfa_equi-width_True,PickupGestureWiimoteZ,0.9108
sfa_equi-width_False,PickupGestureWiimoteZ,0.9108
sfa_equi-depth_True,PickupGestureWiimoteZ,0.9056000000000001
sfa_equi-depth_False,PickupGestureWiimoteZ,0.9056000000000001
isax,PigAirwayPressure,0.9414755917159763
sfa_equi-width_True,PigAirwayPressure,0.9451275887573964
sfa_equi-width_False,PigAirwayPressure,0.9452200443786982
sfa_equi-depth_True,PigAirwayPressure,0.9446653106508875
sfa_equi-depth_False,PigAirwayPressure,0.9446653106508875
isax,PigArtPressure,0.2782451923076923
sfa_equi-width_True,PigArtPressure,0.8968195266272189
sfa_equi-width_False,PigArtPressure,0.040865384615384616
sfa_equi-depth_True,PigArtPressure,0.8933986686390533
sfa_equi-depth_False,PigArtPressure,0.03591900887573964
isax,PigCVP,0.4918639053254438
sfa_equi-width_True,PigCVP,0.6128420857988166
sfa_equi-width_False,PigCVP,0.5030510355029586
sfa_equi-depth_True,PigCVP,0.603180473372781
sfa_equi-depth_False,PigCVP,0.5002773668639053
isax,PLAID,0.68245199726739
sfa_equi-width_True,PLAID,0.7161414715173962
sfa_equi-width_False,PLAID,0.7148965388096502
sfa_equi-depth_True,PLAID,0.7179065710946739
sfa_equi-depth_False,PLAID,0.7168697051347406
isax,Plane,0.9589115646258504
sfa_equi-width_True,Plane,0.9732426303854875
sfa_equi-width_False,Plane,0.9733333333333334
sfa_equi-depth_True,Plane,0.9731519274376418
sfa_equi-depth_False,Plane,0.9736961451247166
isax,PowerCons,0.8019135802469136
sfa_equi-width_True,PowerCons,0.8690740740740741
sfa_equi-width_False,PowerCons,0.8690740740740741
sfa_equi-depth_True,PowerCons,0.865895061728395
sfa_equi-depth_False,PowerCons,0.865895061728395
isax,ProximalPhalanxOutlineAgeGroup,0.9387439024390244
sfa_equi-width_True,ProximalPhalanxOutlineAgeGroup,0.9799878048780488
sfa_equi-width_False,ProximalPhalanxOutlineAgeGroup,0.9796951219512195
sfa_equi-depth_True,ProximalPhalanxOutlineAgeGroup,0.9776951219512195
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9773048780487805
isax,ProximalPhalanxOutlineCorrect,0.9460481099656357
sfa_equi-width_True,ProximalPhalanxOutlineCorrect,0.9803493699885452
sfa_equi-width_False,ProximalPhalanxOutlineCorrect,0.9803150057273768
sfa_equi-depth_True,ProximalPhalanxOutlineCorrect,0.9798396334478808
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9797422680412371
isax,ProximalPhalanxTW,0.9374024390243902
sfa_equi-width_True,ProximalPhalanxTW,0.9792804878048781
sfa_equi-width_False,ProximalPhalanxTW,0.9791829268292683
sfa_equi-depth_True,ProximalPhalanxTW,0.9774878048780489
sfa_equi-depth_False,ProximalPhalanxTW,0.9771829268292683
isax,RefrigerationDevices,0.008462222222222222
sfa_equi-width_True,RefrigerationDevices,0.02592
sfa_equi-width_False,RefrigerationDevices,0.022620444444444443
sfa_equi-depth_True,RefrigerationDevices,0.018872888888888887
sfa_equi-depth_False,RefrigerationDevices,0.017699555555555555
isax,Rock,0.895
sfa_equi-width_True,Rock,0.905
sfa_equi-width_False,Rock,0.908
sfa_equi-depth_True,Rock,0.891
sfa_equi-depth_False,Rock,0.9
isax,ScreenType,0.7837013333333334
sfa_equi-width_True,ScreenType,0.8422186666666667
sfa_equi-width_False,ScreenType,0.8422186666666667
sfa_equi-depth_True,ScreenType,0.8416
sfa_equi-depth_False,ScreenType,0.8416
isax,SemgHandGenderCh2,0.00618888888888889
sfa_equi-width_True,SemgHandGenderCh2,0.011122222222222223
sfa_equi-width_False,SemgHandGenderCh2,0.007166666666666667
sfa_equi-depth_True,SemgHandGenderCh2,0.011022222222222223
sfa_equi-depth_False,SemgHandGenderCh2,0.00715
isax,SemgHandMovementCh2,0.00802962962962963
sfa_equi-width_True,SemgHandMovementCh2,0.01368888888888889
sfa_equi-width_False,SemgHandMovementCh2,0.009140740740740741
sfa_equi-depth_True,SemgHandMovementCh2,0.013634567901234568
sfa_equi-depth_False,SemgHandMovementCh2,0.00908641975308642
isax,SemgHandSubjectCh2,0.007980246913580248
sfa_equi-width_True,SemgHandSubjectCh2,0.013807407407407407
sfa_equi-width_False,SemgHandSubjectCh2,0.009081481481481482
sfa_equi-depth_True,SemgHandSubjectCh2,0.013669135802469135
sfa_equi-depth_False,SemgHandSubjectCh2,0.009022222222222223
isax,ShakeGestureWiimoteZ,0.6424000000000001
sfa_equi-width_True,ShakeGestureWiimoteZ,0.7176
sfa_equi-width_False,ShakeGestureWiimoteZ,0.658
sfa_equi-depth_True,ShakeGestureWiimoteZ,0.6980000000000001
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.6432
isax,ShapeletSim,0.0
sfa_equi-width_True,ShapeletSim,0.0
sfa_equi-width_False,ShapeletSim,0.0
sfa_equi-depth_True,ShapeletSim,0.0
sfa_equi-depth_False,ShapeletSim,0.0
isax,ShapesAll,0.9898361111111111
sfa_equi-width_True,ShapesAll,0.9951305555555556
sfa_equi-width_False,ShapesAll,0.9951305555555556
sfa_equi-depth_True,ShapesAll,0.9954194444444445
sfa_equi-depth_False,ShapesAll,0.9954194444444445
isax,SmallKitchenAppliances,0.009329777777777777
sfa_equi-width_True,SmallKitchenAppliances,0.012032
sfa_equi-width_False,SmallKitchenAppliances,0.011136
sfa_equi-depth_True,SmallKitchenAppliances,0.011491555555555555
sfa_equi-depth_False,SmallKitchenAppliances,0.010524444444444444
isax,SonyAIBORobotSurface1,0.5410149750415973
sfa_equi-width_True,SonyAIBORobotSurface1,0.6692179700499168
sfa_equi-width_False,SonyAIBORobotSurface1,0.6705490848585691
sfa_equi-depth_True,SonyAIBORobotSurface1,0.6263727121464226
sfa_equi-depth_False,SonyAIBORobotSurface1,0.6198003327787022
isax,SonyAIBORobotSurface2,0.578096459523532
sfa_equi-width_True,SonyAIBORobotSurface2,0.795383001049318
sfa_equi-width_False,SonyAIBORobotSurface2,0.6745559830554585
sfa_equi-depth_True,SonyAIBORobotSurface2,0.7658077804982317
sfa_equi-depth_False,SonyAIBORobotSurface2,0.64020053631806
isax,StarLightCurves,0.9831694997571636
sfa_equi-width_True,StarLightCurves,0.9914955075279261
sfa_equi-width_False,StarLightCurves,0.9918107090820787
sfa_equi-depth_True,StarLightCurves,0.99230403108305
sfa_equi-depth_False,StarLightCurves,0.9926151044196212
isax,Strawberry,0.9818306071160883
sfa_equi-width_True,Strawberry,0.9936510735858206
sfa_equi-width_False,Strawberry,0.993276310568317
sfa_equi-depth_True,Strawberry,0.9943741457607689
sfa_equi-depth_False,Strawberry,0.9938715224196463
isax,SwedishLeaf,0.9405823999999999
sfa_equi-width_True,SwedishLeaf,0.9544895999999999
sfa_equi-width_False,SwedishLeaf,0.9552799999999999
sfa_equi-depth_True,SwedishLeaf,0.956352
sfa_equi-depth_False,SwedishLeaf,0.9571936
isax,Symbols,0.9191557788944724
sfa_equi-width_True,Symbols,0.939497487437186
sfa_equi-width_False,Symbols,0.9429547738693468
