Method,Dataset,TLB
SAX-TD,ArrowHead,0.3464641746625771
SAX-TD,Beef,0.3846555276007031
SAX-TD,BeetleFly,0.38980248092144326
SAX-TD,BirdChicken,0.5180919134172531
SAX-TD,BME,0.5479796345941385
SAX-TD,Car,0.3966185396652531
SAX-TD,CBF,0.49572171568744877
SAX-TD,Chinatown,0.4463749319846544
SAX-TD,ChlorineConcentration,0.2699940597920605
SAX-TD,CinCECGTorso,0.28858687528839416
SAX-TD,Coffee,0.06360708507844824
SAX-TD,Computers,0.38631034916451296
SAX-TD,CricketX,0.44493373658920404
SAX-TD,CricketY,0.45613748604059573
SAX-TD,CricketZ,0.4443238529686502
SAX-TD,Crop,0.5399083094334989
SAX-TD,DiatomSizeReduction,0.20962575680687368
SAX-TD,DistalPhalanxOutlineAgeGroup,0.34067030547118515
SAX-TD,DistalPhalanxOutlineCorrect,0.37319137492802706
SAX-TD,DistalPhalanxTW,0.33748959157701464
SAX-TD,DodgerLoopDay,0.33037792601846555
SAX-TD,DodgerLoopGame,0.326609835133216
SAX-TD,DodgerLoopWeekend,0.3406330035906456
SAX-TD,Earthquakes,0.1450908695119645
SAX-TD,ECG200,0.4916391134334925
SAX-TD,ECG5000,0.3958155685912471
SAX-TD,ECGFiveDays,0.2876453926779673
SAX-TD,EOGHorizontalSignal,0.48331957026775496
SAX-TD,EOGVerticalSignal,0.46091463291948503
SAX-TD,EthanolLevel,0.06567260265816624
SAX-TD,FaceAll,0.3492852844014551
SAX-TD,FaceFour,0.19946952592854497
SAX-TD,FacesUCR,0.2769872340289984
SAX-TD,FiftyWords,0.501391369365853
SAX-TD,Fish,0.31384778819549747
SAX-TD,FordA,0.11200696005195539
SAX-TD,FordB,0.10507423015697392
SAX-TD,FreezerRegularTrain,0.4322084346083946
SAX-TD,FreezerSmallTrain,0.4232254719661183
SAX-TD,Fungi,0.41806057038419797
SAX-TD,GestureMidAirD1,0.5313221575092467
