Method,Dataset,TLB
SAX-TD,ASTRO,0.27350657747291984
SAX-TD,BIGANN,0.1783970676437782
SAX-TD,SALD,0.5190284694286188
SAX-TD,SIFT1B,0.3722809965054077
SAX-TD,DEPP1B,0.3597901638382067
SAX-TD,SCEDC,0.23766952109616157
SAX-TD,ETHZ,0.4918055409398589
SAX-TD,ISC_EHB_DepthPhases,0.6078336218072181
SAX-TD,LenDB,0.5274666318708543
SAX-TD,Iquique,0.41559864911751454
SAX-TD,NEIC,0.4988692126894628
SAX-TD,OBS,0.5650406400539683
SAX-TD,OBST2024,0.23686861442929488
SAX-TD,PNW,0.3855097121502052
SAX-TD,Meier2019JGR,0.5070334806156556
SAX-TD,STEAD,0.31060412775067886
SAX-TD,TXED,0.2593143741562864
