Method,Dataset,TLB
ASAX,Chinatown,0.7710671834912152
ASAX,ArrowHead,0.386100526912959
ASAX,Beef,0.4758807371647931
ASAX,BeetleFly,0.37679960268453294
ASAX,BirdChicken,0.4786894242588248
ASAX,Car,0.49167997777525946
ASAX,CBF,0.5857099445807331
ASAX,Coffee,0.3860361789441858
ASAX,DiatomSizeReduction,0.4239236170356391
ASAX,DistalPhalanxOutlineAgeGroup,0.6236455292033933
ASAX,DistalPhalanxOutlineCorrect,0.6531017366599654
ASAX,DistalPhalanxTW,0.6279110188092011
ASAX,ECG200,0.7874238381367075
ASAX,ECGFiveDays,0.22293072624623936
ASAX,FaceAll,0.5435483515415734
ASAX,FaceFour,0.2543472957336235
ASAX,FacesUCR,0.29595028947576985
ASAX,GunPoint,0.5078746745360635
ASAX,ItalyPowerDemand,0.7946821016495949
ASAX,MiddlePhalanxOutlineAgeGroup,0.6261142258894331
ASAX,MiddlePhalanxOutlineCorrect,0.6213084603108021
ASAX,MiddlePhalanxTW,0.633802507528039
ASAX,OliveOil,0.31467531350507616
ASAX,Plane,0.44334118488952706
ASAX,ProximalPhalanxOutlineAgeGroup,0.613880314566484
ASAX,ProximalPhalanxOutlineCorrect,0.6356407211699644
ASAX,ProximalPhalanxTW,0.6108875410423434
ASAX,SonyAIBORobotSurface1,0.5863343671540999
ASAX,SonyAIBORobotSurface2,0.6109889604160587
ASAX,SyntheticControl,0.7100003731045339
ASAX,TwoLeadECG,0.7463344347275978
ASAX,Wine,0.23549012447339254
