Method,Dataset,TLB
SAX-TD,ArrowHead,0.0
SAX-TD,Beef,0.0
SAX-TD,BeetleFly,0.0
SAX-TD,BirdChicken,0.0
SAX-TD,BME,0.0
SAX-TD,Car,0.0
SAX-TD,CBF,0.0
SAX-TD,Chinatown,0.0
SAX-TD,ChlorineConcentration,0.0
SAX-TD,CinCECGTorso,0.0
SAX-TD,Coffee,0.0
SAX-TD,Computers,0.0
SAX-TD,CricketX,0.0
SAX-TD,CricketY,0.0
SAX-TD,CricketZ,0.0
SAX-TD,Crop,0.0
SAX-TD,DiatomSizeReduction,0.0
SAX-TD,DistalPhalanxOutlineAgeGroup,0.0
SAX-TD,DistalPhalanxOutlineCorrect,0.0
SAX-TD,DistalPhalanxTW,0.0
SAX-TD,DodgerLoopDay,0.0
SAX-TD,DodgerLoopGame,0.0
SAX-TD,DodgerLoopWeekend,0.0
SAX-TD,Earthquakes,0.0
SAX-TD,ECG200,0.0
SAX-TD,ECG5000,0.0
SAX-TD,ECGFiveDays,0.0
SAX-TD,EOGHorizontalSignal,0.0
SAX-TD,EOGVerticalSignal,0.0
SAX-TD,EthanolLevel,0.0
SAX-TD,FaceAll,0.0
SAX-TD,FaceFour,0.0
SAX-TD,FacesUCR,0.0
SAX-TD,FiftyWords,0.0
SAX-TD,Fish,0.0
SAX-TD,FordA,0.0
SAX-TD,FordB,0.0
SAX-TD,FreezerRegularTrain,0.0
SAX-TD,FreezerSmallTrain,0.0
SAX-TD,Fungi,0.0
SAX-TD,GestureMidAirD1,0.0
SAX-TD,GestureMidAirD2,0.0
SAX-TD,GestureMidAirD3,0.0
SAX-TD,GesturePebbleZ1,0.0
SAX-TD,GesturePebbleZ2,0.0
SAX-TD,GunPoint,0.0
SAX-TD,GunPointAgeSpan,0.0
SAX-TD,GunPointMaleVersusFemale,0.0
SAX-TD,GunPointOldVersusYoung,0.0
SAX-TD,Ham,0.0
SAX-TD,HandOutlines,0.0
SAX-TD,Haptics,0.0
SAX-TD,Herring,0.0
SAX-TD,HouseTwenty,0.0
SAX-TD,InlineSkate,0.0
SAX-TD,InsectEPGRegularTrain,0.0
SAX-TD,InsectEPGSmallTrain,0.0
SAX-TD,InsectWingbeatSound,0.0
SAX-TD,ItalyPowerDemand,0.0
SAX-TD,LargeKitchenAppliances,0.0
SAX-TD,Lightning2,0.0
SAX-TD,Lightning7,0.0
SAX-TD,Mallat,0.0
SAX-TD,Meat,0.0
SAX-TD,MedicalImages,0.0
SAX-TD,MiddlePhalanxOutlineAgeGroup,0.0
SAX-TD,MiddlePhalanxOutlineCorrect,0.0
SAX-TD,MiddlePhalanxTW,0.0
SAX-TD,MixedShapesRegularTrain,0.0
SAX-TD,MixedShapesSmallTrain,0.0
SAX-TD,MoteStrain,0.0
SAX-TD,NonInvasiveFetalECGThorax1,0.0
SAX-TD,NonInvasiveFetalECGThorax2,0.0
SAX-TD,OliveOil,0.0
SAX-TD,OSULeaf,0.0
SAX-TD,PhalangesOutlinesCorrect,0.0
SAX-TD,Phoneme,0.0
SAX-TD,PickupGestureWiimoteZ,0.0
SAX-TD,PigAirwayPressure,0.0
SAX-TD,PigArtPressure,0.0
SAX-TD,PigCVP,0.0
SAX-TD,PLAID,0.0
SAX-TD,Plane,0.0
SAX-TD,PowerCons,0.0
SAX-TD,ProximalPhalanxOutlineAgeGroup,0.0
SAX-TD,ProximalPhalanxOutlineCorrect,0.0
SAX-TD,ProximalPhalanxTW,0.0
SAX-TD,RefrigerationDevices,0.0
SAX-TD,Rock,0.0
SAX-TD,ScreenType,0.0
SAX-TD,SemgHandGenderCh2,0.0
SAX-TD,SemgHandMovementCh2,0.0
SAX-TD,SemgHandSubjectCh2,0.0
SAX-TD,ShakeGestureWiimoteZ,0.0
SAX-TD,ShapeletSim,0.0
SAX-TD,ShapesAll,0.0
SAX-TD,SmallKitchenAppliances,0.0
SAX-TD,SonyAIBORobotSurface1,0.0
SAX-TD,SonyAIBORobotSurface2,0.0
SAX-TD,StarLightCurves,0.0
SAX-TD,Strawberry,0.0
SAX-TD,SwedishLeaf,0.0
SAX-TD,Symbols,0.0
SAX-TD,SyntheticControl,0.0
SAX-TD,ToeSegmentation1,0.0
SAX-TD,ToeSegmentation2,0.0
SAX-TD,Trace,0.0
SAX-TD,TwoLeadECG,0.0
SAX-TD,TwoPatterns,0.0
SAX-TD,UMD,0.0
SAX-TD,UWaveGestureLibraryAll,0.0
SAX-TD,UWaveGestureLibraryX,0.0
SAX-TD,UWaveGestureLibraryY,0.0
SAX-TD,Wafer,0.0
SAX-TD,Wine,0.0
SAX-TD,WordSynonyms,0.0
SAX-TD,Worms,0.0
SAX-TD,WormsTwoClass,0.0
SAX-TD,Yoga,0.0
