Method,Dataset,TLB
SAX-TD,ASTRO,0.25203765791924143
SAX-TD,BIGANN,0.17342173969516445
SAX-TD,SALD,0.48943459952354174
SAX-TD,SIFT1B,0.3277555003052089
SAX-TD,DEPP1B,0.3263857069574015
SAX-TD,SCEDC,0.20451572305071797
SAX-TD,ETHZ,0.4611045475939828
SAX-TD,ISC_EHB_DepthPhases,0.5747435957934246
SAX-TD,LenDB,0.49690797551520294
SAX-TD,Iquique,0.39220518899187734
SAX-TD,NEIC,0.47357732808700315
SAX-TD,OBS,0.5321192425887147
SAX-TD,OBST2024,0.19474973828677122
SAX-TD,PNW,0.3569337549920958
SAX-TD,Meier2019JGR,0.4798012795712198
SAX-TD,STEAD,0.2846286042424786
SAX-TD,TXED,0.2256217304162192
