Method,Dataset,TLB
ASAX,ASTRO,0.25837173336363
ASAX,BIGANN,0.028684315997772127
ASAX,SALD,0.6494782617418894
ASAX,SIFT1B,0.3341776520531474
ASAX,DEPP1B,0.36535728468217604
ASAX,SCEDC,0.32395969103373107
ASAX,ETHZ,0.6438836414405665
ASAX,ISC_EHB_DepthPhases,0.8494955829985419
ASAX,LenDB,0.5723953488438095
ASAX,Iquique,0.5567159777104375
ASAX,NEIC,0.679296127804212
ASAX,OBS,0.7801746158719791
ASAX,OBST2024,0.2716552599800862
ASAX,PNW,0.4811119545733738
ASAX,Meier2019JGR,0.6174576949299616
ASAX,STEAD,0.3915117911505692
ASAX,TXED,0.32095958443460226
