Method,Dataset,TLB
isax,ArrowHead,0.8534536376236532
sfa_equi-width_True_True_0.3,ArrowHead,0.9638969359252973
sfa_equi-width_True_True_0.4,ArrowHead,0.9634079217942358
sfa_equi-width_True_True_0.5,ArrowHead,0.9634079217942358
sfa_equi-width_True_True_0.6,ArrowHead,0.9636342196665076
isax,Beef,0.8542523034845806
sfa_equi-width_True_True_0.3,Beef,0.9252037362030775
sfa_equi-width_True_True_0.4,Beef,0.9254024873265735
sfa_equi-width_True_True_0.5,Beef,0.9254024873265735
sfa_equi-width_True_True_0.6,Beef,0.9255817860183031
isax,BeetleFly,0.7785268484437158
sfa_equi-width_True_True_0.3,BeetleFly,0.8703707602421148
sfa_equi-width_True_True_0.4,BeetleFly,0.8703707602421148
sfa_equi-width_True_True_0.5,BeetleFly,0.8703671844444465
sfa_equi-width_True_True_0.6,BeetleFly,0.8703671844444465
isax,BirdChicken,0.9211933141879819
sfa_equi-width_True_True_0.3,BirdChicken,0.9835315725040696
sfa_equi-width_True_True_0.4,BirdChicken,0.9833586544024482
sfa_equi-width_True_True_0.5,BirdChicken,0.9834468755756822
sfa_equi-width_True_True_0.6,BirdChicken,0.9834275800369311
isax,BME,0.8936434192540275
sfa_equi-width_True_True_0.3,BME,0.9408250633316344
sfa_equi-width_True_True_0.4,BME,0.9410185485065679
sfa_equi-width_True_True_0.5,BME,0.9410185485065679
sfa_equi-width_True_True_0.6,BME,0.9409497098395281
isax,Car,0.8895056907997229
sfa_equi-width_True_True_0.3,Car,0.9558164986169867
sfa_equi-width_True_True_0.4,Car,0.9550939686096943
sfa_equi-width_True_True_0.5,Car,0.9551181281918736
sfa_equi-width_True_True_0.6,Car,0.9551085510661955
isax,CBF,0.7500827242093678
sfa_equi-width_True_True_0.3,CBF,0.7904448303352856
sfa_equi-width_True_True_0.4,CBF,0.7902061558301141
sfa_equi-width_True_True_0.5,CBF,0.7902336147928019
sfa_equi-width_True_True_0.6,CBF,0.7902189457031699
isax,Chinatown,0.9363282831547559
sfa_equi-width_True_True_0.3,Chinatown,0.9528874404005387
sfa_equi-width_True_True_0.4,Chinatown,0.9524242866298542
sfa_equi-width_True_True_0.5,Chinatown,0.9524036885901851
sfa_equi-width_True_True_0.6,Chinatown,0.9524036885901851
isax,ChlorineConcentration,0.4657050302538058
sfa_equi-width_True_True_0.3,ChlorineConcentration,0.6402970526229597
sfa_equi-width_True_True_0.4,ChlorineConcentration,0.6404519613761933
sfa_equi-width_True_True_0.5,ChlorineConcentration,0.6407044560806849
sfa_equi-width_True_True_0.6,ChlorineConcentration,0.6407294030328835
isax,CinCECGTorso,0.6013497202514179
sfa_equi-width_True_True_0.3,CinCECGTorso,0.6530026968750172
sfa_equi-width_True_True_0.4,CinCECGTorso,0.6528500918127846
sfa_equi-width_True_True_0.5,CinCECGTorso,0.6528843372846195
sfa_equi-width_True_True_0.6,CinCECGTorso,0.6528843372846195
isax,Coffee,0.7214979862448928
sfa_equi-width_True_True_0.3,Coffee,0.8087678021054039
sfa_equi-width_True_True_0.4,Coffee,0.8087349151691985
sfa_equi-width_True_True_0.5,Coffee,0.8087563371426558
sfa_equi-width_True_True_0.6,Coffee,0.8086613163016318
isax,Computers,0.6889715173362606
sfa_equi-width_True_True_0.3,Computers,0.7450432371795196
sfa_equi-width_True_True_0.4,Computers,0.7451667592350552
sfa_equi-width_True_True_0.5,Computers,0.745088502119763
sfa_equi-width_True_True_0.6,Computers,0.7450325191446292
isax,CricketX,0.7634100209417547
sfa_equi-width_True_True_0.3,CricketX,0.8220320636057395
sfa_equi-width_True_True_0.4,CricketX,0.8220371309549306
