Method,Dataset,TLB
ASAX,ArrowHead,0.0
ASAX,Beef,0.0
ASAX,BeetleFly,0.0
ASAX,BirdChicken,0.0
ASAX,BME,0.0
ASAX,Car,0.0
ASAX,CBF,0.0
ASAX,Chinatown,0.0
ASAX,ChlorineConcentration,0.0
ASAX,CinCECGTorso,0.0
ASAX,Coffee,0.0
ASAX,Computers,0.0
ASAX,CricketX,0.0
ASAX,CricketY,0.0
ASAX,CricketZ,0.0
ASAX,Crop,0.0
ASAX,DiatomSizeReduction,0.0
ASAX,DistalPhalanxOutlineAgeGroup,0.0
ASAX,DistalPhalanxOutlineCorrect,0.0
ASAX,DistalPhalanxTW,0.0
ASAX,DodgerLoopDay,0.0
ASAX,DodgerLoopGame,0.0
ASAX,DodgerLoopWeekend,0.0
ASAX,Earthquakes,0.0
ASAX,ECG200,0.0
ASAX,ECG5000,0.0
ASAX,ECGFiveDays,0.0
ASAX,EOGHorizontalSignal,0.0
ASAX,EOGVerticalSignal,0.0
ASAX,EthanolLevel,0.0
ASAX,FaceAll,0.0
ASAX,FaceFour,0.0
ASAX,FacesUCR,0.0
ASAX,FiftyWords,0.0
ASAX,Fish,0.0
ASAX,FordA,0.0
ASAX,FordB,0.0
ASAX,FreezerRegularTrain,0.0
ASAX,FreezerSmallTrain,0.0
ASAX,Fungi,0.0
ASAX,GestureMidAirD1,0.0
ASAX,GestureMidAirD2,0.0
ASAX,GestureMidAirD3,0.0
ASAX,GesturePebbleZ1,0.0
ASAX,GesturePebbleZ2,0.0
ASAX,GunPoint,0.0
ASAX,GunPointAgeSpan,0.0
ASAX,GunPointMaleVersusFemale,0.0
ASAX,GunPointOldVersusYoung,0.0
ASAX,Ham,0.0
ASAX,HandOutlines,0.0
ASAX,Haptics,0.0
ASAX,Herring,0.0
ASAX,HouseTwenty,0.0
ASAX,InlineSkate,0.0
ASAX,InsectEPGRegularTrain,0.0
ASAX,InsectEPGSmallTrain,0.0
ASAX,InsectWingbeatSound,0.0
ASAX,ItalyPowerDemand,0.0
ASAX,LargeKitchenAppliances,0.0
ASAX,Lightning2,0.0
ASAX,Lightning7,0.0
ASAX,Mallat,0.0
ASAX,Meat,0.0
ASAX,MedicalImages,0.0
ASAX,MiddlePhalanxOutlineAgeGroup,0.0
ASAX,MiddlePhalanxOutlineCorrect,0.0
ASAX,MiddlePhalanxTW,0.0
ASAX,MixedShapesRegularTrain,0.0
ASAX,MixedShapesSmallTrain,0.0
ASAX,MoteStrain,0.0
ASAX,NonInvasiveFetalECGThorax1,0.0
ASAX,NonInvasiveFetalECGThorax2,0.0
ASAX,OliveOil,0.0
ASAX,OSULeaf,0.0
ASAX,PhalangesOutlinesCorrect,0.0
ASAX,Phoneme,0.0
ASAX,PickupGestureWiimoteZ,0.0
ASAX,PigAirwayPressure,0.0
ASAX,PigArtPressure,0.0
ASAX,PigCVP,0.0
ASAX,PLAID,0.0
ASAX,Plane,0.0
ASAX,PowerCons,0.0
ASAX,ProximalPhalanxOutlineAgeGroup,0.0
ASAX,ProximalPhalanxOutlineCorrect,0.0
ASAX,ProximalPhalanxTW,0.0
ASAX,RefrigerationDevices,0.0
ASAX,Rock,0.0
ASAX,ScreenType,0.0
ASAX,SemgHandGenderCh2,0.0
ASAX,SemgHandMovementCh2,0.0
ASAX,SemgHandSubjectCh2,0.0
ASAX,ShakeGestureWiimoteZ,0.0
ASAX,ShapeletSim,0.0
ASAX,ShapesAll,0.0
ASAX,SmallKitchenAppliances,0.0
ASAX,SonyAIBORobotSurface1,0.0
ASAX,SonyAIBORobotSurface2,0.0
ASAX,StarLightCurves,0.0
ASAX,Strawberry,0.0
ASAX,SwedishLeaf,0.0
ASAX,Symbols,0.0
ASAX,SyntheticControl,0.0
ASAX,ToeSegmentation1,0.0
ASAX,ToeSegmentation2,0.0
ASAX,Trace,0.0
ASAX,TwoLeadECG,0.0
ASAX,TwoPatterns,0.0
ASAX,UMD,0.0
ASAX,UWaveGestureLibraryAll,0.0
ASAX,UWaveGestureLibraryX,0.0
ASAX,UWaveGestureLibraryY,0.0
ASAX,Wafer,0.0
ASAX,Wine,0.0
ASAX,WordSynonyms,0.0
ASAX,Worms,0.0
ASAX,WormsTwoClass,0.0
ASAX,Yoga,0.0
