Method,Dataset,TLB
SAX-TD,ArrowHead,0.49638470923591244
SAX-TD,Beef,0.5317375765361155
SAX-TD,BeetleFly,0.4257019660617144
SAX-TD,BirdChicken,0.5804010616825427
SAX-TD,BME,0.6035772757364771
SAX-TD,Car,0.5418964673956667
SAX-TD,CBF,0.5527130897570253
SAX-TD,Chinatown,0.6601515723373635
SAX-TD,ChlorineConcentration,0.44260973961588296
SAX-TD,CinCECGTorso,0.32279539717552624
SAX-TD,Coffee,0.34926402443288845
SAX-TD,Computers,0.4259436746615111
SAX-TD,CricketX,0.4851461778038853
SAX-TD,CricketY,0.49751789587790396
SAX-TD,CricketZ,0.4853935774285654
SAX-TD,Crop,0.5908956313275805
SAX-TD,DiatomSizeReduction,0.514020362340484
SAX-TD,DistalPhalanxOutlineAgeGroup,0.581100717097025
SAX-TD,DistalPhalanxOutlineCorrect,0.5912329555574439
SAX-TD,DistalPhalanxTW,0.5812385884944722
SAX-TD,DodgerLoopDay,0.3997374319923109
SAX-TD,DodgerLoopGame,0.3976625308334736
SAX-TD,DodgerLoopWeekend,0.41034184556358355
SAX-TD,Earthquakes,0.1932206153448855
SAX-TD,ECG200,0.579538969007501
SAX-TD,ECG5000,0.47413410115332755
SAX-TD,ECGFiveDays,0.3803544296597538
SAX-TD,EOGHorizontalSignal,0.5397753086044118
SAX-TD,EOGVerticalSignal,0.5159452152001025
SAX-TD,EthanolLevel,0.27142174274166764
SAX-TD,FaceAll,0.41198779461924667
SAX-TD,FaceFour,0.25927028177739037
SAX-TD,FacesUCR,0.3409955818400166
SAX-TD,FiftyWords,0.550131326869549
SAX-TD,Fish,0.4841537499202308
SAX-TD,FordA,0.1787964186231637
SAX-TD,FordB,0.17622379340057498
SAX-TD,FreezerRegularTrain,0.5189634773952985
SAX-TD,FreezerSmallTrain,0.5130491301393132
SAX-TD,Fungi,0.48060045568182763
SAX-TD,GestureMidAirD1,0.5966887644126273
SAX-TD,GestureMidAirD2,0.5882905922372113
SAX-TD,GestureMidAirD3,0.6249334540437214
SAX-TD,GesturePebbleZ1,0.41965638852910747
SAX-TD,GesturePebbleZ2,0.41672697504691464
SAX-TD,GunPoint,0.6208375315229697
SAX-TD,GunPointAgeSpan,0.6371354862187864
SAX-TD,GunPointMaleVersusFemale,0.6381219358187686
SAX-TD,GunPointOldVersusYoung,0.6378290046654728
SAX-TD,Ham,0.42119332447445834
SAX-TD,HandOutlines,0.3176082408167295
SAX-TD,Haptics,0.46129336692178174
SAX-TD,Herring,0.4527557393179844
SAX-TD,HouseTwenty,0.39142089855933065
SAX-TD,InlineSkate,0.5607212795631576
SAX-TD,InsectEPGRegularTrain,0.5710088233819545
SAX-TD,InsectEPGSmallTrain,0.573675969140987
SAX-TD,InsectWingbeatSound,0.44478055049315873
SAX-TD,ItalyPowerDemand,0.6740791365040868
SAX-TD,LargeKitchenAppliances,0.29812370916389663
