Method,Dataset,TLB
ASAX,ASTRO,0.19646604440805351
ASAX,BIGANN,0.011837821158045372
ASAX,SALD,0.40195197945605077
ASAX,SIFT1B,0.21020812232645678
ASAX,DEPP1B,0.2393090908667228
ASAX,SCEDC,0.24733324651815605
ASAX,ETHZ,0.4344447960392688
ASAX,ISC_EHB_DepthPhases,0.5946598655168001
ASAX,LenDB,0.44591226740012074
ASAX,Iquique,0.35150792648687185
ASAX,NEIC,0.46165225819161154
ASAX,OBS,0.5332657052650286
ASAX,OBST2024,0.17959740097707597
ASAX,PNW,0.3794846880124871
ASAX,Meier2019JGR,0.3651431729748866
ASAX,STEAD,0.2638804806008212
ASAX,TXED,0.22026452205123914
