Method,Dataset,TLB
SPARTAN_wo_DAA,ArrowHead,0.8005897049489702
SPARTAN_DAA,ArrowHead,0.8012591926414401
SPARTAN_wo_DAA,Beef,0.837880108442702
SPARTAN_DAA,Beef,0.8380658736805832
SPARTAN_wo_DAA,BeetleFly,0.7645796394898079
SPARTAN_DAA,BeetleFly,0.7645796394898079
SPARTAN_wo_DAA,BirdChicken,0.7969568106313639
SPARTAN_DAA,BirdChicken,0.7974757827682327
SPARTAN_wo_DAA,BME,0.888490942541786
SPARTAN_DAA,BME,0.8888046498790233
SPARTAN_wo_DAA,Car,0.8743388550288971
SPARTAN_DAA,Car,0.8752663083339861
SPARTAN_wo_DAA,CBF,0.7383117835010429
SPARTAN_DAA,CBF,0.7383117835010429
SPARTAN_wo_DAA,Chinatown,0.802052470217437
SPARTAN_DAA,Chinatown,0.8025055561241872
SPARTAN_wo_DAA,ChlorineConcentration,0.9469272884056807
SPARTAN_DAA,ChlorineConcentration,0.9482788604381195
SPARTAN_wo_DAA,CinCECGTorso,0.8526175946711715
SPARTAN_DAA,CinCECGTorso,0.8539675415337651
SPARTAN_wo_DAA,Coffee,0.7851798675364133
SPARTAN_DAA,Coffee,0.7851798675364133
SPARTAN_wo_DAA,Computers,0.754844004486844
SPARTAN_DAA,Computers,0.7560976017483647
SPARTAN_wo_DAA,CricketX,0.8453805104829075
SPARTAN_DAA,CricketX,0.8469914113679148
SPARTAN_wo_DAA,CricketY,0.8730960036750077
SPARTAN_DAA,CricketY,0.8749164662128837
SPARTAN_wo_DAA,CricketZ,0.8442483028596327
SPARTAN_DAA,CricketZ,0.8460809024207526
SPARTAN_wo_DAA,Crop,0.9427867256016624
SPARTAN_DAA,Crop,0.9452190474658181
SPARTAN_wo_DAA,DiatomSizeReduction,0.7031017097915249
SPARTAN_DAA,DiatomSizeReduction,0.7031017097915249
SPARTAN_wo_DAA,DistalPhalanxOutlineAgeGroup,0.9381866455190185
SPARTAN_DAA,DistalPhalanxOutlineAgeGroup,0.9401725535964999
SPARTAN_wo_DAA,DistalPhalanxOutlineCorrect,0.9342881464938939
SPARTAN_DAA,DistalPhalanxOutlineCorrect,0.937926039216709
SPARTAN_wo_DAA,DistalPhalanxTW,0.9333454805506977
SPARTAN_DAA,DistalPhalanxTW,0.9353344886801739
SPARTAN_wo_DAA,DodgerLoopDay,0.6293853868599784
SPARTAN_DAA,DodgerLoopDay,0.630229839586594
SPARTAN_wo_DAA,DodgerLoopGame,0.6333940062682009
SPARTAN_DAA,DodgerLoopGame,0.6333940062682009
SPARTAN_wo_DAA,DodgerLoopWeekend,0.6311722921748665
SPARTAN_DAA,DodgerLoopWeekend,0.6311722921748665
SPARTAN_wo_DAA,Earthquakes,0.2806155338133563
SPARTAN_DAA,Earthquakes,0.2800840089794619
SPARTAN_wo_DAA,ECG200,0.8954044176126572
SPARTAN_DAA,ECG200,0.8961284647102322
