Method,Dataset,TLB
ASAX,ASTRO,0.3440156993425817
ASAX,BIGANN,0.0315906279794581
ASAX,SALD,0.6691297905158394
ASAX,SIFT1B,0.3455188670524603
ASAX,DEPP1B,0.38423286129220297
ASAX,SCEDC,0.3472327976360123
ASAX,ETHZ,0.6802171800886698
ASAX,ISC_EHB_DepthPhases,0.8796446488356808
ASAX,LenDB,0.6516933445187465
ASAX,Iquique,0.5273112719988825
ASAX,NEIC,0.7056599875000787
ASAX,OBS,0.8069254019058884
ASAX,OBST2024,0.27596722724292433
ASAX,PNW,0.5006756072584393
ASAX,Meier2019JGR,0.6990063306187303
ASAX,STEAD,0.42785935034313943
ASAX,TXED,0.32839770314867833
