Method,Dataset,TLB
SAX-TD,ASTRO,0.28380986982131146
SAX-TD,BIGANN,0.1827527653334516
SAX-TD,SALD,0.5319817986754068
SAX-TD,SIFT1B,0.39375723411759445
SAX-TD,DEPP1B,0.37524082287106675
SAX-TD,SCEDC,0.2540363345406492
SAX-TD,ETHZ,0.5092471048866992
SAX-TD,ISC_EHB_DepthPhases,0.6275080097439127
SAX-TD,LenDB,0.5430222965346811
SAX-TD,Iquique,0.42850663220064633
SAX-TD,NEIC,0.5123767211236012
SAX-TD,OBS,0.5825540657373914
SAX-TD,OBST2024,0.2575383309098409
SAX-TD,PNW,0.4005637157313931
SAX-TD,Meier2019JGR,0.5220379588539836
SAX-TD,STEAD,0.3235837649804691
SAX-TD,TXED,0.2760012885568092
