Method,Dataset,TLB
isax,ArrowHead,0.5397121352841685
sfa_equi-width_True,ArrowHead,0.7572227981673649
sfa_equi-width_False,ArrowHead,0.743265480917407
sfa_equi-depth_True,ArrowHead,0.7699357199210973
sfa_equi-depth_False,ArrowHead,0.7578482299223378
isax,Beef,0.517529915670494
sfa_equi-width_True,Beef,0.6422587696141212
sfa_equi-width_False,Beef,0.6280210688646172
sfa_equi-depth_True,Beef,0.7333689465662148
sfa_equi-depth_False,Beef,0.7228586311962278
isax,BeetleFly,0.6668911138201927
sfa_equi-width_True,BeetleFly,0.7313173726625872
sfa_equi-width_False,BeetleFly,0.7251516732531638
sfa_equi-depth_True,BeetleFly,0.7175198975669796
sfa_equi-depth_False,BeetleFly,0.7132673106481956
isax,BirdChicken,0.7337587537898759
sfa_equi-width_True,BirdChicken,0.8193156766173323
sfa_equi-width_False,BirdChicken,0.8195061754223354
sfa_equi-depth_True,BirdChicken,0.8215214364687106
sfa_equi-depth_False,BirdChicken,0.821660117467877
isax,BME,0.7613687263142547
sfa_equi-width_True,BME,0.7943824773843752
sfa_equi-width_False,BME,0.7960015280820537
sfa_equi-depth_True,BME,0.8141951066412086
sfa_equi-depth_False,BME,0.8154942441250983
isax,Car,0.57371160596333
sfa_equi-width_True,Car,0.7509609082300203
sfa_equi-width_False,Car,0.7509609082300203
sfa_equi-depth_True,Car,0.7787432998760674
sfa_equi-depth_False,Car,0.7787432998760674
isax,CBF,0.605088333799734
sfa_equi-width_True,CBF,0.6766559349755515
sfa_equi-width_False,CBF,0.6773095167138838
sfa_equi-depth_True,CBF,0.675254932297438
sfa_equi-depth_False,CBF,0.6757625505665253
isax,Chinatown,0.529549283334111
sfa_equi-width_True,Chinatown,0.7698842267682702
sfa_equi-width_False,Chinatown,0.7726409977248856
sfa_equi-depth_True,Chinatown,0.7626197492969138
sfa_equi-depth_False,Chinatown,0.7640320578231964
isax,ChlorineConcentration,0.25515624047986196
sfa_equi-width_True,ChlorineConcentration,0.512009686802245
sfa_equi-width_False,ChlorineConcentration,0.43872037077529924
sfa_equi-depth_True,ChlorineConcentration,0.5305819987003666
sfa_equi-depth_False,ChlorineConcentration,0.4603698379849792
isax,CinCECGTorso,0.4829229478736139
sfa_equi-width_True,CinCECGTorso,0.5591989461773808
sfa_equi-width_False,CinCECGTorso,0.5534066268632127
sfa_equi-depth_True,CinCECGTorso,0.5578282987552443
sfa_equi-depth_False,CinCECGTorso,0.5505931958072282
isax,Coffee,0.20474530883329972
sfa_equi-width_True,Coffee,0.663667962453217
sfa_equi-width_False,Coffee,0.6631431650092249
sfa_equi-depth_True,Coffee,0.6729914881749305
sfa_equi-depth_False,Coffee,0.6726638142792555
isax,Computers,0.5482323059307159
sfa_equi-width_True,Computers,0.6094800425108173
sfa_equi-width_False,Computers,0.6094800425108173
sfa_equi-depth_True,Computers,0.6190484057728405
sfa_equi-depth_False,Computers,0.6190484057728405
isax,CricketX,0.6331695070007857
sfa_equi-width_True,CricketX,0.6787171305768857
sfa_equi-width_False,CricketX,0.6787171305768857
sfa_equi-depth_True,CricketX,0.6825621871630713
sfa_equi-depth_False,CricketX,0.6825621871630713
isax,CricketY,0.6462501823281238
sfa_equi-width_True,CricketY,0.7081598321955823
sfa_equi-width_False,CricketY,0.7081598321955823
sfa_equi-depth_True,CricketY,0.707065484127062
sfa_equi-depth_False,CricketY,0.707065484127062
isax,CricketZ,0.6309887689289415
sfa_equi-width_True,CricketZ,0.6782251470755446
sfa_equi-width_False,CricketZ,0.6782251470755446
sfa_equi-depth_True,CricketZ,0.6822705699119516
sfa_equi-depth_False,CricketZ,0.6822705699119516
isax,Crop,0.7418639165668778
sfa_equi-width_True,Crop,0.7445492047774747
sfa_equi-width_False,Crop,0.7416645778950081
sfa_equi-depth_True,Crop,0.7707985856367535
sfa_equi-depth_False,Crop,0.7682200203439581
isax,DiatomSizeReduction,0.3757290916923376
sfa_equi-width_True,DiatomSizeReduction,0.7920949785594631
sfa_equi-width_False,DiatomSizeReduction,0.7863297256558495
sfa_equi-depth_True,DiatomSizeReduction,0.7892329849718392
sfa_equi-depth_False,DiatomSizeReduction,0.783314199000374
isax,DistalPhalanxOutlineAgeGroup,0.44350481926378094
sfa_equi-width_True,DistalPhalanxOutlineAgeGroup,0.6999606146658578
sfa_equi-width_False,DistalPhalanxOutlineAgeGroup,0.6891472669366564
sfa_equi-depth_True,DistalPhalanxOutlineAgeGroup,0.7540743368656068
sfa_equi-depth_False,DistalPhalanxOutlineAgeGroup,0.7445089002710304
isax,DistalPhalanxOutlineCorrect,0.47659788567600475
sfa_equi-width_True,DistalPhalanxOutlineCorrect,0.6419064033509009
sfa_equi-width_False,DistalPhalanxOutlineCorrect,0.6350070943867585
sfa_equi-depth_True,DistalPhalanxOutlineCorrect,0.7506672091101968
sfa_equi-depth_False,DistalPhalanxOutlineCorrect,0.7418062450695914
isax,DistalPhalanxTW,0.43986614777871796
sfa_equi-width_True,DistalPhalanxTW,0.6942574888036827
sfa_equi-width_False,DistalPhalanxTW,0.6840532041920034
sfa_equi-depth_True,DistalPhalanxTW,0.7562698327589066
sfa_equi-depth_False,DistalPhalanxTW,0.7470352713555485
isax,DodgerLoopDay,0.4153529597132135
sfa_equi-width_True,DodgerLoopDay,0.48995482853752254
sfa_equi-width_False,DodgerLoopDay,0.4900162938562068
sfa_equi-depth_True,DodgerLoopDay,0.49588474525694015
sfa_equi-depth_False,DodgerLoopDay,0.49597229796850695
isax,DodgerLoopGame,0.42097862845302364
sfa_equi-width_True,DodgerLoopGame,0.5043485959525367
sfa_equi-width_False,DodgerLoopGame,0.5049378837178068
sfa_equi-depth_True,DodgerLoopGame,0.5015129409948845
sfa_equi-depth_False,DodgerLoopGame,0.5022888885246503
isax,DodgerLoopWeekend,0.43053985250151167
