Method,Dataset,TLB
ASAX,ArrowHead,0.26502751479136827
ASAX,Beef,0.2962996016995703
ASAX,BeetleFly,0.3583571271596997
ASAX,BirdChicken,0.41439924484515195
ASAX,BME,0.5601195832644499
ASAX,Car,0.19047349648538106
ASAX,CBF,0.34074259315258726
ASAX,Chinatown,0.17622223880568927
ASAX,ChlorineConcentration,0.12199822963809719
ASAX,CinCECGTorso,0.22588292266353843
ASAX,Coffee,0.0
ASAX,Computers,0.3284114069356803
ASAX,CricketX,0.43843437300586624
ASAX,CricketY,0.46279128979383194
ASAX,CricketZ,0.4478238359539685
ASAX,Crop,0.5894312539141188
ASAX,DiatomSizeReduction,0.021485133617420736
ASAX,DistalPhalanxOutlineAgeGroup,0.14912341761811806
ASAX,DistalPhalanxOutlineCorrect,0.19414552433378612
ASAX,DistalPhalanxTW,0.15076466147964782
ASAX,DodgerLoopDay,0.2742826454142941
ASAX,DodgerLoopGame,0.21931211313726728
ASAX,DodgerLoopWeekend,0.24119319891053848
ASAX,Earthquakes,0.08995081169513902
ASAX,ECG200,0.45371940804769667
ASAX,ECG5000,0.36371980028398154
ASAX,ECGFiveDays,0.03836115946253711
ASAX,EOGHorizontalSignal,0.5274404883133533
ASAX,EOGVerticalSignal,0.5162929667817913
ASAX,EthanolLevel,0.014977761466493437
ASAX,FaceAll,0.34379045184761775
ASAX,FaceFour,0.20478604559588628
ASAX,FacesUCR,0.1507654775422056
ASAX,FiftyWords,0.49891846228158654
ASAX,Fish,0.16000159721016088
ASAX,FordA,0.19806539660880923
ASAX,FordB,0.19393296061954324
ASAX,FreezerRegularTrain,0.5759325372464206
ASAX,FreezerSmallTrain,0.5347339930348799
ASAX,Fungi,0.32451953464666283
ASAX,GestureMidAirD1,0.521245842508881
ASAX,GestureMidAirD2,0.436562153129844
ASAX,GestureMidAirD3,0.5637040970265508
ASAX,GesturePebbleZ1,0.3832027766859585
ASAX,GesturePebbleZ2,0.3502025788499447
ASAX,GunPoint,0.44451055784993554
ASAX,GunPointAgeSpan,0.5262010323954759
ASAX,GunPointMaleVersusFemale,0.5165239614080489
ASAX,GunPointOldVersusYoung,0.5162272462856836
ASAX,Ham,0.22245433771777418
ASAX,HandOutlines,0.08777679922857884
ASAX,Haptics,0.28921695277609194
ASAX,Herring,0.1308542233546292
ASAX,HouseTwenty,0.39802816391763207
ASAX,InlineSkate,0.47401102661400446
ASAX,InsectEPGRegularTrain,0.5107775487265845
ASAX,InsectEPGSmallTrain,0.41948069655440773
ASAX,InsectWingbeatSound,0.33621196079531085
ASAX,ItalyPowerDemand,0.33031531270314446
ASAX,LargeKitchenAppliances,0.2561710407668999
ASAX,Lightning2,0.320747481815182
ASAX,Lightning7,0.33945254190026636
ASAX,Mallat,0.008908218103722694
ASAX,Meat,0.0
ASAX,MedicalImages,0.4034243553160111
ASAX,MiddlePhalanxOutlineAgeGroup,0.0404886130606666
ASAX,MiddlePhalanxOutlineCorrect,0.028888513353391213
ASAX,MiddlePhalanxTW,0.03750126167318894
ASAX,MixedShapesRegularTrain,0.3942743437577559
ASAX,MixedShapesSmallTrain,0.40790768045958425
ASAX,MoteStrain,0.3864320221242346
ASAX,NonInvasiveFetalECGThorax1,0.13801467425277864
ASAX,NonInvasiveFetalECGThorax2,0.2068151157106608
ASAX,OliveOil,0.0
ASAX,OSULeaf,0.3974191738275781
ASAX,PhalangesOutlinesCorrect,0.11845975123298644
ASAX,Phoneme,0.15931871424243937
ASAX,PickupGestureWiimoteZ,0.3745949412546126
ASAX,PigAirwayPressure,0.5333375005199559
ASAX,PigArtPressure,0.23518667617794528
ASAX,PigCVP,0.3601320565675775
ASAX,PLAID,0.3740111752565249
ASAX,Plane,0.30101790187088256
ASAX,PowerCons,0.41371598971288526
ASAX,ProximalPhalanxOutlineAgeGroup,0.03825402818645293
ASAX,ProximalPhalanxOutlineCorrect,0.04575079956028214
ASAX,ProximalPhalanxTW,0.03680434130557349
ASAX,RefrigerationDevices,0.17977935083082594
ASAX,Rock,0.27165971883853035
ASAX,ScreenType,0.4407708622588277
ASAX,SemgHandGenderCh2,0.08019929312487478
ASAX,SemgHandMovementCh2,0.08497753183394428
ASAX,SemgHandSubjectCh2,0.08802461013503286
ASAX,ShakeGestureWiimoteZ,0.31765252569264657
ASAX,ShapeletSim,0.09903064477761006
ASAX,ShapesAll,0.513160879744163
ASAX,SmallKitchenAppliances,0.007846458602589777
ASAX,SonyAIBORobotSurface1,0.28358589783381716
ASAX,SonyAIBORobotSurface2,0.33224486258445024
ASAX,StarLightCurves,0.32100297807872
ASAX,Strawberry,0.009438945203637071
ASAX,SwedishLeaf,0.34508091139152614
ASAX,Symbols,0.45424451166770724
ASAX,SyntheticControl,0.48689812709012875
ASAX,ToeSegmentation1,0.37630575576567343
ASAX,ToeSegmentation2,0.43452352014441037
ASAX,Trace,0.5519438893017659
ASAX,TwoLeadECG,0.20707871561735694
ASAX,TwoPatterns,0.4831707038094197
ASAX,UMD,0.5085751474351622
ASAX,UWaveGestureLibraryAll,0.3782639951706237
ASAX,UWaveGestureLibraryX,0.6228050287695709
ASAX,UWaveGestureLibraryY,0.6300854855446466
ASAX,Wafer,0.5458476828086466
ASAX,Wine,0.0
ASAX,WordSynonyms,0.5042395559201135
ASAX,Worms,0.5005525823195353
ASAX,WormsTwoClass,0.5005525823195353
ASAX,Yoga,0.41185355111604544
