Method,Dataset,TLB
ASAX,ArrowHead,0.5172384362571182
ASAX,Beef,0.6531664386122015
ASAX,BeetleFly,0.3570002577956945
ASAX,BirdChicken,0.44901342785421355
ASAX,BME,0.6502573672971945
ASAX,Car,0.6118867116662196
ASAX,CBF,0.551785290894264
ASAX,Chinatown,0.6549273239218155
ASAX,ChlorineConcentration,0.2804396054810743
ASAX,CinCECGTorso,0.3693485653576635
ASAX,Coffee,0.296871849184561
ASAX,Computers,0.6138110826995585
ASAX,CricketX,0.5773857410346114
ASAX,CricketY,0.6549071761749616
ASAX,CricketZ,0.5873658764274202
ASAX,Crop,0.846893490661782
ASAX,DiatomSizeReduction,0.4450068463922514
ASAX,DistalPhalanxOutlineAgeGroup,0.5210726481895226
ASAX,DistalPhalanxOutlineCorrect,0.5624569749255526
ASAX,DistalPhalanxTW,0.5239340927307677
ASAX,DodgerLoopDay,0.4036847490023499
ASAX,DodgerLoopGame,0.2582739694185711
ASAX,DodgerLoopWeekend,0.2779980753204845
ASAX,Earthquakes,0.1681115627873667
ASAX,ECG200,0.7226531628242039
ASAX,ECG5000,0.7055637206710447
ASAX,ECGFiveDays,0.27861114373918944
ASAX,EOGHorizontalSignal,0.7685496602038032
ASAX,EOGVerticalSignal,0.7031645600479492
ASAX,EthanolLevel,0.290089795801168
ASAX,FaceAll,0.5058242628270061
ASAX,FaceFour,0.2827812080497204
ASAX,FacesUCR,0.3484655091212301
ASAX,FiftyWords,0.647181837213066
ASAX,Fish,0.4719679951084051
ASAX,FordA,0.26143277955506306
ASAX,FordB,0.26558649740835427
ASAX,FreezerRegularTrain,0.8105560243629052
ASAX,FreezerSmallTrain,0.644431180607702
ASAX,Fungi,0.39507617228115377
ASAX,GestureMidAirD1,0.6881110063483405
ASAX,GestureMidAirD2,0.7202817369671684
ASAX,GestureMidAirD3,0.7812695205958842
ASAX,GesturePebbleZ1,0.5676461038062246
ASAX,GesturePebbleZ2,0.5127057231039999
ASAX,GunPoint,0.44693753512708795
ASAX,GunPointAgeSpan,0.6746646138168505
ASAX,GunPointMaleVersusFemale,0.6998193771074268
ASAX,GunPointOldVersusYoung,0.7401575765077593
ASAX,Ham,0.3178770751400672
ASAX,HandOutlines,0.4717009966277735
ASAX,Haptics,0.42124569287700836
ASAX,Herring,0.4790542209490212
ASAX,HouseTwenty,0.46257532205440327
ASAX,InlineSkate,0.7231729457987655
ASAX,InsectEPGRegularTrain,0.6241208435056993
ASAX,InsectEPGSmallTrain,0.5464218059570994
ASAX,InsectWingbeatSound,0.47587243579668737
ASAX,ItalyPowerDemand,0.7221150160399277
ASAX,LargeKitchenAppliances,0.4455627304166436
ASAX,Lightning2,0.5464529420297738
ASAX,Lightning7,0.55752238689491
ASAX,Mallat,0.39393279652266083
ASAX,Meat,0.14223406871029975
ASAX,MedicalImages,0.6797095150169612
ASAX,MiddlePhalanxOutlineAgeGroup,0.5260704945258695
ASAX,MiddlePhalanxOutlineCorrect,0.5107483045872148
ASAX,MiddlePhalanxTW,0.5102299981286071
ASAX,MixedShapesRegularTrain,0.6460212259292848
ASAX,MixedShapesSmallTrain,0.5461048013101524
ASAX,MoteStrain,0.5257447901291592
ASAX,NonInvasiveFetalECGThorax1,0.5260561777941958
ASAX,NonInvasiveFetalECGThorax2,0.5933964362279434
ASAX,OliveOil,0.00015276385408166535
ASAX,OSULeaf,0.49445493209834773
ASAX,PhalangesOutlinesCorrect,0.5186836617382616
ASAX,Phoneme,0.26304531734187575
ASAX,PickupGestureWiimoteZ,0.4927089834996087
ASAX,PigAirwayPressure,0.7156614650754571
ASAX,PigArtPressure,0.27648423782835974
ASAX,PigCVP,0.38170303124291316
ASAX,PLAID,0.6072975276353737
ASAX,Plane,0.4908954221043029
ASAX,PowerCons,0.5857722566274418
ASAX,ProximalPhalanxOutlineAgeGroup,0.45969283999926047
ASAX,ProximalPhalanxOutlineCorrect,0.48134308880938903
ASAX,ProximalPhalanxTW,0.45246749793572866
ASAX,RefrigerationDevices,0.2732538238212764
ASAX,Rock,0.5026385662062463
ASAX,ScreenType,0.6090486815828692
ASAX,SemgHandGenderCh2,0.22668153000976377
ASAX,SemgHandMovementCh2,0.22545230609026953
ASAX,SemgHandSubjectCh2,0.2253424722768708
ASAX,ShakeGestureWiimoteZ,0.5066552030556952
ASAX,ShapeletSim,0.16386172143909153
ASAX,ShapesAll,0.7435990022509235
ASAX,SmallKitchenAppliances,0.22291065388387732
ASAX,SonyAIBORobotSurface1,0.5719002145331737
ASAX,SonyAIBORobotSurface2,0.5665636202207202
ASAX,StarLightCurves,0.6751783596847047
ASAX,Strawberry,0.4576840679227124
ASAX,SwedishLeaf,0.717701376189611
ASAX,Symbols,0.584633780951047
ASAX,SyntheticControl,0.6817652772392229
ASAX,ToeSegmentation1,0.487729874136785
ASAX,ToeSegmentation2,0.5282514628566234
ASAX,Trace,0.7867574706872364
ASAX,TwoLeadECG,0.6348593661231592
ASAX,TwoPatterns,0.5733630912170111
ASAX,UMD,0.5955880524250691
ASAX,UWaveGestureLibraryAll,0.4750188965078554
ASAX,UWaveGestureLibraryX,0.7890484718308415
ASAX,UWaveGestureLibraryY,0.8622488953423271
ASAX,Wafer,0.8039220838923766
ASAX,Wine,0.14162937948118087
ASAX,WordSynonyms,0.5935843525881528
ASAX,Worms,0.6228762756786089
ASAX,WormsTwoClass,0.6228762756786089
ASAX,Yoga,0.7112140183497679
