querying time, init time, tree pass time, pq insert time, pq remove time, lb dist time, real dist time, nodes, checked_nodes, bytes_accessed, loaded_nodes, loaded_records, real dist calc, lb dist calc, approximate_distance, distance, total
40355.000000, 11.000000, 534.000000, 0, 0, 0, 0, 67066, 25686, 0, 0, 0, 483, 0, 68.863220, 62.247364, 40346.000000
9467.000000, 12.000000, 3114.000000, 0, 0, 0, 0, 67066, 1470, 0, 0, 0, 14777, 0, 5.631338, 5.631338, 49804.000000
13064.000000, 11.000000, 78.000000, 0, 0, 0, 0, 67066, 12030, 0, 0, 0, 134, 0, 32.722843, 29.198051, 62861.000000
11376.000000, 10.000000, 4422.000000, 0, 0, 0, 0, 67066, 458, 0, 0, 0, 17881, 0, 3.371730, 3.371730, 74230.000000
11957.000000, 12.000000, 3359.000000, 0, 0, 0, 0, 67066, 1788, 0, 0, 0, 10375, 0, 6.661810, 6.185990, 86180.000000
35288.000000, 8.000000, 44.000000, 0, 0, 0, 0, 67066, 51739, 0, 0, 0, 73, 0, 107.154762, 107.154762, 121464.000000
9066.000000, 7.000000, 2092.000000, 0, 0, 0, 0, 67066, 3566, 0, 0, 0, 8242, 0, 13.997404, 13.997404, 130524.000000
12607.000000, 8.000000, 5837.000000, 0, 0, 0, 0, 67066, 4805, 0, 0, 0, 17396, 0, 24.051296, 24.051296, 143126.000000
5797.000000, 5.000000, 789.000000, 0, 0, 0, 0, 67066, 2, 0, 0, 0, 7855, 0, 0.000000, 0.000000, 148919.000000
17701.000000, 5.000000, 88.000000, 0, 0, 0, 0, 67066, 12223, 0, 0, 0, 309, 0, 50.921989, 38.112732, 166618.000000
6444.000000, 6.000000, 1598.000000, 0, 0, 0, 0, 67066, 558, 0, 0, 0, 6550, 0, 3.661823, 2.832206, 173059.000000
16034.000000, 7.000000, 151.000000, 0, 0, 0, 0, 67066, 18596, 0, 0, 0, 293, 0, 62.923412, 49.776207, 189089.000000
7691.000000, 11.000000, 242.000000, 0, 0, 0, 0, 67066, 499, 0, 0, 0, 799, 0, 0.783223, 0.506250, 196774.000000
10725.000000, 9.000000, 3628.000000, 0, 0, 0, 0, 67066, 449, 0, 0, 0, 16943, 0, 2.831873, 2.831873, 207493.000000
6972.000000, 8.000000, 215.000000, 0, 0, 0, 0, 67066, 1791, 0, 0, 0, 624, 0, 5.443160, 3.081249, 214459.000000
7269.000000, 12.000000, 802.000000, 0, 0, 0, 0, 67066, 1842, 0, 0, 0, 3676, 0, 7.730921, 7.334002, 221723.000000
6577.000000, 4.000000, 744.000000, 0, 0, 0, 0, 67066, 809, 0, 0, 0, 7495, 0, 0.365815, 0.348326, 228297.000000
6118.000000, 6.000000, 609.000000, 0, 0, 0, 0, 67066, 466, 0, 0, 0, 9423, 0, 0.502818, 0.502818, 234412.000000
23795.000000, 9.000000, 10.000000, 0, 0, 0, 0, 67066, 32858, 0, 0, 0, 15, 0, 351.839264, 124.780502, 258203.000000
7999.000000, 10.000000, 912.000000, 0, 0, 0, 0, 67066, 1007, 0, 0, 0, 4531, 0, 2.699768, 0.978197, 266197.000000
10126.000000, 6.000000, 2872.000000, 0, 0, 0, 0, 67066, 479, 0, 0, 0, 19533, 0, 0.821146, 0.821146, 276319.000000
7263.000000, 5.000000, 675.000000, 0, 0, 0, 0, 67066, 1089, 0, 0, 0, 7629, 0, 0.640318, 0.470098, 283578.000000
7125.000000, 7.000000, 433.000000, 0, 0, 0, 0, 67066, 2240, 0, 0, 0, 1570, 0, 2.395939, 2.395939, 290699.000000
85004.000000, 5.000000, 1500.000000, 0, 0, 0, 0, 67066, 62744, 0, 0, 0, 3586, 0, 245.444626, 218.710754, 375700.000000
6775.000000, 17.000000, 465.000000, 0, 0, 0, 0, 67066, 1000, 0, 0, 0, 2088, 0, 11.849411, 6.422733, 382464.000000
6708.000000, 11.000000, 842.000000, 0, 0, 0, 0, 67066, 2061, 0, 0, 0, 3495, 0, 1.705613, 1.705613, 389165.000000
8790.000000, 8.000000, 818.000000, 0, 0, 0, 0, 67066, 5398, 0, 0, 0, 7495, 0, 1.308979, 0.499470, 397950.000000
59434.000000, 7.000000, 17.000000, 0, 0, 0, 0, 67066, 61861, 0, 0, 0, 24, 0, 311.238770, 165.894653, 457380.000000
53505.000000, 14.000000, 78.000000, 0, 0, 0, 0, 67066, 61193, 0, 0, 0, 101, 0, 304.168762, 191.295502, 510876.000000
11771.000000, 18.000000, 2032.000000, 0, 0, 0, 0, 67066, 2857, 0, 0, 0, 4854, 0, 6.114903, 6.114903, 522636.000000
9163.000000, 15.000000, 38.000000, 0, 0, 0, 0, 67066, 5985, 0, 0, 0, 41, 0, 88.368248, 46.039608, 531791.000000
5266.000000, 13.000000, 526.000000, 0, 0, 0, 0, 67066, 334, 0, 0, 0, 2256, 0, 10.488314, 10.488314, 537051.000000
8141.000000, 7.000000, 2709.000000, 0, 0, 0, 0, 67066, 256, 0, 0, 0, 7288, 0, 2.247051, 2.247051, 545187.000000
6424.000000, 9.000000, 1004.000000, 0, 0, 0, 0, 67066, 344, 0, 0, 0, 9496, 0, 1.500751, 1.354160, 551604.000000
7757.000000, 16.000000, 2390.000000, 0, 0, 0, 0, 67066, 509, 0, 0, 0, 14985, 0, 2.322681, 1.680820, 559356.000000
5942.000000, 4.000000, 242.000000, 0, 0, 0, 0, 67066, 498, 0, 0, 0, 885, 0, 6.157845, 0.870312, 565295.000000
9274.000000, 9.000000, 33.000000, 0, 0, 0, 0, 67066, 5389, 0, 0, 0, 74, 0, 12.777941, 6.212248, 574564.000000
7382.000000, 9.000000, 1432.000000, 0, 0, 0, 0, 67066, 995, 0, 0, 0, 9527, 0, 2.277662, 2.277662, 581940.000000
5565.000000, 7.000000, 346.000000, 0, 0, 0, 0, 67066, 1356, 0, 0, 0, 1847, 0, 9.671820, 3.187462, 587500.000000
6889.000000, 3.000000, 1590.000000, 0, 0, 0, 0, 67066, 72, 0, 0, 0, 10792, 0, 0.342386, 0.342386, 594386.000000
7286.000000, 6.000000, 782.000000, 0, 0, 0, 0, 67066, 2451, 0, 0, 0, 2974, 0, 9.244876, 5.754169, 601669.000000
6838.000000, 5.000000, 74.000000, 0, 0, 0, 0, 67066, 3071, 0, 0, 0, 116, 0, 30.570505, 16.473316, 608503.000000
14879.000000, 9.000000, 19.000000, 0, 0, 0, 0, 67066, 23121, 0, 0, 0, 29, 0, 40.080051, 23.576351, 623378.000000
8870.000000, 6.000000, 3794.000000, 0, 0, 0, 0, 67066, 95, 0, 0, 0, 19435, 0, 0.434214, 0.381663, 632244.000000
6522.000000, 5.000000, 1260.000000, 0, 0, 0, 0, 67066, 898, 0, 0, 0, 8242, 0, 1.468057, 1.148154, 638762.000000
