query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
0,exact,1,12.4477673,58353650,70.063517,10399402,105318,
1,exact,1,1.66545212,3825963,73.716651,5522997,148053,
2,exact,1,20.1642494,38580253,246.646754,15734662,357176,
3,exact,1,213.470184,28976536,646.805029,45834439,31307659,
4,exact,1,49.9909592,11412804,357.392999,24916051,1165462,
5,exact,1,0.179216683,44693923,56.016862,1249238,102696,
6,exact,1,151.610703,90394135,471.073782,36917230,22572935,
7,exact,1,92.9126587,83208569,393.591558,28480455,14213187,
8,exact,1,48.6758652,34814710,638.760892,30631513,6861714,
9,exact,1,0.989566445,32016862,84.000026,4340236,121763,
10,exact,1,14.495574,67853563,397.922961,14299934,1258714,
11,exact,1,55.9504776,90713379,59.744542,22300491,12168,
12,exact,1,181.264832,24133776,596.451222,40807862,31358868,
13,exact,1,6.71411133,78605858,75.294263,5457442,87991,
14,exact,1,37.9906349,62708054,305.739512,19098266,901197,
15,exact,1,65.4095078,7430965,433.198433,29388327,3147582,
16,exact,1,141.049698,59452016,639.250101,42057593,21088927,
17,exact,1,54.9468002,9074198,388.90557,21214548,8279351,
18,exact,1,137.332886,53665731,383.925436,33858740,11445548,
19,exact,1,126.871048,10306205,486.112127,33000800,18573460,
20,exact,1,202.817993,50331701,565.390896,41443478,24762558,
21,exact,1,0.770838499,19115826,59.971096,3320878,61977,
22,exact,1,38.9996796,39257386,24.307749,18014089,6322,
23,exact,1,1.14866924,73616095,31.326355,3159315,50984,
24,exact,1,82.6495514,65728396,456.671041,32938060,4537843,
25,exact,1,150.033905,25617713,464.97226,36920306,17557869,
26,exact,1,7.40367413,45204851,309.645665,8971694,612325,
27,exact,1,98.3533478,54444804,73.389089,29230228,78320,
28,exact,1,175.922226,82466317,534.879361,38901456,25426494,
29,exact,1,14.8794765,32744457,510.94168,17124270,2652233,
30,exact,1,12.2387505,84230259,338.127626,11400202,527498,
31,exact,1,110.184891,84930986,242.978569,30596076,3000243,
32,exact,1,1.05232072,84223572,37.847851,3007486,27316,
33,exact,1,0.839578509,39779588,35.217799,3235667,47847,
34,exact,1,43.081028,65256372,364.028416,17876730,7032325,
