query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
67,exact,1,48.357605,80241975,826.480205,98042839,18424239,
68,exact,1,49.6476707,80241975,881.659315,98190364,20641518,
69,exact,1,50.9477501,80241975,900.551742,98325751,22958090,
70,exact,1,52.2575111,80241975,941.155587,98452270,25360903,
71,exact,1,53.5766487,80241975,999.11379,98569636,27827137,
72,exact,1,54.9048462,80241975,1049.81055,98678417,30339887,
73,exact,1,56.241787,80241975,1085.08547,98779994,32884127,
74,exact,1,57.5871849,80241975,1103.02205,98873494,35434313,
75,exact,1,58.9407196,80241975,1239.03235,98960174,37993109,
76,exact,1,60.3020821,80241975,1209.26539,99040437,40497143,
77,exact,1,61.6709747,80241975,1231.56543,99114352,42962487,
78,exact,1,63.0471039,80241975,1285.08914,99182622,45370713,
79,exact,1,64.4301682,80241975,1297.9628,99245919,47708901,
80,exact,1,65.8198929,80241975,1321.03192,99304077,49967522,
81,exact,1,67.2159729,80241975,1343.66913,99358272,52139735,
82,exact,1,68.6181183,80241975,1360.73439,99408047,54218430,
83,exact,1,70.0260391,80241975,1368.65702,99454236,56208036,
84,exact,1,71.4394836,80241975,1377.91897,99496731,58101689,
85,exact,1,72.8581696,80241975,1398.39881,99536001,59904438,
86,exact,1,74.2817841,80241975,1407.17243,99572727,61612902,
87,exact,1,75.7101288,80241975,1409.86797,99606684,63233004,
88,exact,1,77.1428604,80241975,1429.2146,99638179,64770566,
89,exact,1,78.5797653,80241975,1435.34816,99667193,66225701,
90,exact,1,80.0205841,80241975,1525.24077,99693854,67606785,
91,exact,1,81.4650269,80241975,1453.56865,99718303,68915651,
92,exact,1,82.9128799,80241975,1452.39009,99740999,70159780,
93,exact,1,84.363884,80241975,1471.7564,99762052,71343074,
94,exact,1,85.8178024,80241975,1462.51308,99781220,72470664,
95,exact,1,87.2743988,80241975,1462.19564,99798807,73545004,
96,exact,1,88.7334061,80241975,1475.02958,99815208,74572422,
97,exact,1,90.1946259,80241975,1499.08783,99830375,75552659,
98,exact,1,91.6578064,80241975,1503.56042,99844035,76493278,
99,exact,1,93.122757,80241975,1510.11632,99856521,77397534,
