# query,time in ms,distance, total
0.0,505.63165360000005,90.49324095282736,5056.358431
1.0,505.63165360000005,90.49324095282736,5056.358431
2.0,505.63165360000005,90.49324095282736,5056.358431
3.0,505.63165360000005,90.49324095282736,5056.358431
4.0,505.63165360000005,90.49324095282736,5056.358431
5.0,505.63165360000005,90.49324095282736,5056.358431
6.0,505.63165360000005,90.49324095282736,5056.358431
7.0,505.63165360000005,90.49324095282736,5056.358431
8.0,505.63165360000005,90.49324095282736,5056.358431
9.0,505.63165360000005,90.49324095282736,5056.358431
10.0,516.2519058,90.49324095282736,10219.695823
11.0,516.2519058,90.49324095282736,10219.695823
12.0,516.2519058,90.49324095282736,10219.695823
13.0,516.2519058,90.49324095282736,10219.695823
14.0,516.2519058,90.49324095282736,10219.695823
15.0,516.2519058,90.49324095282736,10219.695823
16.0,516.2519058,90.49324095282736,10219.695823
17.0,516.2519058,90.49324095282736,10219.695823
18.0,516.2519058,90.49324095282736,10219.695823
19.0,516.2519058,90.49324095282736,10219.695823
20.0,363.6155275,90.49324095282736,13856.056301
21.0,363.6155275,90.49324095282736,13856.056301
22.0,363.6155275,90.49324095282736,13856.056301
23.0,363.6155275,90.49324095282736,13856.056301
24.0,363.6155275,90.49324095282736,13856.056301
25.0,363.6155275,90.49324095282736,13856.056301
26.0,363.6155275,90.49324095282736,13856.056301
27.0,363.6155275,90.49324095282736,13856.056301
28.0,363.6155275,90.49324095282736,13856.056301
29.0,363.6155275,90.49324095282736,13856.056301
30.0,363.5248015,90.49324095282736,17491.511121
31.0,363.5248015,90.49324095282736,17491.511121
32.0,363.5248015,90.49324095282736,17491.511121
33.0,363.5248015,90.49324095282736,17491.511121
34.0,363.5248015,90.49324095282736,17491.511121
35.0,363.5248015,90.49324095282736,17491.511121
36.0,363.5248015,90.49324095282736,17491.511121
37.0,363.5248015,90.49324095282736,17491.511121
38.0,363.5248015,90.49324095282736,17491.511121
39.0,363.5248015,90.49324095282736,17491.511121
40.0,363.4681412,90.49324095282736,21126.395711
41.0,363.4681412,90.49324095282736,21126.395711
42.0,363.4681412,90.49324095282736,21126.395711
43.0,363.4681412,90.49324095282736,21126.395711
44.0,363.4681412,90.49324095282736,21126.395711
45.0,363.4681412,90.49324095282736,21126.395711
46.0,363.4681412,90.49324095282736,21126.395711
47.0,363.4681412,90.49324095282736,21126.395711
48.0,363.4681412,90.49324095282736,21126.395711
49.0,363.4681412,90.49324095282736,21126.395711
50.0,362.8994621,90.49324095282736,24755.587399
51.0,362.8994621,90.49324095282736,24755.587399
52.0,362.8994621,90.49324095282736,24755.587399
53.0,362.8994621,90.49324095282736,24755.587399
54.0,362.8994621,90.49324095282736,24755.587399
55.0,362.8994621,90.49324095282736,24755.587399
56.0,362.8994621,90.49324095282736,24755.587399
57.0,362.8994621,90.49324095282736,24755.587399
58.0,362.8994621,90.49324095282736,24755.587399
59.0,362.8994621,90.49324095282736,24755.587399
60.0,363.83126860000004,90.49324095282736,28394.088348
61.0,363.83126860000004,90.49324095282736,28394.088348
62.0,363.83126860000004,90.49324095282736,28394.088348
63.0,363.83126860000004,90.49324095282736,28394.088348
64.0,363.83126860000004,90.49324095282736,28394.088348
65.0,363.83126860000004,90.49324095282736,28394.088348
66.0,363.83126860000004,90.49324095282736,28394.088348
67.0,363.83126860000004,90.49324095282736,28394.088348
68.0,363.83126860000004,90.49324095282736,28394.088348
69.0,363.83126860000004,90.49324095282736,28394.088348
70.0,363.8181982,90.49324095282736,32032.465101
71.0,363.8181982,90.49324095282736,32032.465101
72.0,363.8181982,90.49324095282736,32032.465101
73.0,363.8181982,90.49324095282736,32032.465101
74.0,363.8181982,90.49324095282736,32032.465101
75.0,363.8181982,90.49324095282736,32032.465101
76.0,363.8181982,90.49324095282736,32032.465101
77.0,363.8181982,90.49324095282736,32032.465101
78.0,363.8181982,90.49324095282736,32032.465101
79.0,363.8181982,90.49324095282736,32032.465101
80.0,363.0152633,90.49324095282736,35662.80666
81.0,363.0152633,90.49324095282736,35662.80666
82.0,363.0152633,90.49324095282736,35662.80666
83.0,363.0152633,90.49324095282736,35662.80666
84.0,363.0152633,90.49324095282736,35662.80666
85.0,363.0152633,90.49324095282736,35662.80666
86.0,363.0152633,90.49324095282736,35662.80666
87.0,363.0152633,90.49324095282736,35662.80666
88.0,363.0152633,90.49324095282736,35662.80666
89.0,363.0152633,90.49324095282736,35662.80666
90.0,363.1816626,90.49324095282736,39294.812654
91.0,363.1816626,90.49324095282736,39294.812654
92.0,363.1816626,90.49324095282736,39294.812654
93.0,363.1816626,90.49324095282736,39294.812654
94.0,363.1816626,90.49324095282736,39294.812654
95.0,363.1816626,90.49324095282736,39294.812654
96.0,363.1816626,90.49324095282736,39294.812654
97.0,363.1816626,90.49324095282736,39294.812654
98.0,363.1816626,90.49324095282736,39294.812654
99.0,363.1816626,90.49324095282736,39294.812654
