query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
0,exact,1,17.6968307,86549090,11146.0277,64876975,24429016,
1,exact,1,14.8982048,85745685,11133.6947,66429439,23976769,
2,exact,1,17.8288288,86957731,11054.9365,64315615,24049276,
3,exact,1,15.8564491,25622731,6361.00704,62609308,17141733,
4,exact,1,14.3646679,2613282,862.687519,63010692,740409,
5,exact,1,15.0540037,66172850,9824.22097,62407075,21467586,
6,exact,1,16.7239761,52767943,8421.53028,66840722,18170453,
7,exact,1,16.4851475,95198889,13616.6225,64766369,30882781,
8,exact,1,15.1448536,86066643,16079.1351,94100380,94148661,
9,exact,1,15.658473,69421363,15339.6511,90159169,89499240,
10,exact,1,14.9406567,79270175,10663.7071,59873378,23460354,
11,exact,1,14.9382248,85856753,12689.7374,64211043,27649380,
12,exact,1,14.1155119,87294713,12202.8828,63171543,26774056,
13,exact,1,16.9763985,79016332,10730.6626,66994636,23204657,
14,exact,1,15.5345469,83588820,8946.92286,64186287,19181844,
15,exact,1,15.9490652,93464474,11062.3304,64380647,24148913,
16,exact,1,20.2057495,50791340,6397.28573,66063292,13628199,
17,exact,1,16.0486431,25605663,4360.15564,67271264,8802906,
18,exact,1,15.6842308,69761098,7175.41255,61313509,15242668,
19,exact,1,16.5393219,70657978,7955.42822,64035587,16862824,
20,exact,1,16.588625,98992734,13335.0632,60536473,29360293,
21,exact,1,15.1402311,96313029,12590.8342,65842661,28094946,
22,exact,1,15.6954575,95480218,12895.107,62159231,29545174,
23,exact,1,14.9168282,19354883,3274.69254,59844594,6400265,
24,exact,1,17.7947521,82817923,11654.2931,66267580,27623525,
25,exact,1,16.1993961,42716326,7057.28889,65356687,17169720,
26,exact,1,15.1730766,7584134,14740.1995,83276329,72738941,
27,exact,1,15.2171755,83755620,11293.308,60653041,24174330,
28,exact,1,14.9713802,60487558,7772.98628,62030853,16568595,
29,exact,1,16.6673527,99960629,13697.8272,62019952,31095866,
30,exact,1,15.5584297,74690629,15367.5536,85766060,81735617,
31,exact,1,13.9054222,50302028,7674.2805,61779208,16286111,
32,exact,1,14.5344048,10685947,2094.02242,57616203,3594244,
33,exact,1,17.5608139,26593449,5100.26029,65590465,10407273,
34,exact,1,15.5183496,2561416,949.267571,63828077,1238166,
35,exact,1,19.0580273,13690392,2885.804,67100161,5411782,
36,exact,1,16.9487152,53021183,7992.55156,64497390,16812602,
37,exact,1,17.2511253,9738024,3285.39183,64751112,8042903,
38,exact,1,16.8097038,10560441,2056.23747,65560481,4017592,
39,exact,1,15.7188091,31510862,5580.28606,64098195,11358314,
40,exact,1,16.9389839,15520590,2343.47121,65769643,4213317,
41,exact,1,15.5840292,54770658,8279.43792,64132231,18196070,
42,exact,1,15.3486032,34653699,5382.93988,62930701,11324886,
43,exact,1,14.753499,92805765,11366.8833,60351816,24527531,
44,exact,1,15.0723572,79332968,8129.44287,60601496,17535687,
45,exact,1,17.9100533,86578876,11146.3948,62827391,24808291,
46,exact,1,16.090786,83810187,7192.97763,62093633,15404889,
47,exact,1,14.5696802,64589660,9508.83377,65044520,21040374,
48,exact,1,17.636322,43565231,14136.6914,83901637,68071231,
49,exact,1,18.4312077,79329779,14909.3714,85563680,77257773,
50,exact,1,13.5738773,30536700,15130.2691,93897611,93945892,
51,exact,1,15.6417427,84903650,11957.9515,62102403,26613266,
52,exact,1,15.3861561,82940848,9999.40839,62732007,21527030,
53,exact,1,13.919651,66450248,9046.40205,61183903,19278274,
54,exact,1,17.5967503,69304398,10448.1088,66004654,22942085,
55,exact,1,16.3821335,15083982,2691.32158,63985840,5674022,
56,exact,1,16.0468903,18199837,2687.78095,62667691,5170576,
57,exact,1,15.3706684,79144874,9443.54305,64402805,20416041,
58,exact,1,18.0615273,84958224,11658.4507,68837126,26724587,
59,exact,1,17.0276108,63571391,9531.38873,65114438,20484838,
60,exact,1,15.3166008,36890996,6451.26868,59737720,13792936,
61,exact,1,16.4452686,42394824,15913.9927,89286745,88620329,
62,exact,1,18.3261681,74171390,11803.9189,66441311,26840165,
63,exact,1,15.2161179,12419100,2015.94218,62604347,3315944,
64,exact,1,16.0229092,84884899,10904.8497,63556392,23690487,
65,exact,1,19.8099079,94022854,13082.726,68997393,30540739,
66,exact,1,18.0291061,82051059,11269.2539,64336593,25139932,
67,exact,1,15.3083105,95077229,13196.8935,64954488,29518957,
68,exact,1,17.4598179,21038376,3657.5596,67618744,7084555,
69,exact,1,13.8117571,91659349,12139.9216,61732803,26878677,
70,exact,1,17.0234356,98708002,13585.8966,63135157,31427041,
71,exact,1,15.4982014,95995204,15188.5035,85081783,70421994,
72,exact,1,17.4073563,48434765,8386.25873,66563158,18804568,
73,exact,1,15.3961239,36936395,6342.52633,65533241,13750726,
74,exact,1,16.3619823,69465816,10124.6612,61971662,21864845,
75,exact,1,16.583744,52160991,15631.929,93964456,94095669,
76,exact,1,17.4700584,83458182,11614.4692,65159088,25707458,
77,exact,1,14.3213205,39187792,6646.63003,61314753,14265872,
78,exact,1,16.927351,81762805,11112.0547,63424857,24152547,
79,exact,1,15.3495789,96466565,12807.4236,63078100,28111029,
80,exact,1,16.5729389,81665694,11509.1304,65871057,25009072,
81,exact,1,14.6621218,24721735,15308.7451,83914211,75028591,
82,exact,1,14.2269659,98495303,13391.0452,62426293,29119295,
83,exact,1,16.5106735,21041408,3603.95608,61670672,7133209,
84,exact,1,15.488452,26101894,4609.26232,63992078,9876168,
85,exact,1,14.1742744,65935366,9353.09179,64717730,20271772,
86,exact,1,14.5217981,20673549,3769.34475,62838477,7574558,
87,exact,1,14.6663361,93612308,11748.401,61178246,25486517,
88,exact,1,14.1739731,72709904,14945.5261,83916068,63931522,
89,exact,1,13.8613472,71032440,9614.17872,58186578,20302174,
90,exact,1,16.3796005,12886015,2870.11416,62454560,6356922,
91,exact,1,16.1775589,26106119,5054.27106,65172123,10603101,
92,exact,1,13.4757395,92622395,13198.7134,62275384,28624510,
93,exact,1,15.7518158,92858708,13781.3566,63841029,31396234,
94,exact,1,15.8129148,4549099,15044.193,90760836,90767806,
95,exact,1,17.1362534,98252881,12284.8792,64287806,28333544,
96,exact,1,16.8152428,91921927,14714.8483,85722937,78626778,
97,exact,1,17.3911934,3755681,1082.61131,65429557,1461217,
98,exact,1,16.3852863,33585721,5278.63238,64801177,10694740,
99,exact,1,14.2978611,57874309,8110.50157,64239456,17261962,
