# query,time in ms,distance, total
0.0,182.373875609375,12.44776729276515,11671.947399
1.0,182.373875609375,1.6654522097780955,11671.947399
2.0,182.373875609375,20.16424741367723,11671.947399
3.0,182.373875609375,213.47017562069232,11671.947399
4.0,182.373875609375,49.99095735551441,11671.947399
5.0,182.373875609375,0.17921667377231998,11671.947399
6.0,182.373875609375,151.61073724830294,11671.947399
7.0,182.373875609375,92.9126731097349,11671.947399
8.0,182.373875609375,48.6758641686813,11671.947399
9.0,182.373875609375,0.9895665037877279,11671.947399
10.0,182.373875609375,14.495575736987632,11671.947399
11.0,182.373875609375,55.95047162020114,11671.947399
12.0,182.373875609375,181.26483136374736,11671.947399
13.0,182.373875609375,6.71411168678992,11671.947399
14.0,182.373875609375,37.99064054570431,11671.947399
15.0,182.373875609375,65.4095166004854,11671.947399
16.0,182.373875609375,141.04971495637528,11671.947399
17.0,182.373875609375,54.94680902055029,11671.947399
18.0,182.373875609375,137.33287903283872,11671.947399
19.0,182.373875609375,126.87103455618853,11671.947399
20.0,182.373875609375,202.81798337026066,11671.947399
21.0,182.373875609375,0.7708385079095628,11671.947399
22.0,182.373875609375,38.99967814103002,11671.947399
23.0,182.373875609375,1.1486693672605384,11671.947399
24.0,182.373875609375,82.64955102354088,11671.947399
25.0,182.373875609375,150.03390257718274,11671.947399
26.0,182.373875609375,7.403673388079369,11671.947399
27.0,182.373875609375,98.35335446487079,11671.947399
28.0,182.373875609375,175.92223408781228,11671.947399
29.0,182.373875609375,14.879477281052061,11671.947399
30.0,182.373875609375,12.238750657370701,11671.947399
31.0,182.373875609375,110.18488129194884,11671.947399
32.0,182.373875609375,1.0523206477881928,11671.947399
33.0,182.373875609375,0.8395785985414683,11671.947399
34.0,182.373875609375,43.081021058475244,11671.947399
35.0,182.373875609375,16.14589228182831,11671.947399
36.0,182.373875609375,88.55084321658887,11671.947399
37.0,182.373875609375,110.57415721851066,11671.947399
38.0,182.373875609375,1.9976714062952539,11671.947399
39.0,182.373875609375,136.78745051042733,11671.947399
40.0,182.373875609375,36.973340010754555,11671.947399
41.0,182.373875609375,1.286648645035612,11671.947399
42.0,182.373875609375,0.34131487964310736,11671.947399
43.0,182.373875609375,128.64025028016476,11671.947399
44.0,182.373875609375,28.33706983947195,11671.947399
45.0,182.373875609375,98.72722043097019,11671.947399
46.0,182.373875609375,33.754270880110425,11671.947399
47.0,182.373875609375,0.5450920323196193,11671.947399
48.0,182.373875609375,1.1950731388506028,11671.947399
49.0,182.373875609375,53.2068345167047,11671.947399
50.0,182.373875609375,109.00583790453675,11671.947399
51.0,182.373875609375,40.30661590633463,11671.947399
52.0,182.373875609375,73.46016270539621,11671.947399
53.0,182.373875609375,168.0385855163704,11671.947399
54.0,182.373875609375,195.4924668935064,11671.947399
55.0,182.373875609375,2.747848556909105,11671.947399
56.0,182.373875609375,1.277867904050268,11671.947399
57.0,182.373875609375,14.453389657208447,11671.947399
58.0,182.373875609375,25.12829030749799,11671.947399
59.0,182.373875609375,2.7759357699058143,11671.947399
60.0,182.373875609375,33.536822933137046,11671.947399
61.0,182.373875609375,40.708429460679326,11671.947399
62.0,182.373875609375,101.85756911669523,11671.947399
63.0,182.373875609375,30.93504080135608,11671.947399
64.0,222.03575461111112,6.38882589122295,19666.04408
65.0,222.03575461111112,7.357483449996835,19666.04408
66.0,222.03575461111112,38.27968044788577,19666.04408
67.0,222.03575461111112,64.21635380377211,19666.04408
68.0,222.03575461111112,3.3787600141681793,19666.04408
69.0,222.03575461111112,118.85263600364942,19666.04408
70.0,222.03575461111112,113.45491415786455,19666.04408
71.0,222.03575461111112,181.78143425710823,19666.04408
72.0,222.03575461111112,6.87655809943044,19666.04408
73.0,222.03575461111112,0.4253392397986069,19666.04408
74.0,222.03575461111112,222.88078998685614,19666.04408
75.0,222.03575461111112,2.6292317585103007,19666.04408
76.0,222.03575461111112,1.2897741166973589,19666.04408
77.0,222.03575461111112,174.07819477796238,19666.04408
78.0,222.03575461111112,120.22961796763502,19666.04408
79.0,222.03575461111112,28.203422427015767,19666.04408
80.0,222.03575461111112,0.5969253966487145,19666.04408
81.0,222.03575461111112,5.04458584502936,19666.04408
82.0,222.03575461111112,52.375335235084094,19666.04408
83.0,222.03575461111112,1.0255460012785989,19666.04408
84.0,222.03575461111112,3.1249380428427145,19666.04408
85.0,222.03575461111112,243.77011419616701,19666.04408
86.0,222.03575461111112,173.5586425684196,19666.04408
87.0,222.03575461111112,0.37744938411922035,19666.04408
88.0,222.03575461111112,2.480642799170951,19666.04408
89.0,222.03575461111112,4.655787877665318,19666.04408
90.0,222.03575461111112,49.446329041175204,19666.04408
91.0,222.03575461111112,221.7382109799073,19666.04408
92.0,222.03575461111112,21.329993834839115,19666.04408
93.0,222.03575461111112,112.11213201415467,19666.04408
94.0,222.03575461111112,77.15946717107727,19666.04408
95.0,222.03575461111112,189.94301318982707,19666.04408
96.0,222.03575461111112,23.698023181674444,19666.04408
97.0,222.03575461111112,0.07556246709619874,19666.04408
98.0,222.03575461111112,95.04693524180857,19666.04408
99.0,222.03575461111112,22.34161464304657,19666.04408
