Method,Dataset,TLB
isax,ArrowHead,0.3570502455175418
sfa_equi-width_True_True_dynamic_programming,ArrowHead,0.7166826200542812
sfa_equi-width_True_True_linear_scale,ArrowHead,0.7095915906190099
sfa_equi-width_True_True_log_scale,ArrowHead,0.7020141385666738
sfa_equi-width_True_True_sqrt_scale,ArrowHead,0.7015533405139471
isax,Beef,0.3993432471992499
sfa_equi-width_True_True_dynamic_programming,Beef,0.5807666422784584
sfa_equi-width_True_True_linear_scale,Beef,0.5826686014039009
sfa_equi-width_True_True_log_scale,Beef,0.5836273911807573
sfa_equi-width_True_True_sqrt_scale,Beef,0.5836273911807573
isax,BeetleFly,0.558825956735533
sfa_equi-width_True_True_dynamic_programming,BeetleFly,0.6202083588349853
sfa_equi-width_True_True_linear_scale,BeetleFly,0.6408788957080245
sfa_equi-width_True_True_log_scale,BeetleFly,0.6408788957080245
sfa_equi-width_True_True_sqrt_scale,BeetleFly,0.6408788957080245
isax,BirdChicken,0.5954696148309854
sfa_equi-width_True_True_dynamic_programming,BirdChicken,0.785490799692052
sfa_equi-width_True_True_linear_scale,BirdChicken,0.7874335167059167
sfa_equi-width_True_True_log_scale,BirdChicken,0.7922782299190502
sfa_equi-width_True_True_sqrt_scale,BirdChicken,0.7877062228619032
isax,BME,0.6601711032990856
sfa_equi-width_True_True_dynamic_programming,BME,0.738496005609763
sfa_equi-width_True_True_linear_scale,BME,0.7342537794589099
sfa_equi-width_True_True_log_scale,BME,0.7376202141770207
sfa_equi-width_True_True_sqrt_scale,BME,0.7376202141770207
isax,Car,0.40869760093395635
sfa_equi-width_True_True_dynamic_programming,Car,0.7117564213659806
sfa_equi-width_True_True_linear_scale,Car,0.713171242668201
sfa_equi-width_True_True_log_scale,Car,0.7180034619113156
sfa_equi-width_True_True_sqrt_scale,Car,0.7163504394486642
isax,CBF,0.5109899267672544
sfa_equi-width_True_True_dynamic_programming,CBF,0.6370870936108237
sfa_equi-width_True_True_linear_scale,CBF,0.6387343042331831
sfa_equi-width_True_True_log_scale,CBF,0.6387895384932736
sfa_equi-width_True_True_sqrt_scale,CBF,0.6387895384932736
isax,Chinatown,0.3337105968987202
sfa_equi-width_True_True_dynamic_programming,Chinatown,0.7170275980474212
sfa_equi-width_True_True_linear_scale,Chinatown,0.7180056162666326
sfa_equi-width_True_True_log_scale,Chinatown,0.7180056162666326
sfa_equi-width_True_True_sqrt_scale,Chinatown,0.7212540856680347
isax,ChlorineConcentration,0.1806006325082376
sfa_equi-width_True_True_dynamic_programming,ChlorineConcentration,0.43556418653711515
sfa_equi-width_True_True_linear_scale,ChlorineConcentration,0.4412371303628835
sfa_equi-width_True_True_log_scale,ChlorineConcentration,0.4412371303628835
sfa_equi-width_True_True_sqrt_scale,ChlorineConcentration,0.4412371303628835
isax,CinCECGTorso,0.39818053430302086
sfa_equi-width_True_True_dynamic_programming,CinCECGTorso,0.47478344957128404
sfa_equi-width_True_True_linear_scale,CinCECGTorso,0.4769327109651408
sfa_equi-width_True_True_log_scale,CinCECGTorso,0.4769327109651408
sfa_equi-width_True_True_sqrt_scale,CinCECGTorso,0.4769327109651408
isax,Coffee,0.17722182579822973
sfa_equi-width_True_True_dynamic_programming,Coffee,0.5815598491790072
sfa_equi-width_True_True_linear_scale,Coffee,0.5810572653668497
sfa_equi-width_True_True_log_scale,Coffee,0.5810572653668497
sfa_equi-width_True_True_sqrt_scale,Coffee,0.5810572653668497
isax,Computers,0.46286848072879605
sfa_equi-width_True_True_dynamic_programming,Computers,0.5378907561310403
sfa_equi-width_True_True_linear_scale,Computers,0.5474629926560755
sfa_equi-width_True_True_log_scale,Computers,0.5486750590831551
sfa_equi-width_True_True_sqrt_scale,Computers,0.5486750590831551
isax,CricketX,0.5357953113874638
sfa_equi-width_True_True_dynamic_programming,CricketX,0.6019680212771039
sfa_equi-width_True_True_linear_scale,CricketX,0.6057272454682943
sfa_equi-width_True_True_log_scale,CricketX,0.6057272454682943
sfa_equi-width_True_True_sqrt_scale,CricketX,0.6057272454682943
isax,CricketY,0.5450539895159382
sfa_equi-width_True_True_dynamic_programming,CricketY,0.6202008105805947
sfa_equi-width_True_True_linear_scale,CricketY,0.6319942982650495
sfa_equi-width_True_True_log_scale,CricketY,0.6356436906670984
sfa_equi-width_True_True_sqrt_scale,CricketY,0.6356436906670984
isax,CricketZ,0.5318180024694739
sfa_equi-width_True_True_dynamic_programming,CricketZ,0.6035682822317663
sfa_equi-width_True_True_linear_scale,CricketZ,0.6055368548691137
sfa_equi-width_True_True_log_scale,CricketZ,0.6068122933974556
sfa_equi-width_True_True_sqrt_scale,CricketZ,0.6055368548691137
isax,Crop,0.6230169377568521
sfa_equi-width_True_True_dynamic_programming,Crop,0.7095416546578486
sfa_equi-width_True_True_linear_scale,Crop,0.7087737216887704
sfa_equi-width_True_True_log_scale,Crop,0.7145823921706915
sfa_equi-width_True_True_sqrt_scale,Crop,0.7145823921706915
isax,DiatomSizeReduction,0.20857454184564247
sfa_equi-width_True_True_dynamic_programming,DiatomSizeReduction,0.7698543384308496
sfa_equi-width_True_True_linear_scale,DiatomSizeReduction,0.7698543384308496
sfa_equi-width_True_True_log_scale,DiatomSizeReduction,0.7698543384308496
sfa_equi-width_True_True_sqrt_scale,DiatomSizeReduction,0.7670871224534905
isax,DistalPhalanxOutlineAgeGroup,0.29638080985820636
sfa_equi-width_True_True_dynamic_programming,DistalPhalanxOutlineAgeGroup,0.6071308087296272
sfa_equi-width_True_True_linear_scale,DistalPhalanxOutlineAgeGroup,0.5993279581879241
sfa_equi-width_True_True_log_scale,DistalPhalanxOutlineAgeGroup,0.5929362139699779
sfa_equi-width_True_True_sqrt_scale,DistalPhalanxOutlineAgeGroup,0.5929362139699779
isax,DistalPhalanxOutlineCorrect,0.3259693389762088
sfa_equi-width_True_True_dynamic_programming,DistalPhalanxOutlineCorrect,0.5131442597706546
sfa_equi-width_True_True_linear_scale,DistalPhalanxOutlineCorrect,0.5399619561902719
sfa_equi-width_True_True_log_scale,DistalPhalanxOutlineCorrect,0.5306975313422301
sfa_equi-width_True_True_sqrt_scale,DistalPhalanxOutlineCorrect,0.5306975313422301
isax,DistalPhalanxTW,0.2937816919808437
sfa_equi-width_True_True_dynamic_programming,DistalPhalanxTW,0.601566232110199
sfa_equi-width_True_True_linear_scale,DistalPhalanxTW,0.5937265968184721
sfa_equi-width_True_True_log_scale,DistalPhalanxTW,0.5878796150892925
sfa_equi-width_True_True_sqrt_scale,DistalPhalanxTW,0.5878796150892925
isax,DodgerLoopDay,0.33073687547696373
sfa_equi-width_True_True_dynamic_programming,DodgerLoopDay,0.4376397633782655
sfa_equi-width_True_True_linear_scale,DodgerLoopDay,0.44447519614621567
sfa_equi-width_True_True_log_scale,DodgerLoopDay,0.44447519614621567
sfa_equi-width_True_True_sqrt_scale,DodgerLoopDay,0.44447519614621567
isax,DodgerLoopGame,0.3339653746866619
sfa_equi-width_True_True_dynamic_programming,DodgerLoopGame,0.4585296852621567
sfa_equi-width_True_True_linear_scale,DodgerLoopGame,0.4635291291115173
sfa_equi-width_True_True_log_scale,DodgerLoopGame,0.4618478104076677
sfa_equi-width_True_True_sqrt_scale,DodgerLoopGame,0.4618478104076677
isax,DodgerLoopWeekend,0.3430692127985179
sfa_equi-width_True_True_dynamic_programming,DodgerLoopWeekend,0.4787837677747814
sfa_equi-width_True_True_linear_scale,DodgerLoopWeekend,0.47930997997793534
sfa_equi-width_True_True_log_scale,DodgerLoopWeekend,0.4817529737523585
sfa_equi-width_True_True_sqrt_scale,DodgerLoopWeekend,0.4817529737523585
isax,Earthquakes,0.10515629591294927
sfa_equi-width_True_True_dynamic_programming,Earthquakes,0.13398067369578268
sfa_equi-width_True_True_linear_scale,Earthquakes,0.13913202968500274
sfa_equi-width_True_True_log_scale,Earthquakes,0.13913202968500274
sfa_equi-width_True_True_sqrt_scale,Earthquakes,0.13913202968500274
isax,ECG200,0.48278439360335307
sfa_equi-width_True_True_dynamic_programming,ECG200,0.6448292274115573
sfa_equi-width_True_True_linear_scale,ECG200,0.6448292274115573
sfa_equi-width_True_True_log_scale,ECG200,0.6448292274115573
sfa_equi-width_True_True_sqrt_scale,ECG200,0.6448292274115573
isax,ECG5000,0.44509881237035503
sfa_equi-width_True_True_dynamic_programming,ECG5000,0.5378424648512282
sfa_equi-width_True_True_linear_scale,ECG5000,0.5427196671083946
sfa_equi-width_True_True_log_scale,ECG5000,0.5413999157153035
sfa_equi-width_True_True_sqrt_scale,ECG5000,0.5413999157153035
isax,ECGFiveDays,0.20804394092305176
sfa_equi-width_True_True_dynamic_programming,ECGFiveDays,0.4264981318211302
sfa_equi-width_True_True_linear_scale,ECGFiveDays,0.4257859720062218
sfa_equi-width_True_True_log_scale,ECGFiveDays,0.4257859720062218
sfa_equi-width_True_True_sqrt_scale,ECGFiveDays,0.4257859720062218
isax,EOGHorizontalSignal,0.5956136678801979
sfa_equi-width_True_True_dynamic_programming,EOGHorizontalSignal,0.6773164228338097
sfa_equi-width_True_True_linear_scale,EOGHorizontalSignal,0.6854375969054631
sfa_equi-width_True_True_log_scale,EOGHorizontalSignal,0.685794877381164
sfa_equi-width_True_True_sqrt_scale,EOGHorizontalSignal,0.6854375969054631
isax,EOGVerticalSignal,0.5606412243688428
sfa_equi-width_True_True_dynamic_programming,EOGVerticalSignal,0.6653499105285443
sfa_equi-width_True_True_linear_scale,EOGVerticalSignal,0.6686956345607209
sfa_equi-width_True_True_log_scale,EOGVerticalSignal,0.6711744267852828
sfa_equi-width_True_True_sqrt_scale,EOGVerticalSignal,0.6686956345607209
isax,EthanolLevel,0.08974053606534092
sfa_equi-width_True_True_dynamic_programming,EthanolLevel,0.5275448268393548
sfa_equi-width_True_True_linear_scale,EthanolLevel,0.53912518653867
sfa_equi-width_True_True_log_scale,EthanolLevel,0.53912518653867
sfa_equi-width_True_True_sqrt_scale,EthanolLevel,0.53912518653867
