Method,Dataset,TLB
isax,ArrowHead,0.801521213340891
sfa_equi-width_True_True_dynamic_programming,ArrowHead,0.9477142100022491
sfa_equi-width_True_True_linear_scale,ArrowHead,0.9489754463403881
sfa_equi-width_True_True_log_scale,ArrowHead,0.9494582388543824
sfa_equi-width_True_True_sqrt_scale,ArrowHead,0.9497028736513956
isax,Beef,0.7820356216038162
sfa_equi-width_True_True_dynamic_programming,Beef,0.8990321746896663
sfa_equi-width_True_True_linear_scale,Beef,0.9018368862007299
sfa_equi-width_True_True_log_scale,Beef,0.9021014591867955
sfa_equi-width_True_True_sqrt_scale,Beef,0.9031651035239822
isax,BeetleFly,0.7644067298219117
sfa_equi-width_True_True_dynamic_programming,BeetleFly,0.8568619893777676
sfa_equi-width_True_True_linear_scale,BeetleFly,0.8547577824367911
sfa_equi-width_True_True_log_scale,BeetleFly,0.8558416918107172
sfa_equi-width_True_True_sqrt_scale,BeetleFly,0.8558416918107172
isax,BirdChicken,0.8986709481456686
sfa_equi-width_True_True_dynamic_programming,BirdChicken,0.9730960073483133
sfa_equi-width_True_True_linear_scale,BirdChicken,0.9760646126867853
sfa_equi-width_True_True_log_scale,BirdChicken,0.9760646126867853
sfa_equi-width_True_True_sqrt_scale,BirdChicken,0.9756367686246178
isax,BME,0.8744028605117202
sfa_equi-width_True_True_dynamic_programming,BME,0.9296388400894051
sfa_equi-width_True_True_linear_scale,BME,0.9294995024233392
sfa_equi-width_True_True_log_scale,BME,0.9297537806460114
sfa_equi-width_True_True_sqrt_scale,BME,0.9304161195168354
isax,Car,0.8399076640655214
sfa_equi-width_True_True_dynamic_programming,Car,0.940693493670054
sfa_equi-width_True_True_linear_scale,Car,0.9437103331293534
sfa_equi-width_True_True_log_scale,Car,0.9438986287040478
sfa_equi-width_True_True_sqrt_scale,Car,0.9443248570171725
isax,CBF,0.7319866265368055
sfa_equi-width_True_True_dynamic_programming,CBF,0.7825096246801282
sfa_equi-width_True_True_linear_scale,CBF,0.782213425835569
sfa_equi-width_True_True_log_scale,CBF,0.7828032451578726
sfa_equi-width_True_True_sqrt_scale,CBF,0.783335011833933
isax,Chinatown,0.8686773992498156
sfa_equi-width_True_True_dynamic_programming,Chinatown,0.9398721441927425
sfa_equi-width_True_True_linear_scale,Chinatown,0.9408241674172719
sfa_equi-width_True_True_log_scale,Chinatown,0.940896968990492
sfa_equi-width_True_True_sqrt_scale,Chinatown,0.9416305565158634
isax,ChlorineConcentration,0.4134179816935871
sfa_equi-width_True_True_dynamic_programming,ChlorineConcentration,0.626525078022127
sfa_equi-width_True_True_linear_scale,ChlorineConcentration,0.6232363252845742
sfa_equi-width_True_True_log_scale,ChlorineConcentration,0.623853337417104
sfa_equi-width_True_True_sqrt_scale,ChlorineConcentration,0.6258864588086356
isax,CinCECGTorso,0.5865441428629898
sfa_equi-width_True_True_dynamic_programming,CinCECGTorso,0.6432095466532202
sfa_equi-width_True_True_linear_scale,CinCECGTorso,0.6428005676478268
sfa_equi-width_True_True_log_scale,CinCECGTorso,0.6435979159389054
sfa_equi-width_True_True_sqrt_scale,CinCECGTorso,0.6435979159389054
isax,Coffee,0.5912667003851821
sfa_equi-width_True_True_dynamic_programming,Coffee,0.7961857946203533
sfa_equi-width_True_True_linear_scale,Coffee,0.7916300392529806
sfa_equi-width_True_True_log_scale,Coffee,0.7936376045896663
sfa_equi-width_True_True_sqrt_scale,Coffee,0.7959802079849428
isax,Computers,0.6657676357152318
sfa_equi-width_True_True_dynamic_programming,Computers,0.7329516778570577
sfa_equi-width_True_True_linear_scale,Computers,0.7312140503028532
sfa_equi-width_True_True_log_scale,Computers,0.7317280545015038
sfa_equi-width_True_True_sqrt_scale,Computers,0.7322369563788756
isax,CricketX,0.7472017727545432
sfa_equi-width_True_True_dynamic_programming,CricketX,0.8082492214949343
sfa_equi-width_True_True_linear_scale,CricketX,0.8071382975635895
sfa_equi-width_True_True_log_scale,CricketX,0.807756009721489
sfa_equi-width_True_True_sqrt_scale,CricketX,0.807756009721489
isax,CricketY,0.7652645970087999
